,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SL_ba,CH_ba,FC_ba,SI_ba,CU_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-04-30,718355,Strikeout,strikeout,True,664040,605182,Brandon Lowe,Mike Clevinger,0,0,0,da393673-2f5f-4482-9603-9b46a60d243b,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,,
1,2023-04-30,718355,Strikeout,strikeout,True,668227,605182,Randy Arozarena,Mike Clevinger,0,0,0,ea709b6a-5c5c-4c37-91cf-c7e0cfe7470a,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,,
2,2023-04-30,718355,Single,single,False,623912,605182,Harold Ramírez,Mike Clevinger,0,0,0,6a4fed9c-963c-43fe-a5f3-537599111132,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,,
3,2023-04-30,718355,Groundout,field_out,True,666139,605182,Josh Lowe,Mike Clevinger,0,0,0,a5d53b1e-0269-4ec6-810e-57cc5c75b699,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,,
4,2023-04-30,718355,Single,single,False,656514,656876,Adam Haseley,Drew Rasmussen,0,0,0,3306ffb1-ba63-46df-89ae-c5977994ef51,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,,0.17,1.83,2.15,3.01,1.91,,95.7,88.2,95.1,84.5,80.0,0.275,,,0.204,0.273,0.2,0.129,,,,,,
5,2023-04-30,718355,Single,single,False,683734,656876,Andrew Vaughn,Drew Rasmussen,1,0,1,26c1d41f-a133-447e-aefd-c043dcca5852,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,,0.17,1.83,2.15,3.01,1.91,,95.7,88.2,95.1,84.5,80.0,0.275,,,0.204,0.273,0.2,0.129,,,,,,
6,2023-04-30,718355,Sac Fly,sac_fly,True,657757,656876,Gavin Sheets,Drew Rasmussen,1,0,1,b2ed43c6-105b-43cb-b4fd-d05f4e189336,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,,0.17,1.83,2.15,3.01,1.91,,95.7,88.2,95.1,84.5,80.0,0.275,,,0.204,0.273,0.2,0.129,,,,,,
7,2023-04-30,718355,Grounded Into DP,grounded_into_double_play,True,650391,656876,Eloy Jiménez,Drew Rasmussen,1,0,1,f01f2bfe-047e-4d46-903b-e65677f01c30,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,,0.17,1.83,2.15,3.01,1.91,,95.7,88.2,95.1,84.5,80.0,0.275,,,0.204,0.273,0.2,0.129,,,,,,
8,2023-04-30,718355,Strikeout,strikeout,True,670623,605182,Isaac Paredes,Mike Clevinger,0,0,0,941d42e5-e429-4892-997c-2d734eec755d,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,,
9,2023-04-30,718355,Single,single,False,670764,605182,Taylor Walls,Mike Clevinger,1,0,0,32371469-b994-4980-9a81-e492a7932f9e,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,90.0,100.0,100.0,0.024,0.479,0.08199999999999999,0.271,0.016,0.128,-0.21,-0.07,1.47,0.5,0.55,1.69,94.3,84.9,93.1,79.4,76.0,0.283,0.203,0.175,0.256,0.2,0.167,,,,,,,
