,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
0,2023-06-05,717880,Walk,walk,False,663538,605483,Nico Hoerner,Blake Snell,1,0,0,d661b550-ab57-43d7-ba10-5e90efa208ed,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
1,2023-06-05,717880,Strikeout,strikeout,True,621020,605483,Dansby Swanson,Blake Snell,0,0,0,5cfc0c7f-ca7b-444e-a467-82a05093b22d,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
2,2023-06-05,717880,Single,single,False,664023,605483,Ian Happ,Blake Snell,0,0,1,6bcb7843-79dc-46e7-8488-63d63e2683d9,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
3,2023-06-05,717880,Strikeout,strikeout,True,673548,605483,Seiya Suzuki,Blake Snell,0,0,0,e4fbae86-3246-4fc2-b143-257cbc052537,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
4,2023-06-05,717880,Strikeout,strikeout,True,621550,605483,Patrick Wisdom,Blake Snell,0,0,0,4fd826f2-7be5-44c4-88e7-9bfce34f422b,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
5,2023-06-05,717880,Groundout,field_out,True,596059,543294,Rougned Odor,Kyle Hendricks,0,0,0,e3fcf310-c395-427b-8855-fc8bda4ef91c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,0.25,0.18,,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,
6,2023-06-05,717880,Groundout,field_out,True,665487,543294,Fernando Tatis Jr.,Kyle Hendricks,0,0,0,f4f4f2b1-85c8-4356-8875-7627310ec37b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,0.25,0.18,,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,
7,2023-06-05,717880,Strikeout,strikeout,True,665742,543294,Juan Soto,Kyle Hendricks,0,0,0,3f06bb1f-1933-47e8-91a9-8cfbe6bde4a6,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,0.25,0.18,,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,
8,2023-06-05,717880,Single,single,False,543228,605483,Yan Gomes,Blake Snell,1,0,0,c37ac4e7-c225-4d3b-9a0f-6a3ae76db7bf,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
9,2023-06-05,717880,Strikeout,strikeout,True,641820,605483,Trey Mancini,Blake Snell,0,0,0,07b66f10-b8df-452d-bbe9-ac8e7777b4bb,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
10,2023-06-05,717880,Strikeout,strikeout,True,665804,605483,Miguel Amaya,Blake Snell,0,0,0,e75b8a02-0d69-4bf5-811f-8adbe5911108,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
11,2023-06-05,717880,Groundout,field_out,True,666624,605483,Christopher Morel,Blake Snell,1,1,0,0c5d5ec8-94ef-44e4-9533-fed70f4af744,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
12,2023-06-05,717880,Single,single,False,592518,543294,Manny Machado,Kyle Hendricks,1,1,0,4120cd55-4148-418e-8c84-993342265b34,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,0.25,0.18,,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,
13,2023-06-05,717880,Flyout,field_out,True,630105,543294,Jake Cronenworth,Kyle Hendricks,0,0,0,f0551aa2-3d36-4781-992b-8d81a0b288a4,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,0.25,0.18,,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,
14,2023-06-05,717880,Home Run,home_run,False,596142,543294,Gary Sánchez,Kyle Hendricks,1,0,1,808dfdce-81f8-4e38-bac0-fc3eadeb3534,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,0.25,0.18,,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,
15,2023-06-05,717880,Double,double,False,572761,543294,Matt Carpenter,Kyle Hendricks,0,0,0,697b45e9-b3f6-488c-b10f-8d86c3f924f5,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,0.25,0.18,,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,
