,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,FS_ba,FC_ba,ST_ba
10,2023-09-05,716710,Single,single,False,669394,477132,Jake Burger,Clayton Kershaw,1,0,1,ba46dca6-ba80-4ce8-8ea0-6c05607fd4bd,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
11,2023-09-05,716710,Strikeout,strikeout,True,650559,477132,Bryan De La Cruz,Clayton Kershaw,0,0,0,f9ea5e93-3fe9-4bd0-ae61-e54cb31c010a,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
12,2023-09-05,716710,Single,single,False,665862,477132,Jazz Chisholm Jr.,Clayton Kershaw,1,0,1,7003f2dc-415c-4df5-afc5-1ea7ef05162c,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
13,2023-09-05,716710,Grounded Into DP,grounded_into_double_play,True,641658,477132,Garrett Hampson,Clayton Kershaw,0,0,1,8b0826c3-f48e-41db-b0a7-d37f7630c4bd,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
14,2023-09-05,716710,Walk,walk,False,681546,666200,James Outman,Jesús Luzardo,0,0,0,0eab906a-d7f3-446a-95cf-f7301c8f6886,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
15,2023-09-05,716710,Single,single,False,500743,666200,Miguel Rojas,Jesús Luzardo,0,0,1,239ec2e1-1343-466d-95a8-6f97b8ac7c47,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
16,2023-09-05,716710,Strikeout,strikeout,True,605131,666200,Austin Barnes,Jesús Luzardo,0,0,0,485b0922-37bc-4c3c-92bf-7997aa021b4a,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
17,2023-09-05,716710,Pop Out,field_out,True,605141,666200,Mookie Betts,Jesús Luzardo,0,0,0,f753b9ce-0454-436b-80e8-2b04abe3cf86,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
18,2023-09-05,716710,Single,single,False,518692,666200,Freddie Freeman,Jesús Luzardo,0,0,1,5b85e215-4923-40b0-8474-98999f376061,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
19,2023-09-05,716710,Single,single,False,669257,666200,Will Smith,Jesús Luzardo,1,0,1,2d5d8ff4-773d-4826-adfe-0aa0274567cf,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
20,2023-09-05,716710,Flyout,field_out,True,642708,666200,Amed Rosario,Jesús Luzardo,1,0,1,82678a32-a169-43b3-90dd-a83d0a8fba81,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
21,2023-09-05,716710,Walk,walk,False,663743,477132,Nick Fortes,Clayton Kershaw,1,0,0,aa8f914e-d745-4be7-9fb1-282b9565837b,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
22,2023-09-05,716710,Lineout,field_out,True,650333,477132,Luis Arraez,Clayton Kershaw,0,0,0,fc4f0261-c4eb-406e-b048-cd0fbdf32071,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
23,2023-09-05,716710,Walk,walk,False,624585,477132,Jorge Soler,Clayton Kershaw,1,0,1,bd2420f1-ec36-42d6-a1e4-9a8f153638bc,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
24,2023-09-05,716710,Strikeout,strikeout,True,605137,477132,Josh Bell,Clayton Kershaw,0,0,0,195b792b-c561-4e6e-a912-8952f9356c4a,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
25,2023-09-05,716710,Strikeout,strikeout,True,660821,477132,Jesús Sánchez,Clayton Kershaw,0,0,0,03bb7811-8f3a-4d93-ba60-45ec1da50efe,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
26,2023-09-05,716710,Single,single,False,571771,666200,Enrique Hernández,Jesús Luzardo,1,0,0,5df067c4-1904-4b9a-b734-7857004ed27e,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
27,2023-09-05,716710,Strikeout,strikeout,True,621035,666200,Chris Taylor,Jesús Luzardo,0,0,0,705511ab-a32a-4d59-ae77-63faa348c8d4,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
28,2023-09-05,716710,Flyout,field_out,True,681546,666200,James Outman,Jesús Luzardo,0,0,0,f28b4833-b5c0-4ad6-9851-cab835ff585f,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
29,2023-09-05,716710,Groundout,field_out,True,500743,666200,Miguel Rojas,Jesús Luzardo,1,0,1,125c7244-7673-4482-853a-bb7516bfaa0d,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
30,2023-09-05,716710,Home Run,home_run,False,669394,477132,Jake Burger,Clayton Kershaw,0,0,0,f13d29c0-02c2-4708-a56c-32cf11b44845,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
31,2023-09-05,716710,Groundout,field_out,True,650559,477132,Bryan De La Cruz,Clayton Kershaw,1,0,0,0350de0a-ebbe-463e-bcc5-769b7b6f9ee4,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
32,2023-09-05,716710,Single,single,False,665862,477132,Jazz Chisholm Jr.,Clayton Kershaw,0,0,0,f996984f-4998-425d-a6a7-47ef81516e90,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
33,2023-09-05,716710,Walk,walk,False,641658,477132,Garrett Hampson,Clayton Kershaw,1,0,1,f3cf0fa0-d16e-46b1-93e7-326604c486ab,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
34,2023-09-05,716710,Grounded Into DP,grounded_into_double_play,True,663743,477132,Nick Fortes,Clayton Kershaw,1,0,1,dbfa6db0-c9ca-469f-bb89-17bc6a6959fd,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,0.369,,0.434,0.017,0.23,,14.84,2.06,-0.46,90.7,,90.9,86.5,0.281,0.167,0.2,0.0,94.0,100.0,106.0,116.0,127.0,165.0,0.002,0.175,13.51,0.13,84.4,73.4,0.212,0.0,,
35,2023-09-05,716710,Groundout,field_out,True,605131,666200,Austin Barnes,Jesús Luzardo,0,0,0,69dc71c3-f323-4554-b0e4-c71456291649,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
36,2023-09-05,716710,Lineout,field_out,True,605141,666200,Mookie Betts,Jesús Luzardo,0,0,0,5a638ed7-8fec-4e5f-9286-fa55852e3ea0,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,,,,,
