,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-09-20,716509,Flyout,field_out,True,595909,693821,Jake Cave,Bryce Elder,0,0,0,ad3ae935-b271-47f3-8aaf-4d54bc8139d8,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-20,716509,Flyout,field_out,True,596117,693821,Garrett Stubbs,Bryce Elder,0,0,0,65bc8f27-4dc6-4c35-9855-a771e24938f9,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-20,716509,Flyout,field_out,True,656941,693821,Kyle Schwarber,Bryce Elder,1,0,0,f51c8d55-072c-4861-99f2-96aa9a7c899d,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-20,716509,Groundout,field_out,True,621566,605400,Matt Olson,Aaron Nola,1,0,0,741cfb98-1781-460f-a8b8-ed2baba5e998,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
14,2023-09-20,716509,Groundout,field_out,True,542303,605400,Marcell Ozuna,Aaron Nola,1,0,0,da820eeb-4249-4388-82d3-1885d6177c8f,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
15,2023-09-20,716509,Strikeout,strikeout,True,592696,605400,Eddie Rosario,Aaron Nola,0,0,0,c87b1c96-e7ff-4779-a689-74087db4d602,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
16,2023-09-20,716509,Groundout,field_out,True,607208,693821,Trea Turner,Bryce Elder,0,0,0,4c3bafeb-a702-45e2-887a-9880c783eff6,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-20,716509,Groundout,field_out,True,547180,693821,Bryce Harper,Bryce Elder,0,0,0,97b36cb4-be0b-4b34-aa8f-3545e0802b6c,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-20,716509,Groundout,field_out,True,664761,693821,Alec Bohm,Bryce Elder,1,0,0,4c775422-9cb6-48a4-acef-fac2832d7f3d,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-20,716509,Strikeout,strikeout,True,669221,605400,Sean Murphy,Aaron Nola,0,0,0,1b8a2265-902c-4f99-8a3d-ffc28947dbb6,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
20,2023-09-20,716509,Groundout,field_out,True,671739,605400,Michael Harris II,Aaron Nola,1,0,0,7ba5b07b-3950-4887-b953-5c1d3608cb02,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
21,2023-09-20,716509,Groundout,field_out,True,670032,605400,Nicky Lopez,Aaron Nola,1,0,0,897de64a-0c9b-4b05-b735-6970ebb6a0ef,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
22,2023-09-20,716509,Groundout,field_out,True,681082,693821,Bryson Stott,Bryce Elder,0,0,0,6d9f9175-1ab0-402e-a49c-8d6123946339,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-09-20,716509,Walk,walk,False,669016,693821,Brandon Marsh,Bryce Elder,1,0,0,702fb666-a9cb-4bdf-a09c-661acb864413,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-20,716509,Home Run,home_run,False,592206,693821,Nick Castellanos,Bryce Elder,0,0,1,cf0651a4-545c-41c7-a007-a3e866c9350a,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-09-20,716509,Walk,walk,False,595909,693821,Jake Cave,Bryce Elder,0,0,0,8c992bbd-7a80-40bf-ae1a-bb64259573db,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-20,716509,Pop Out,field_out,True,596117,693821,Garrett Stubbs,Bryce Elder,1,1,0,bb9c6b71-83a4-4869-b827-cbcac62517f3,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-09-20,716509,Forceout,force_out,True,656941,445926,Kyle Schwarber,Jesse Chavez,0,0,1,cdbd7ea2-8e81-4c2e-806e-507ed7871b5f,445926.0,jessechavez,Chavez,Right,Jesse Chavez,1.56,3.58,34.2,100.0,101.0,96.0,0.7490000000000001,10.13,3.12,6.75,0.52,2.0,0.256,0.389,0.16699999999999998,0.278,0.37799999999999995,84.8,87.0,101.0,96.0,,,,87.0,100.0,93.0,,,,0.298,0.002,,0.136,-2.69,0.2,,3.53,88.9,90.9,,0.225,,,0.12,,,,114.0,100.0,97.0,0.508,,0.54,,88.5,,0.125,0.236,109.0,101.0,105.0,0.057,3.33,75.9,,,,,,,,
28,2023-09-20,716509,Single,single,False,660670,605400,Ronald Acuña Jr.,Aaron Nola,0,0,0,a2e904d1-bbc3-46a0-b6f8-78c920149919,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
29,2023-09-20,716509,Single,single,False,645277,605400,Ozzie Albies,Aaron Nola,1,1,1,74c90f0e-5ae9-4d7c-88f6-758326b4b5c4,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
30,2023-09-20,716509,Strikeout,strikeout,True,663586,605400,Austin Riley,Aaron Nola,0,0,0,c16e6946-b30b-49b6-b9ac-5b2a64ddc119,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
31,2023-09-20,716509,Single,single,False,621566,605400,Matt Olson,Aaron Nola,0,0,1,d282b011-8fd0-47a5-8e1e-5d428281c707,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
32,2023-09-20,716509,Lineout,field_out,True,542303,605400,Marcell Ozuna,Aaron Nola,1,0,1,efcc4797-4521-43b8-9878-fa6168c7103b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
33,2023-09-20,716509,Strikeout,strikeout,True,592696,605400,Eddie Rosario,Aaron Nola,0,0,0,154f689d-4755-4576-99aa-a304eed90e97,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,100.0,107.0,101.0,,,,0.188,0.295,,0.126,-0.03,0.46,,0.14,92.7,91.8,,0.279,,0.246,0.22,118.0,105.0,113.0,111.0,110.0,105.0,0.075,0.316,0.4,0.47,86.3,79.4,0.221,0.246,,,,,,,,,,,,,,
34,2023-09-20,716509,Pop Out,field_out,True,607208,445926,Trea Turner,Jesse Chavez,0,0,0,8e7252b4-4dd3-4fd2-adbf-f5512881b7c8,445926.0,jessechavez,Chavez,Right,Jesse Chavez,1.56,3.58,34.2,100.0,101.0,96.0,0.7490000000000001,10.13,3.12,6.75,0.52,2.0,0.256,0.389,0.16699999999999998,0.278,0.37799999999999995,84.8,87.0,101.0,96.0,,,,87.0,100.0,93.0,,,,0.298,0.002,,0.136,-2.69,0.2,,3.53,88.9,90.9,,0.225,,,0.12,,,,114.0,100.0,97.0,0.508,,0.54,,88.5,,0.125,0.236,109.0,101.0,105.0,0.057,3.33,75.9,,,,,,,,
35,2023-09-20,716509,Groundout,field_out,True,547180,445926,Bryce Harper,Jesse Chavez,0,0,0,cf31ccf0-6406-42c4-93e4-3b0a72f10383,445926.0,jessechavez,Chavez,Right,Jesse Chavez,1.56,3.58,34.2,100.0,101.0,96.0,0.7490000000000001,10.13,3.12,6.75,0.52,2.0,0.256,0.389,0.16699999999999998,0.278,0.37799999999999995,84.8,87.0,101.0,96.0,,,,87.0,100.0,93.0,,,,0.298,0.002,,0.136,-2.69,0.2,,3.53,88.9,90.9,,0.225,,,0.12,,,,114.0,100.0,97.0,0.508,,0.54,,88.5,,0.125,0.236,109.0,101.0,105.0,0.057,3.33,75.9,,,,,,,,
36,2023-09-20,716509,Single,single,False,664761,445926,Alec Bohm,Jesse Chavez,0,0,0,b5955e83-cbc9-417c-8574-62a7e22fb789,445926.0,jessechavez,Chavez,Right,Jesse Chavez,1.56,3.58,34.2,100.0,101.0,96.0,0.7490000000000001,10.13,3.12,6.75,0.52,2.0,0.256,0.389,0.16699999999999998,0.278,0.37799999999999995,84.8,87.0,101.0,96.0,,,,87.0,100.0,93.0,,,,0.298,0.002,,0.136,-2.69,0.2,,3.53,88.9,90.9,,0.225,,,0.12,,,,114.0,100.0,97.0,0.508,,0.54,,88.5,,0.125,0.236,109.0,101.0,105.0,0.057,3.33,75.9,,,,,,,,
37,2023-09-20,716509,Groundout,field_out,True,681082,445926,Bryson Stott,Jesse Chavez,1,0,0,e1244383-81f8-438d-b4c2-d6c787d8887c,445926.0,jessechavez,Chavez,Right,Jesse Chavez,1.56,3.58,34.2,100.0,101.0,96.0,0.7490000000000001,10.13,3.12,6.75,0.52,2.0,0.256,0.389,0.16699999999999998,0.278,0.37799999999999995,84.8,87.0,101.0,96.0,,,,87.0,100.0,93.0,,,,0.298,0.002,,0.136,-2.69,0.2,,3.53,88.9,90.9,,0.225,,,0.12,,,,114.0,100.0,97.0,0.508,,0.54,,88.5,,0.125,0.236,109.0,101.0,105.0,0.057,3.33,75.9,,,,,,,,
