,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba
12,2023-04-22,718477,Flyout,field_out,True,643217,663556,Andrew Benintendi,Shane McClanahan,0,0,0,0b6e5077-cc30-4163-8ef7-39ee668a1526,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
13,2023-04-22,718477,Walk,walk,False,518735,663556,Yasmani Grandal,Shane McClanahan,1,0,0,16d719d1-aca8-4970-b2df-d6e625490835,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
14,2023-04-22,718477,Strikeout,strikeout,True,664874,663556,Seby Zavala,Shane McClanahan,0,0,0,5eb21bad-0c85-4a66-b818-5b96ae2942de,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
15,2023-04-22,718477,Strikeout,strikeout,True,622534,656302,Manuel Margot,Dylan Cease,0,0,0,0dab743e-d6be-4d6e-a689-6716fd315afd,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
16,2023-04-22,718477,Strikeout,strikeout,True,642336,656302,Francisco Mejía,Dylan Cease,0,0,0,1881877f-9a74-4701-8a9b-dc3e63f424dd,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
17,2023-04-22,718477,Lineout,field_out,True,650490,656302,Yandy Díaz,Dylan Cease,1,0,0,55b9ef02-cd51-4456-9985-387a1af39d52,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
18,2023-04-22,718477,Strikeout,strikeout,True,663853,663556,Romy Gonzalez,Shane McClanahan,0,0,0,4b343fa7-af52-42f4-9fc7-a3249cb1c52a,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
19,2023-04-22,718477,Single,single,False,462101,663556,Elvis Andrus,Shane McClanahan,1,0,0,3356d2c7-a82a-465c-b153-54014034b351,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
20,2023-04-22,718477,Strikeout,strikeout,True,673357,663556,Luis Robert Jr.,Shane McClanahan,0,0,0,88a20916-2d59-467b-8bb0-1ba6c7ad0c4c,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
21,2023-04-22,718477,Lineout,field_out,True,683734,663556,Andrew Vaughn,Shane McClanahan,0,0,0,3773d786-ed11-462b-9987-15dca5dd687f,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
22,2023-04-22,718477,Strikeout,strikeout,True,677551,656302,Wander Franco,Dylan Cease,0,0,0,731af8e6-e287-4682-878e-9f4197fada98,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
23,2023-04-22,718477,Flyout,field_out,True,668227,656302,Randy Arozarena,Dylan Cease,0,0,0,568b43f5-39b9-4973-841b-be835792f957,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
24,2023-04-22,718477,Strikeout,strikeout,True,664040,656302,Brandon Lowe,Dylan Cease,0,0,0,7504862b-2935-4c57-b564-9d27f421fa4e,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
25,2023-04-22,718477,Strikeout,strikeout,True,650391,663556,Eloy Jiménez,Shane McClanahan,0,0,0,d88f5498-0481-447a-ba81-c65cd2516c07,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
26,2023-04-22,718477,Strikeout,strikeout,True,669394,663556,Jake Burger,Shane McClanahan,0,0,0,3b1ce283-7bc1-49c3-990a-fa845b1fda38,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
27,2023-04-22,718477,Flyout,field_out,True,643217,663556,Andrew Benintendi,Shane McClanahan,1,0,0,8fcba203-4906-4902-9255-26b2638a21ff,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
28,2023-04-22,718477,Single,single,False,623912,656302,Harold Ramírez,Dylan Cease,1,0,0,350f0463-85d8-4d87-aa54-7316b0f65aa7,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
29,2023-04-22,718477,Walk,walk,False,670764,656302,Taylor Walls,Dylan Cease,1,0,1,a6204ac6-77aa-465d-b2b9-a9ce3201d57f,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
30,2023-04-22,718477,Flyout,field_out,True,666139,656302,Josh Lowe,Dylan Cease,1,0,1,d4880540-b305-4aee-a37c-17ea3a1f14b6,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
31,2023-04-22,718477,Pop Out,field_out,True,622534,656302,Manuel Margot,Dylan Cease,0,0,0,14aa5158-244f-497f-8b4a-40885a3b70ee,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
32,2023-04-22,718477,Groundout,field_out,True,642336,656302,Francisco Mejía,Dylan Cease,1,0,0,2c9f516f-fd00-45cb-a4fc-089a5fe43abf,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
33,2023-04-22,718477,Home Run,home_run,False,518735,663556,Yasmani Grandal,Shane McClanahan,1,1,0,2d0d91cc-e13e-4623-9a54-9613bb56fe2f,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
34,2023-04-22,718477,Groundout,field_out,True,664874,663556,Seby Zavala,Shane McClanahan,1,0,0,d1e1c427-35a8-4fe4-971d-1e38002697c6,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
35,2023-04-22,718477,Strikeout,strikeout,True,663853,663556,Romy Gonzalez,Shane McClanahan,0,0,0,1ad72c88-5392-4b74-9563-91c87d2b1bb0,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
36,2023-04-22,718477,Flyout,field_out,True,462101,663556,Elvis Andrus,Shane McClanahan,0,0,0,b9ecbbcb-bb68-471e-af38-054fcc2208a7,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,
37,2023-04-22,718477,Single,single,False,650490,656302,Yandy Díaz,Dylan Cease,0,0,0,976a91a6-13a0-429d-a9e4-9f6c3eb511d0,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
38,2023-04-22,718477,Single,single,False,677551,656302,Wander Franco,Dylan Cease,1,1,1,2c20c9c2-272f-4d09-83bc-313555014bc3,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,120.0,101.0,108.0,0.43200000000000005,0.386,,0.03,-0.15,0.4,,1.0,95.6,86.3,,0.273,0.111,0.216,0.298,83.0,94.0,99.0,0.152,-1.83,80.2,,,,,,,,
39,2023-04-22,718477,Single,single,False,668227,641871,Randy Arozarena,Keynan Middleton,0,0,1,602268fb-bbf6-424f-a677-432b187cee6e,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,,,,114.0,98.0,99.0,98.0,93.0,97.0,0.263,0.308,,0.429,1.46,-1.05,,1.06,95.5,85.8,,0.122,0.209,0.291,,,,,,,,,,,,,,,
40,2023-04-22,718477,Strikeout,strikeout,True,664040,641871,Brandon Lowe,Keynan Middleton,0,0,1,0b8252b4-ff74-4dbd-bcce-553c0ef79992,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,,,,114.0,98.0,99.0,98.0,93.0,97.0,0.263,0.308,,0.429,1.46,-1.05,,1.06,95.5,85.8,,0.122,0.209,0.291,,,,,,,,,,,,,,,
41,2023-04-22,718477,Strikeout,strikeout,True,623912,641871,Harold Ramírez,Keynan Middleton,0,0,0,e4481af2-f72f-4a1e-a018-555d241929e5,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,,,,114.0,98.0,99.0,98.0,93.0,97.0,0.263,0.308,,0.429,1.46,-1.05,,1.06,95.5,85.8,,0.122,0.209,0.291,,,,,,,,,,,,,,,
