,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,SL_ba,SI_ba,FC_ba,FF_ba,FS_ba,vCH (sc),vKN (sc),Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,KN%,wKC/C,wCH/C,wKN/C,vKC,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba
10,2023-05-15,718163,Pop Out,field_out,True,671213,669923,Triston Casas,George Kirby,0,0,0,eca272b0-612d-4592-a5dc-24a008268e8b,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
11,2023-05-15,718163,Groundout,field_out,True,606132,669923,Raimel Tapia,George Kirby,1,0,0,71fd75a6-a3e0-450c-9010-5aa366dac4ae,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
12,2023-05-15,718163,Strikeout,strikeout,True,622569,669923,Pablo Reyes,George Kirby,0,0,0,a3d5232b-b0bc-4c4a-a7a5-0905a8c9f618,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
13,2023-05-15,718163,Strikeout,strikeout,True,606192,656557,Teoscar Hernández,Tanner Houck,0,0,0,a38f5236-b6fa-4d97-8a90-7b3538601527,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
14,2023-05-15,718163,Flyout,field_out,True,666211,656557,Taylor Trammell,Tanner Houck,0,0,0,5005b1e0-ab90-475c-a8fe-6fce71eb50a7,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
15,2023-05-15,718163,Groundout,field_out,True,543939,656557,Kolten Wong,Tanner Houck,0,0,0,ce3d0189-9f67-4a7d-bf17-0e14ed32f94e,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
16,2023-05-15,718163,Flyout,field_out,True,665839,669923,Enmanuel Valdez,George Kirby,0,0,0,3864dde8-fb68-4131-86db-09a7313c36b2,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
17,2023-05-15,718163,Groundout,field_out,True,657136,669923,Connor Wong,George Kirby,1,0,0,94909fb3-1eaf-41bb-b0cb-0948fdc89de3,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
18,2023-05-15,718163,Groundout,field_out,True,680776,669923,Jarren Duran,George Kirby,0,0,0,c37b144c-5d56-483b-be2a-84321e66f879,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
19,2023-05-15,718163,Groundout,field_out,True,641487,656557,J.P. Crawford,Tanner Houck,0,0,0,e153e74d-1c8c-4a5b-8af3-ab34b660f7ab,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
20,2023-05-15,718163,Lineout,field_out,True,664034,656557,Ty France,Tanner Houck,1,0,0,f8570f87-4f17-4b67-a31f-a1d208ace0e1,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
21,2023-05-15,718163,Double,double,False,677594,656557,Julio Rodríguez,Tanner Houck,0,0,0,a7bab0f9-df61-4b5f-84ed-fb70e9a39335,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
22,2023-05-15,718163,Groundout,field_out,True,672284,656557,Jarred Kelenic,Tanner Houck,0,0,0,a079bdd6-b0f8-49d6-bd8b-9374a25a50fb,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
23,2023-05-15,718163,Groundout,field_out,True,657077,669923,Alex Verdugo,George Kirby,0,0,0,83f62bcf-b704-47ba-83c1-3b5591a8b98f,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
24,2023-05-15,718163,Strikeout,strikeout,True,457759,669923,Justin Turner,George Kirby,0,0,0,aa6de8fd-bc66-4357-becd-c38a08e87c94,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
25,2023-05-15,718163,Single,single,False,646240,669923,Rafael Devers,George Kirby,1,0,0,469ace98-d741-4ee7-9298-669b3c991f64,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
26,2023-05-15,718163,Flyout,field_out,True,671213,669923,Triston Casas,George Kirby,0,0,0,8771d8a0-40e1-4f19-b861-e19b47d0c5df,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
27,2023-05-15,718163,Single,single,False,553993,656557,Eugenio Suárez,Tanner Houck,0,0,0,26fb84d6-e903-42d3-9ef3-5a2a68ec2429,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
28,2023-05-15,718163,Home Run,home_run,False,663728,656557,Cal Raleigh,Tanner Houck,1,0,1,0ce3121b-e6dd-4c82-b6a7-6df1e375d376,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
29,2023-05-15,718163,Single,single,False,606192,656557,Teoscar Hernández,Tanner Houck,0,0,0,88d45220-8695-4935-84cc-7b2d08739b9a,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
30,2023-05-15,718163,Strikeout,strikeout,True,666211,656557,Taylor Trammell,Tanner Houck,0,0,0,f34bd4a1-60b1-4fda-99e3-eea00561384e,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
31,2023-05-15,718163,Flyout,field_out,True,543939,656557,Kolten Wong,Tanner Houck,0,0,0,ab05edf0-f1a5-43ee-a20e-8fd6fc00ceb3,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
32,2023-05-15,718163,Strikeout,strikeout,True,641487,656557,J.P. Crawford,Tanner Houck,0,0,0,cd0febf9-793e-4243-9d96-a0288077dcf8,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,,,,,,,
33,2023-05-15,718163,Flyout,field_out,True,606132,669923,Raimel Tapia,George Kirby,0,0,0,48bb3279-4bfe-4fe1-9055-24c4076f9c91,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
34,2023-05-15,718163,Single,single,False,622569,669923,Pablo Reyes,George Kirby,0,0,0,2a4e619b-5011-4797-9357-6391264527fa,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,,,,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,,0.061,0.19699999999999998,1.34,,1.07,0.43,1.03,96.1,,84.9,95.8,86.3,0.264,0.261,,0.234,0.143,86.6,75.1,94.0,107.0,111.0,0.115,0.018000000000000002,0.001,0.35,-5.31,0.26,81.8,0.265,0.5,,,,,,,
