,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FC_ba,CU_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vSL,CH_ba,SL_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS
10,2023-06-21,717677,Home Run,home_run,False,668227,669330,Randy Arozarena,Tyler Wells,0,0,0,59833c81-a3d4-4be3-88d5-5a3652d42b57,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
11,2023-06-21,717677,Home Run,home_run,False,670623,669330,Isaac Paredes,Tyler Wells,1,1,0,10249ee7-8068-4741-9a40-a70869cb9d3e,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
12,2023-06-21,717677,Field Error,field_error,False,622534,669330,Manuel Margot,Tyler Wells,0,0,0,e65887f7-492b-47f8-8234-1ea93985239c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
13,2023-06-21,717677,Walk,walk,False,670764,669330,Taylor Walls,Tyler Wells,0,0,1,da0be336-ee0a-4a09-8c78-f3d0c3f3b712,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
14,2023-06-21,717677,Lineout,field_out,True,542194,669330,Christian Bethancourt,Tyler Wells,1,0,1,afa0b662-7253-4049-a393-065b173b5e0a,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
15,2023-06-21,717677,Single,single,False,642350,669330,Jose Siri,Tyler Wells,1,0,1,e716e97e-5cba-4844-918a-8967745580d4,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
16,2023-06-21,717677,Groundout,field_out,True,650490,669330,Yandy Díaz,Tyler Wells,0,0,1,c6d7ce44-eca6-4deb-bf92-e78a3649f9d1,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
17,2023-06-21,717677,Strikeout,strikeout,True,677551,669330,Wander Franco,Tyler Wells,0,0,0,c0e59b97-42b0-4735-b338-b9422eb2237e,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
18,2023-06-21,717677,Home Run,home_run,False,602104,671737,Ramón Urías,Taj Bradley,0,0,0,ed1a4d66-447d-4e9d-af63-c26b3398d347,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-21,717677,Strikeout,strikeout,True,622761,671737,Jorge Mateo,Taj Bradley,0,0,0,efb52a3b-629d-4fb3-9ef1-e40075effe20,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-21,717677,Strikeout,strikeout,True,683002,671737,Gunnar Henderson,Taj Bradley,0,0,0,bcb0f81e-9082-4098-aff5-e6d210b04fdb,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-21,717677,Flyout,field_out,True,668939,671737,Adley Rutschman,Taj Bradley,0,0,0,71b610d8-4d9d-4532-a65e-bdff9eaa7bf8,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-21,717677,Pop Out,field_out,True,623912,669330,Harold Ramírez,Tyler Wells,0,0,0,aaa009c1-46f0-43bb-949c-9e5eba0e6280,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
23,2023-06-21,717677,Walk,walk,False,668227,669330,Randy Arozarena,Tyler Wells,1,0,0,b7f4f31c-c14f-4e9c-9687-94a0c39a85b3,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
24,2023-06-21,717677,Strikeout,strikeout,True,670623,669330,Isaac Paredes,Tyler Wells,0,0,0,f1083b3f-40a8-41f2-a07b-1219f3aa75ac,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
25,2023-06-21,717677,Flyout,field_out,True,622534,669330,Manuel Margot,Tyler Wells,1,0,0,21212479-1539-4d5d-b4a1-0a96501d7ddd,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
26,2023-06-21,717677,Strikeout,strikeout,True,623993,671737,Anthony Santander,Taj Bradley,0,0,0,89f0c0ec-df59-413f-b31a-651ff5253023,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-21,717677,Groundout,field_out,True,656811,671737,Ryan O'Hearn,Taj Bradley,1,0,0,7ec1a0a5-bd58-452f-b78c-b8d7deecb840,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-21,717677,Lineout,field_out,True,669720,671737,Austin Hays,Taj Bradley,1,0,0,4622d323-af71-4796-b8e9-f68d7a60fa2e,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
29,2023-06-21,717677,Single,single,False,670764,669330,Taylor Walls,Tyler Wells,1,0,0,8643ed96-550e-44bc-926c-8b78712beb95,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
30,2023-06-21,717677,Strikeout,strikeout,True,542194,669330,Christian Bethancourt,Tyler Wells,0,0,1,d552e393-1966-46ec-b057-ccfb54d08cca,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
31,2023-06-21,717677,Strikeout,strikeout,True,642350,669330,Jose Siri,Tyler Wells,0,0,0,88c1656a-87c4-4ebf-8780-f250c8211d4c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
32,2023-06-21,717677,Pop Out,field_out,True,543305,671737,Aaron Hicks,Taj Bradley,0,0,0,689e1ee4-c7e3-4722-a6ce-95cd44986fc1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-21,717677,Lineout,field_out,True,624428,671737,Adam Frazier,Taj Bradley,1,0,0,d80f81a1-efca-450e-98b9-3263e55754e5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-21,717677,Strikeout,strikeout,True,602104,671737,Ramón Urías,Taj Bradley,0,0,0,0b4a9c97-97f1-41e3-898e-9286af32fe5b,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-21,717677,Flyout,field_out,True,650490,669330,Yandy Díaz,Tyler Wells,0,0,0,79cf91b0-0bc1-441f-aef8-a87c0632d077,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
36,2023-06-21,717677,Strikeout,strikeout,True,677551,669330,Wander Franco,Tyler Wells,0,0,0,b15695d4-d7aa-4cee-917a-290536744d14,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
37,2023-06-21,717677,Pop Out,field_out,True,623912,669330,Harold Ramírez,Tyler Wells,0,0,0,049598d3-5d54-4163-9332-05ef97afadcb,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,
38,2023-06-21,717677,Flyout,field_out,True,622761,671737,Jorge Mateo,Taj Bradley,1,0,0,e6805809-9b26-4c31-aca9-7d374357fa6f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,
