,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,SV_ba,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,SL%,KC%,wSI/C,wSL/C,wKC/C,vSI,vSL,vKC,SI_ba,CU_ba,SL_ba,ST_ba
16,2023-08-13,717007,Lineout,field_out,True,605141,607536,Mookie Betts,Kyle Freeland,0,0,0,149a92e8-dd3c-40bf-b3be-ce4b032fd11b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
17,2023-08-13,717007,Bunt Pop Out,field_out,True,686668,628711,Brenton Doyle,Julio Urías,0,0,0,cd4d8d77-335f-4704-b460-b0d5984212a4,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-13,717007,Double,double,False,642851,628711,Austin Wynns,Julio Urías,1,0,0,f2c4d817-199d-43b8-bb2e-b490aed398ea,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-13,717007,Lineout,field_out,True,678662,628711,Ezequiel Tovar,Julio Urías,0,0,0,3ac9fbb7-9312-4163-9a76-26a672d6de6f,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-13,717007,Single,single,True,657061,628711,Cole Tucker,Julio Urías,1,0,1,59b3391e-157a-4cb8-97e0-0cea3a2a8067,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-13,717007,Flyout,field_out,True,518692,607536,Freddie Freeman,Kyle Freeland,0,0,0,63b2b20d-ae22-477f-a632-b4b7fd531009,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
22,2023-08-13,717007,Double,double,False,669257,607536,Will Smith,Kyle Freeland,0,0,0,d1d1f02a-9584-4004-8227-0a4b5b6101fa,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
23,2023-08-13,717007,Single,single,False,642708,607536,Amed Rosario,Kyle Freeland,0,0,1,9fe65025-df66-4cfb-bbec-b3f9936114d4,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
24,2023-08-13,717007,Flyout,field_out,True,571771,607536,Enrique Hernández,Kyle Freeland,0,0,1,0f081d02-329c-446f-ab08-2c6d02cbdf4d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
25,2023-08-13,717007,Flyout,field_out,True,571970,607536,Max Muncy,Kyle Freeland,0,0,0,a79c12b8-3ca1-4308-8e18-4301b06733d7,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
26,2023-08-13,717007,Hit By Pitch,hit_by_pitch,False,663898,628711,Brendan Rodgers,Julio Urías,0,0,0,b1e6aa89-bb98-4b38-8214-b5721b97cecf,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-13,717007,Forceout,force_out,True,553869,628711,Elias Díaz,Julio Urías,0,0,1,06cde8a5-3e44-4223-884c-30694b5e19ec,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-13,717007,Strikeout,strikeout,True,666134,628711,Nolan Jones,Julio Urías,0,0,0,4a12925d-24ea-4d5f-8bc8-8bd1755cd260,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-13,717007,Home Run,home_run,False,676701,628711,Alan Trejo,Julio Urías,0,0,1,373c3aba-1588-4710-91f0-be6aa0390dac,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-13,717007,Groundout,field_out,True,660707,628711,Elehuris Montero,Julio Urías,1,0,0,db73d63b-c518-4d2a-8b54-849b2c288ae3,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
31,2023-08-13,717007,Groundout,field_out,True,621035,607536,Chris Taylor,Kyle Freeland,1,1,0,d7ff3129-caea-43f9-9d10-7f3473eb130d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
32,2023-08-13,717007,Flyout,field_out,True,681546,607536,James Outman,Kyle Freeland,1,1,0,883a60a8-27d8-4c24-bd41-5c749cab02ec,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
33,2023-08-13,717007,Home Run,home_run,False,500743,607536,Miguel Rojas,Kyle Freeland,1,1,0,68df5687-56b9-4dc4-aef3-b1bf3dabaf68,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
34,2023-08-13,717007,Strikeout,strikeout,True,605141,607536,Mookie Betts,Kyle Freeland,0,0,0,6b589d1c-a6ac-4f00-b1bc-8864834fa551,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,,,,0.184,,,0.122,1.13,,,-3.3,88.8,,,0.239,,0.435,,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.23600000000000002,0.17600000000000002,-0.86,-0.2,-1.91,88.7,84.1,80.6,0.349,0.261,0.246,
35,2023-08-13,717007,Strikeout,strikeout,True,686668,628711,Brenton Doyle,Julio Urías,0,0,0,d5938240-63b9-4470-a0f6-1b4eb38fd522,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
36,2023-08-13,717007,Strikeout,strikeout,True,642851,628711,Austin Wynns,Julio Urías,0,0,0,996ebdc7-34e7-4c0e-93da-11d535d86a65,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
