,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,FC_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,SL%,wFS/C,wSI/C,wSL/C,vFS,vSI,vSL,FS_ba,SL_ba,ST_ba,SI_ba
0,2023-06-28,717588,Strikeout,strikeout,True,456781,663465,Donovan Solano,Kolby Allard,0,0,0,ffef25e8-e965-4b30-a339-a84abc5ec7e7,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-28,717588,Strikeout,strikeout,True,621439,663465,Byron Buxton,Kolby Allard,0,0,0,3d4c188a-5919-495c-9a4b-ca36f182031e,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-28,717588,Strikeout,strikeout,True,668904,663465,Royce Lewis,Kolby Allard,0,0,0,d6cddadf-e35e-4588-b7e0-5b2c4e2401e4,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-28,717588,Walk,walk,False,660670,628317,Ronald Acuña Jr.,Kenta Maeda,1,0,0,aa641233-11e9-4119-938d-1e35744f9644,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,0.333,,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
4,2023-06-28,717588,Strikeout,strikeout,True,645277,628317,Ozzie Albies,Kenta Maeda,0,0,1,04dded4e-b86a-4bf0-9acf-d1ab2bf6920d,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,0.333,,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
5,2023-06-28,717588,Pop Out,field_out,True,663586,628317,Austin Riley,Kenta Maeda,1,0,1,96ef56f6-2f58-4aac-a227-cadab63e536f,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,0.333,,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
6,2023-06-28,717588,Double,double,False,621566,628317,Matt Olson,Kenta Maeda,0,0,1,2e46fbad-1957-4fd3-bfeb-d39cfa6e3b21,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,0.333,,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
7,2023-06-28,717588,Flyout,field_out,True,518595,628317,Travis d'Arnaud,Kenta Maeda,0,0,0,52a1707d-01ec-4b4d-be86-51bd6d5846ad,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,,,,0.27399999999999997,,0.036000000000000004,,0.35,,-2.4,,91.0,,76.4,0.275,,0.333,,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.319,0.306,1.6,-0.88,-0.07,84.1,90.3,81.6,0.182,0.247,0.206,0.385
8,2023-06-28,717588,Groundout,field_out,True,571657,663465,Kyle Farmer,Kolby Allard,1,0,0,f08713ce-2135-427f-8807-13e8f22e61cd,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,
9,2023-06-28,717588,Single,single,False,650489,663465,Willi Castro,Kolby Allard,0,0,0,4bfe4a28-bab0-4687-ae72-5b210d988c89,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,
