,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,ST_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,CH_ba,FC_ba
10,2023-09-18,716534,Groundout,field_out,True,670242,683175,Matt Wallner,Connor Phillips,0,0,0,482bac85-089c-4772-98cb-1065e504cd7a,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-18,716534,Walk,walk,False,663886,657746,Tyler Stephenson,Joe Ryan,1,0,0,11aac562-9dc2-4cfc-ac4b-c05b5f2ec516,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
12,2023-09-18,716534,Single,single,False,458015,657746,Joey Votto,Joe Ryan,0,0,1,908c500d-6f2e-4ecd-a6c7-3ea5c9eb1599,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
13,2023-09-18,716534,Strikeout,strikeout,True,682829,657746,Elly De La Cruz,Joe Ryan,0,0,0,94dc6b10-2016-4c73-accf-d8c5ac5e3a27,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
14,2023-09-18,716534,Single,single,False,682622,657746,Noelvi Marte,Joe Ryan,0,0,1,6e114f79-81dd-4d34-97b3-42e53b8b4d9f,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
15,2023-09-18,716534,Sac Fly,sac_fly,True,666181,657746,Will Benson,Joe Ryan,0,0,1,127c332b-d7e6-4786-860d-3b90020c100b,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
16,2023-09-18,716534,Strikeout,strikeout,True,663697,657746,Jonathan India,Joe Ryan,0,0,0,f7bd9774-ee4d-4af2-a02b-a2a73b54a9d6,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
17,2023-09-18,716534,Flyout,field_out,True,543877,683175,Christian Vázquez,Connor Phillips,1,0,0,c6e563fe-a8cf-4bc2-bfc5-c066f5ece992,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-18,716534,Strikeout,strikeout,True,572191,683175,Michael A. Taylor,Connor Phillips,0,0,0,23c0baba-aa60-4a1f-b48e-45fca4f7e341,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-18,716534,Walk,walk,False,666397,683175,Edouard Julien,Connor Phillips,1,0,0,7c2a1e26-4f44-44b0-9cce-8e7fdb24c2dd,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-18,716534,Strikeout,strikeout,True,593871,683175,Jorge Polanco,Connor Phillips,0,0,0,797d2b33-d332-4917-a500-8d2409349fd8,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
21,2023-09-18,716534,Groundout,field_out,True,670770,657746,TJ Friedl,Joe Ryan,1,0,0,4597cac2-a6cf-4ab2-918e-f9c17cfeb423,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
22,2023-09-18,716534,Single,single,False,668715,657746,Spencer Steer,Joe Ryan,0,0,0,bb2ab845-480b-458a-92f7-eb27d79db93c,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
23,2023-09-18,716534,Pop Out,field_out,True,641584,657746,Jake Fraley,Joe Ryan,0,0,0,7c30d8ab-9a99-47e9-8ceb-860f1a9d17d8,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
24,2023-09-18,716534,Groundout,field_out,True,663886,657746,Tyler Stephenson,Joe Ryan,0,0,0,e5e5a911-aefa-4d10-964c-0412bff3f8c4,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
25,2023-09-18,716534,Home Run,home_run,False,668904,683175,Royce Lewis,Connor Phillips,0,0,0,49f280ed-5517-4f7a-a177-c1ef37773a70,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-18,716534,Single,single,False,596146,683175,Max Kepler,Connor Phillips,0,0,0,7ccc62d0-884f-4c40-8bfc-2b5624244666,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
27,2023-09-18,716534,Groundout,field_out,True,571657,683175,Kyle Farmer,Connor Phillips,0,0,1,7a23977f-6bd3-41e0-86b5-fac4916da997,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
28,2023-09-18,716534,Groundout,field_out,True,666135,683175,Alex Kirilloff,Connor Phillips,0,0,1,7c4df293-2acf-4d74-a6e0-9a8efc3a56e9,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
29,2023-09-18,716534,Groundout,field_out,True,670242,683175,Matt Wallner,Connor Phillips,0,0,0,dd2051f3-6458-4919-ab53-b0bcaf3913d2,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
30,2023-09-18,716534,Strikeout,strikeout,True,458015,657746,Joey Votto,Joe Ryan,0,0,0,08b025c9-b03f-4095-b31c-bd21807bb950,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
31,2023-09-18,716534,Strikeout,strikeout,True,682829,657746,Elly De La Cruz,Joe Ryan,0,0,0,6f196605-3e97-4476-901f-8cdc2a9b197f,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
32,2023-09-18,716534,Walk,walk,False,682622,657746,Noelvi Marte,Joe Ryan,1,0,0,f6879747-f236-4600-978a-6a2181fd98d9,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
33,2023-09-18,716534,Home Run,home_run,False,666181,657746,Will Benson,Joe Ryan,0,0,1,aa494fa1-3f7a-44a4-8a20-b471b7dc8406,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
34,2023-09-18,716534,Flyout,field_out,True,663697,657746,Jonathan India,Joe Ryan,0,0,0,1d0765d7-78c9-4dab-b28d-dad3484483fd,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
35,2023-09-18,716534,Flyout,field_out,True,543877,683175,Christian Vázquez,Connor Phillips,0,0,0,374dd6ff-8d39-4e7b-b79f-9c509d238edf,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
36,2023-09-18,716534,Strikeout,strikeout,True,572191,683175,Michael A. Taylor,Connor Phillips,0,0,0,f1fd5e12-8fb0-4859-bac7-d43ff61b2317,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
37,2023-09-18,716534,Strikeout,strikeout,True,666397,683175,Edouard Julien,Connor Phillips,0,0,0,7591c0f4-36c5-47c0-adf6-741c0609010a,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,119.0,95.0,94.0,125.0,93.0,95.0,142.0,95.0,108.0,0.633,0.255,0.1,0.013000000000000001,-1.48,3.39,-2.94,-2.97,96.4,84.4,82.2,0.25,0.111,0.667,,,,,,,,,,,,,,,,,,,,,,,
38,2023-09-18,716534,Flyout,field_out,True,670770,657746,TJ Friedl,Joe Ryan,0,0,0,c882cc24-9840-4eab-846d-d3488af0b0e8,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
39,2023-09-18,716534,Double,double,False,668715,657746,Spencer Steer,Joe Ryan,0,0,0,6ed68fe9-192c-486e-b2c4-3b5e5134e0fc,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
40,2023-09-18,716534,Flyout,field_out,True,641584,657746,Jake Fraley,Joe Ryan,0,0,1,a05086f4-9189-4862-94dd-c716d2e9f44d,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,102.0,88.0,94.0,0.569,0.159,,,0.89,-2.12,,,92.3,80.3,,0.24,0.286,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.32,,,,,,,,,,,,,,,
