,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,CU_ba,FC_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,SL_ba,CH_ba,SI_ba,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC
10,2023-08-20,716920,Groundout,field_out,True,673237,676106,Yainer Diaz,Emerson Hancock,1,1,0,a95fb433-8058-4ea2-99a7-371d1c2ca9da,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,4.5,3.33,12.0,105.0,84.0,100.0,0.853,4.5,2.25,9.75,0.75,1.27,0.25,0.475,0.25,0.175,0.428,89.0,128.0,125.0,68.0,103.0,98.0,84.0,113.0,106.0,,,,,,,0.139,0.46399999999999997,,,0.268,,1.54,,,1.65,3.26,,92.5,,,92.7,86.7,,0.25,,,,,84.5,89.0,95.0,102.0,0.129,-7.29,0.214,0.5,0.25,,,,,,,,,
11,2023-08-20,716920,Single,single,False,668942,686613,Josh Rojas,Hunter Brown,1,0,0,9ebc4e40-8f47-4fe8-ab19-cba9f79e89f4,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
12,2023-08-20,716920,Strikeout,strikeout,True,657247,686613,Brian O'Keefe,Hunter Brown,0,0,0,491402f3-9c61-4d44-9668-83d3950ef5e0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
13,2023-08-20,716920,Strikeout,strikeout,True,677594,686613,Julio Rodríguez,Hunter Brown,0,0,1,1769752e-6dbe-4268-a907-5a03fd806da2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
14,2023-08-20,716920,Home Run,home_run,False,553993,686613,Eugenio Suárez,Hunter Brown,0,0,1,6a939024-f637-48c3-a02e-a80f86d634da,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
15,2023-08-20,716920,Double,double,False,664034,686613,Ty France,Hunter Brown,0,0,0,9271ed8e-62e0-4921-8f16-8cbf01e76a1e,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
16,2023-08-20,716920,Strikeout,strikeout,True,606192,686613,Teoscar Hernández,Hunter Brown,0,0,0,b2baa366-4bef-4add-b718-8c4498b5394a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
17,2023-08-20,716920,Single,single,False,676801,676106,Chas McCormick,Emerson Hancock,1,0,0,72d21bfe-b9fa-4a09-ac2a-5755c8eca1d6,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,4.5,3.33,12.0,105.0,84.0,100.0,0.853,4.5,2.25,9.75,0.75,1.27,0.25,0.475,0.25,0.175,0.428,89.0,128.0,125.0,68.0,103.0,98.0,84.0,113.0,106.0,,,,,,,0.139,0.46399999999999997,,,0.268,,1.54,,,1.65,3.26,,92.5,,,92.7,86.7,,0.25,,,,,84.5,89.0,95.0,102.0,0.129,-7.29,0.214,0.5,0.25,,,,,,,,,
18,2023-08-20,716920,Flyout,field_out,True,572138,676106,Jon Singleton,Emerson Hancock,0,0,0,77993b4e-3928-47e7-a4fe-02a965fe8ab7,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,4.5,3.33,12.0,105.0,84.0,100.0,0.853,4.5,2.25,9.75,0.75,1.27,0.25,0.475,0.25,0.175,0.428,89.0,128.0,125.0,68.0,103.0,98.0,84.0,113.0,106.0,,,,,,,0.139,0.46399999999999997,,,0.268,,1.54,,,1.65,3.26,,92.5,,,92.7,86.7,,0.25,,,,,84.5,89.0,95.0,102.0,0.129,-7.29,0.214,0.5,0.25,,,,,,,,,
19,2023-08-20,716920,Flyout,field_out,True,643289,676106,Mauricio Dubón,Emerson Hancock,0,0,0,a6e5f6ee-14b1-4189-b062-ca2d2f516d81,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,4.5,3.33,12.0,105.0,84.0,100.0,0.853,4.5,2.25,9.75,0.75,1.27,0.25,0.475,0.25,0.175,0.428,89.0,128.0,125.0,68.0,103.0,98.0,84.0,113.0,106.0,,,,,,,0.139,0.46399999999999997,,,0.268,,1.54,,,1.65,3.26,,92.5,,,92.7,86.7,,0.25,,,,,84.5,89.0,95.0,102.0,0.129,-7.29,0.214,0.5,0.25,,,,,,,,,
20,2023-08-20,716920,Lineout,field_out,True,667452,676106,Corey Julks,Emerson Hancock,0,0,0,cb0bc0a0-82a3-4040-b171-8478f7a1d4da,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,4.5,3.33,12.0,105.0,84.0,100.0,0.853,4.5,2.25,9.75,0.75,1.27,0.25,0.475,0.25,0.175,0.428,89.0,128.0,125.0,68.0,103.0,98.0,84.0,113.0,106.0,,,,,,,0.139,0.46399999999999997,,,0.268,,1.54,,,1.65,3.26,,92.5,,,92.7,86.7,,0.25,,,,,84.5,89.0,95.0,102.0,0.129,-7.29,0.214,0.5,0.25,,,,,,,,,
21,2023-08-20,716920,Flyout,field_out,True,645801,686613,Mike Ford,Hunter Brown,0,0,0,380660b0-03e0-454e-a16c-6d98e59970b2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
22,2023-08-20,716920,Double,double,False,686527,686613,Dominic Canzone,Hunter Brown,1,1,0,c5339b4b-75b3-4816-aae8-71579e712171,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
23,2023-08-20,716920,Single,single,False,664238,686613,Dylan Moore,Hunter Brown,1,0,0,e1d20ccf-d6f3-44af-858b-c2eb3049f9f7,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
24,2023-08-20,716920,Forceout,force_out,True,668942,686613,Josh Rojas,Hunter Brown,1,0,1,ba88e9cf-cf69-4c0c-9ee3-f4869c167123,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
25,2023-08-20,716920,Double,double,False,657247,686613,Brian O'Keefe,Hunter Brown,1,0,1,e45739f9-acbc-4a60-99a4-961db09fb140,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
26,2023-08-20,716920,Flyout,field_out,True,677594,592773,Julio Rodríguez,Ryne Stanek,1,0,0,c81ea587-11c1-450f-b007-8dcf18ddbb84,592773.0,rynestanek,Stanek,Right,Ryne Stanek,4.09,4.04,50.2,99.0,131.0,107.0,0.72,9.06,3.73,7.46,1.42,0.56,0.25,0.32899999999999996,0.14300000000000002,0.336,0.439,128.0,102.0,109.0,,,,153.0,97.0,104.0,,,,117.0,92.0,105.0,,0.6409999999999999,,0.18100000000000002,0.17600000000000002,,1.36,,-0.62,,-1.68,,98.2,,89.2,,88.6,,0.216,,,0.189,,89.7,,,,0.001,-2.69,0.296,,,0.001,4.16,82.3,,,,,,
27,2023-08-20,716920,Single,single,False,665161,642048,Jeremy Peña,Tayler Saucedo,1,0,0,f4a1e215-e989-432e-80e9-1a394a3424d1,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,3.59,4.13,47.2,96.0,93.0,94.0,0.7190000000000001,8.12,4.34,7.74,0.38,3.04,0.209,0.5,0.22399999999999998,0.21600000000000003,0.392,90.0,48.0,48.0,85.0,94.0,89.0,108.0,98.0,101.0,,,,,,,0.39899999999999997,0.023,,,0.262,,-2.48,,,2.53,-1.34,,92.9,,,92.3,82.6,,0.333,0.182,,,0.267,86.0,84.0,102.0,98.0,0.259,0.33,0.261,0.208,0.236,0.057,0.44,77.1,115.0,89.0,91.0,,,
28,2023-08-20,716920,Single,single,False,514888,642048,Jose Altuve,Tayler Saucedo,1,0,1,33999dd1-3b1b-4965-8a0e-582764b16484,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,3.59,4.13,47.2,96.0,93.0,94.0,0.7190000000000001,8.12,4.34,7.74,0.38,3.04,0.209,0.5,0.22399999999999998,0.21600000000000003,0.392,90.0,48.0,48.0,85.0,94.0,89.0,108.0,98.0,101.0,,,,,,,0.39899999999999997,0.023,,,0.262,,-2.48,,,2.53,-1.34,,92.9,,,92.3,82.6,,0.333,0.182,,,0.267,86.0,84.0,102.0,98.0,0.259,0.33,0.261,0.208,0.236,0.057,0.44,77.1,115.0,89.0,91.0,,,
29,2023-08-20,716920,Hit By Pitch,hit_by_pitch,False,608324,642048,Alex Bregman,Tayler Saucedo,0,0,1,91584f97-2203-4265-b95b-555d16da8790,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,3.59,4.13,47.2,96.0,93.0,94.0,0.7190000000000001,8.12,4.34,7.74,0.38,3.04,0.209,0.5,0.22399999999999998,0.21600000000000003,0.392,90.0,48.0,48.0,85.0,94.0,89.0,108.0,98.0,101.0,,,,,,,0.39899999999999997,0.023,,,0.262,,-2.48,,,2.53,-1.34,,92.9,,,92.3,82.6,,0.333,0.182,,,0.267,86.0,84.0,102.0,98.0,0.259,0.33,0.261,0.208,0.236,0.057,0.44,77.1,115.0,89.0,91.0,,,
30,2023-08-20,716920,Single,single,False,670541,642048,Yordan Alvarez,Tayler Saucedo,0,0,1,346fc5b1-1941-4746-9abb-df303874c147,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,3.59,4.13,47.2,96.0,93.0,94.0,0.7190000000000001,8.12,4.34,7.74,0.38,3.04,0.209,0.5,0.22399999999999998,0.21600000000000003,0.392,90.0,48.0,48.0,85.0,94.0,89.0,108.0,98.0,101.0,,,,,,,0.39899999999999997,0.023,,,0.262,,-2.48,,,2.53,-1.34,,92.9,,,92.3,82.6,,0.333,0.182,,,0.267,86.0,84.0,102.0,98.0,0.259,0.33,0.261,0.208,0.236,0.057,0.44,77.1,115.0,89.0,91.0,,,
31,2023-08-20,716920,Double,double,False,673237,642048,Yainer Diaz,Tayler Saucedo,0,0,1,c85eb42e-b762-4958-b1c0-ccd129b3770f,642048.0,taylersaucedo,Saucedo,Left,Tayler Saucedo,3.59,4.13,47.2,96.0,93.0,94.0,0.7190000000000001,8.12,4.34,7.74,0.38,3.04,0.209,0.5,0.22399999999999998,0.21600000000000003,0.392,90.0,48.0,48.0,85.0,94.0,89.0,108.0,98.0,101.0,,,,,,,0.39899999999999997,0.023,,,0.262,,-2.48,,,2.53,-1.34,,92.9,,,92.3,82.6,,0.333,0.182,,,0.267,86.0,84.0,102.0,98.0,0.259,0.33,0.261,0.208,0.236,0.057,0.44,77.1,115.0,89.0,91.0,,,
32,2023-08-20,716920,Flyout,field_out,True,676801,663423,Chas McCormick,Trent Thornton,0,0,0,ed103802-3916-4366-810b-946ea866530e,663423.0,trentthornton,Thornton,Right,Trent Thornton,2.01,3.09,31.1,103.0,108.0,111.0,0.7979999999999999,7.47,1.72,8.62,1.44,0.97,0.183,0.495,0.183,0.312,0.439,120.0,100.0,101.0,84.0,106.0,99.0,115.0,98.0,114.0,,,,,,,0.11800000000000001,0.336,,,0.441,,-0.39,,,4.54,1.59,,94.1,,,93.6,81.4,,0.25,0.462,,,0.237,,,,,,,0.167,,0.188,0.105,-5.03,80.2,86.0,118.0,120.0,,,
33,2023-08-20,716920,Strikeout,strikeout,True,572138,663423,Jon Singleton,Trent Thornton,0,0,0,58ff93b7-b75a-4f75-91ac-49bb2488d897,663423.0,trentthornton,Thornton,Right,Trent Thornton,2.01,3.09,31.1,103.0,108.0,111.0,0.7979999999999999,7.47,1.72,8.62,1.44,0.97,0.183,0.495,0.183,0.312,0.439,120.0,100.0,101.0,84.0,106.0,99.0,115.0,98.0,114.0,,,,,,,0.11800000000000001,0.336,,,0.441,,-0.39,,,4.54,1.59,,94.1,,,93.6,81.4,,0.25,0.462,,,0.237,,,,,,,0.167,,0.188,0.105,-5.03,80.2,86.0,118.0,120.0,,,
34,2023-08-20,716920,Double,double,False,643289,663423,Mauricio Dubón,Trent Thornton,1,1,1,de250ed1-8db2-49c1-b54e-48be63d22619,663423.0,trentthornton,Thornton,Right,Trent Thornton,2.01,3.09,31.1,103.0,108.0,111.0,0.7979999999999999,7.47,1.72,8.62,1.44,0.97,0.183,0.495,0.183,0.312,0.439,120.0,100.0,101.0,84.0,106.0,99.0,115.0,98.0,114.0,,,,,,,0.11800000000000001,0.336,,,0.441,,-0.39,,,4.54,1.59,,94.1,,,93.6,81.4,,0.25,0.462,,,0.237,,,,,,,0.167,,0.188,0.105,-5.03,80.2,86.0,118.0,120.0,,,
35,2023-08-20,716920,Groundout,field_out,True,667452,663423,Corey Julks,Trent Thornton,0,0,0,76e79966-a262-4471-a46e-3edfb55ecba6,663423.0,trentthornton,Thornton,Right,Trent Thornton,2.01,3.09,31.1,103.0,108.0,111.0,0.7979999999999999,7.47,1.72,8.62,1.44,0.97,0.183,0.495,0.183,0.312,0.439,120.0,100.0,101.0,84.0,106.0,99.0,115.0,98.0,114.0,,,,,,,0.11800000000000001,0.336,,,0.441,,-0.39,,,4.54,1.59,,94.1,,,93.6,81.4,,0.25,0.462,,,0.237,,,,,,,0.167,,0.188,0.105,-5.03,80.2,86.0,118.0,120.0,,,
