,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FC%,wFC/C,vFC
0,2023-06-03,717908,Single,single,False,660271,664299,Shohei Ohtani,Cristian Javier,1,1,0,db2a0045-4dbf-4b34-8dc3-ac284875877b,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-03,717908,Lineout,field_out,True,545361,664299,Mike Trout,Cristian Javier,0,0,0,9f771589-2025-4337-b7ba-c8d90986428a,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-03,717908,Pop Out,field_out,True,592273,664299,Brandon Drury,Cristian Javier,0,0,0,a3989b2d-c009-4366-9a90-aa9e965eb07f,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-03,717908,Flyout,field_out,True,621493,664299,Taylor Ward,Cristian Javier,0,0,0,0f4748ac-64c3-40fd-a960-b278bead28f1,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-03,717908,Single,single,False,643289,663776,Mauricio Dubón,Patrick Sandoval,1,0,0,bdcc44f4-171a-486e-8503-4c2d3b8ae2b0,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,0.285,,0.258,-1.22,0.02,,0.3,93.0,86.5,,0.336,0.267,0.286,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.2,,,,,,,,,,
5,2023-06-03,717908,Forceout,force_out,True,665161,663776,Jeremy Peña,Patrick Sandoval,1,0,1,deba1f40-b7bd-4470-af43-007f88dc8fec,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,0.285,,0.258,-1.22,0.02,,0.3,93.0,86.5,,0.336,0.267,0.286,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.2,,,,,,,,,,
6,2023-06-03,717908,Groundout,field_out,True,670541,663776,Yordan Alvarez,Patrick Sandoval,0,0,1,39e5fc1b-f6e1-442b-9cd9-d21f38e26eb8,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,0.285,,0.258,-1.22,0.02,,0.3,93.0,86.5,,0.336,0.267,0.286,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.2,,,,,,,,,,
7,2023-06-03,717908,Walk,walk,False,608324,663776,Alex Bregman,Patrick Sandoval,0,0,0,ac7b34fa-4c92-475b-95c2-610b38b19593,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,0.285,,0.258,-1.22,0.02,,0.3,93.0,86.5,,0.336,0.267,0.286,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.2,,,,,,,,,,
8,2023-06-03,717908,Single,single,False,547989,663776,José Abreu,Patrick Sandoval,1,0,1,64cf16b0-df8f-461c-b99c-7631c5df0178,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,0.285,,0.258,-1.22,0.02,,0.3,93.0,86.5,,0.336,0.267,0.286,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.2,,,,,,,,,,
9,2023-06-03,717908,Pop Out,field_out,True,676801,663776,Chas McCormick,Patrick Sandoval,1,0,0,af5c4b72-a46e-43a9-8335-17f802fd4be8,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,123.0,100.0,107.0,,,,0.256,0.285,,0.258,-1.22,0.02,,0.3,93.0,86.5,,0.336,0.267,0.286,0.184,99.0,96.0,101.0,69.0,97.0,86.0,0.111,0.09,0.36,0.27,93.2,76.5,0.269,0.2,,,,,,,,,,
