,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,SL_ba,CU_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FS_ba
0,2023-05-19,718112,Single,single,False,665923,656232,Esteury Ruiz,Brandon Bielak,0,0,0,6a91a34b-238d-4c42-b17b-2f3fc1c2f0d2,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,
1,2023-05-19,718112,Single,single,False,676116,656232,Ryan Noda,Brandon Bielak,0,0,1,94a6be53-7d5f-489b-8dc4-4501a38dc6a9,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,
2,2023-05-19,718112,Strikeout,strikeout,True,667670,656232,Brent Rooker,Brandon Bielak,0,0,0,e90be713-a27f-4502-9fc5-bd0c81c291a9,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,
3,2023-05-19,718112,Walk,walk,False,669127,656232,Shea Langeliers,Brandon Bielak,0,0,1,feacd299-b705-4e92-953e-427030627432,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,
4,2023-05-19,718112,Strikeout,strikeout,True,668709,656232,JJ Bleday,Brandon Bielak,0,0,0,5082a2a9-e201-47a0-a0b6-c75b09dfd77a,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,
5,2023-05-19,718112,Strikeout,strikeout,True,657656,656232,Ramón Laureano,Brandon Bielak,0,0,0,9777afdb-2bb6-4730-84b7-45adb397a30d,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,
6,2023-05-19,718112,Groundout,field_out,True,514888,686610,Jose Altuve,Ken Waldichuk,0,0,0,b64127e9-ccb0-4c96-b995-9e7ca746b26a,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,,0.271,0.02,0.166,-0.52,,,-0.79,-3.62,-1.4,93.3,,,81.1,74.5,0.275,0.34,,,0.333,0.218,,,,,
7,2023-05-19,718112,Flyout,field_out,True,608324,686610,Alex Bregman,Ken Waldichuk,0,0,0,22078e29-3ad7-4d03-8554-b846214b87da,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,,0.271,0.02,0.166,-0.52,,,-0.79,-3.62,-1.4,93.3,,,81.1,74.5,0.275,0.34,,,0.333,0.218,,,,,
8,2023-05-19,718112,Lineout,field_out,True,670541,686610,Yordan Alvarez,Ken Waldichuk,0,0,0,d79a3d92-d6d5-4296-af07-7158fae01941,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,,0.271,0.02,0.166,-0.52,,,-0.79,-3.62,-1.4,93.3,,,81.1,74.5,0.275,0.34,,,0.333,0.218,,,,,
9,2023-05-19,718112,Groundout,field_out,True,607054,656232,Jace Peterson,Brandon Bielak,0,0,0,d177631d-ac06-4715-b087-140ebc363c97,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,
10,2023-05-19,718112,Single,single,False,649557,656232,Aledmys Díaz,Brandon Bielak,0,0,0,bb09834b-bbcd-4ad2-be3f-963b654a2fdf,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,
11,2023-05-19,718112,Grounded Into DP,grounded_into_double_play,True,672478,656232,Jordan Diaz,Brandon Bielak,0,0,1,7d707e34-22f6-4e6a-96c8-86d03e0cd1bf,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,
12,2023-05-19,718112,Single,single,False,547989,686610,José Abreu,Ken Waldichuk,0,0,0,04b96bbb-0987-49ee-b982-7feb90a5a095,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,,0.271,0.02,0.166,-0.52,,,-0.79,-3.62,-1.4,93.3,,,81.1,74.5,0.275,0.34,,,0.333,0.218,,,,,
13,2023-05-19,718112,Walk,walk,False,663656,686610,Kyle Tucker,Ken Waldichuk,0,0,1,a9ed4299-9bbf-4c75-871f-0e758528d734,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,,0.271,0.02,0.166,-0.52,,,-0.79,-3.62,-1.4,93.3,,,81.1,74.5,0.275,0.34,,,0.333,0.218,,,,,
14,2023-05-19,718112,Forceout,force_out,True,665161,686610,Jeremy Peña,Ken Waldichuk,0,0,1,9f750775-b7b9-4105-9460-cf39fceb1225,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,,0.271,0.02,0.166,-0.52,,,-0.79,-3.62,-1.4,93.3,,,81.1,74.5,0.275,0.34,,,0.333,0.218,,,,,
15,2023-05-19,718112,Groundout,field_out,True,667452,686610,Corey Julks,Ken Waldichuk,1,0,1,242ee562-0a66-4ed9-bee0-b5214ed9811b,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,84.2,92.0,90.0,88.0,93.0,77.0,85.0,89.0,95.0,92.0,,,,96.0,99.0,100.0,,0.5429999999999999,,0.271,0.02,0.166,-0.52,,,-0.79,-3.62,-1.4,93.3,,,81.1,74.5,0.275,0.34,,,0.333,0.218,,,,,
