,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,CH_ba,ST_ba,CU_ba
10,2023-04-26,718424,Strikeout,strikeout,True,543543,668933,Brad Miller,Graham Ashcraft,0,0,0,7cac890a-857d-4ff1-89ed-4635a51507a4,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
11,2023-04-26,718424,Groundout,field_out,True,669701,668933,Josh Smith,Graham Ashcraft,1,1,0,e4ac487c-89bd-4845-8da4-84481ecb8771,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
12,2023-04-26,718424,Double,double,False,663886,592351,Tyler Stephenson,Jon Gray,1,0,0,79e255ca-ac81-44e3-8814-7b8902146629,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
13,2023-04-26,718424,Flyout,field_out,True,641584,592351,Jake Fraley,Jon Gray,0,0,0,354dc258-4a2d-4f52-a269-536aa9de999f,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
14,2023-04-26,718424,Triple,triple,False,592656,592351,Henry Ramos,Jon Gray,0,0,1,c8975e4f-980d-48d6-b09b-6216b2d7172a,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
15,2023-04-26,718424,Fielders Choice,fielders_choice,False,621028,592351,Kevin Newman,Jon Gray,1,0,1,6df04904-7505-40c3-ab5c-e88ad8222519,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
16,2023-04-26,718424,Lineout,field_out,True,669222,592351,Nick Senzel,Jon Gray,0,0,1,44e0cc08-3ca5-47bf-ab26-b9b49a2627f5,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
17,2023-04-26,718424,Groundout,field_out,True,543760,668933,Marcus Semien,Graham Ashcraft,0,0,0,1fa5f035-73b2-404c-a550-1c46be6e992b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
18,2023-04-26,718424,Strikeout,strikeout,True,608671,668933,Travis Jankowski,Graham Ashcraft,0,0,0,41324e7d-a40b-46d8-a649-a7a9b7511afc,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
19,2023-04-26,718424,Walk,walk,False,663993,668933,Nathaniel Lowe,Graham Ashcraft,0,0,0,5a84f37d-1d3c-4a73-a3e6-cf702dbc3b91,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
20,2023-04-26,718424,Walk,walk,False,666969,668933,Adolis García,Graham Ashcraft,0,0,1,24cd4139-266b-4901-bd27-8fd02482fb89,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
21,2023-04-26,718424,Groundout,field_out,True,677649,668933,Ezequiel Duran,Graham Ashcraft,0,0,0,f473b45d-7cb3-4db5-a05b-4ddbe1adddbd,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
22,2023-04-26,718424,Hit By Pitch,hit_by_pitch,False,592200,592351,Curt Casali,Jon Gray,1,0,0,5a348e15-7894-44c5-9d1a-4b7bf0e4ef71,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
23,2023-04-26,718424,Grounded Into DP,grounded_into_double_play,True,663697,592351,Jonathan India,Jon Gray,0,0,1,887b3b5d-e7ec-4828-bfa9-d58de6e51f32,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
24,2023-04-26,718424,Groundout,field_out,True,670770,592351,TJ Friedl,Jon Gray,1,0,0,71c1a1dc-c5a6-4235-a184-7e814513c741,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
25,2023-04-26,718424,Groundout,field_out,True,641680,668933,Jonah Heim,Graham Ashcraft,0,0,0,d99f8ed4-5283-419a-9445-4cadc27b321c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
26,2023-04-26,718424,Flyout,field_out,True,543257,668933,Robbie Grossman,Graham Ashcraft,1,0,0,a53ba644-e1f4-4ac2-b23b-fbd366bd724d,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
27,2023-04-26,718424,Pop Out,field_out,True,543543,668933,Brad Miller,Graham Ashcraft,1,0,0,8d2c08d7-c659-4345-9d09-51a2aa48933e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
28,2023-04-26,718424,Strikeout,strikeout,True,668715,592351,Spencer Steer,Jon Gray,0,0,0,0cec2e38-3fae-4345-be77-740d3b5bbf85,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
29,2023-04-26,718424,Walk,walk,False,663886,592351,Tyler Stephenson,Jon Gray,1,0,0,a8e1b0c1-02f4-4ef7-8929-083cfa665cf1,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
30,2023-04-26,718424,Single,single,False,641584,592351,Jake Fraley,Jon Gray,0,0,1,a63070e3-a8f0-49d3-b49e-43fa2455a9f8,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
31,2023-04-26,718424,Forceout,force_out,True,592656,592351,Henry Ramos,Jon Gray,0,0,1,88e03a54-4db0-45bd-b04a-53cfc1610ee8,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
32,2023-04-26,718424,Groundout,field_out,True,621028,592351,Kevin Newman,Jon Gray,1,0,0,7e0d617c-c3f1-4480-84b5-9f7300d11582,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
33,2023-04-26,718424,Strikeout,strikeout,True,669701,668933,Josh Smith,Graham Ashcraft,0,0,0,b7683b7d-a913-4881-96a4-ceda9df1d3ce,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
34,2023-04-26,718424,Walk,walk,False,543760,668933,Marcus Semien,Graham Ashcraft,1,0,0,1d7777c9-530f-4503-86ca-2a1f37cead25,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
35,2023-04-26,718424,Single,single,False,665750,668933,Leody Taveras,Graham Ashcraft,0,0,1,de0a2f24-5d6d-4664-80bb-32c0de7a56d0,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
36,2023-04-26,718424,Double,double,False,663993,668933,Nathaniel Lowe,Graham Ashcraft,0,0,1,896a9bbf-1e1b-4534-adb4-f11108e25a81,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
37,2023-04-26,718424,Sac Fly,sac_fly,True,666969,668933,Adolis García,Graham Ashcraft,1,1,1,96a5b38d-c326-420d-aef0-eb883a3dcb05,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
38,2023-04-26,718424,Flyout,field_out,True,677649,668933,Ezequiel Duran,Graham Ashcraft,1,0,0,9568231c-1ba5-488d-973f-f32369fd21cc,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
39,2023-04-26,718424,Single,single,False,669222,592351,Nick Senzel,Jon Gray,1,0,0,cc34b7f3-7cb6-4d5c-af51-a6773f297533,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
40,2023-04-26,718424,Sac Bunt,sac_bunt,True,592200,592351,Curt Casali,Jon Gray,0,0,1,e7769cc3-e212-400c-b9d8-325e4c0adb1a,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,,,,116.0,103.0,109.0,,,,,,0.39799999999999996,0.11599999999999999,,,2.33,1.71,,,87.2,,0.194,,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,0.424,0.062,-1.83,-1.69,95.7,78.2,0.346,0.211,0.105,0.263
