,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,CU_ba,FF_ba,FC_ba,ST_ba,SI_ba,CH_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-07-30,717208,Strikeout,strikeout,True,656941,448179,Kyle Schwarber,Rich Hill,0,0,0,399aa847-c04f-4656-bab5-8e9d5a21e33a,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
1,2023-07-30,717208,Single,single,False,592206,448179,Nick Castellanos,Rich Hill,0,0,0,6c86725b-c98b-4181-adc2-82418701f5ec,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
2,2023-07-30,717208,Walk,walk,False,547180,448179,Bryce Harper,Rich Hill,0,0,1,4c27b998-60b5-49d6-8c4d-75e8be82aa7d,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
3,2023-07-30,717208,Grounded Into DP,grounded_into_double_play,True,664761,448179,Alec Bohm,Rich Hill,0,0,1,b28e458c-71f2-416f-bda9-8c21fcc85e93,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
4,2023-07-30,717208,Flyout,field_out,True,656582,650911,Connor Joe,Cristopher Sánchez,1,1,0,5e3684e0-d4d4-4095-83d8-5f16682df0f7,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
5,2023-07-30,717208,Strikeout,strikeout,True,668804,650911,Bryan Reynolds,Cristopher Sánchez,0,0,0,0a12decb-d1a9-4bee-9528-b460e2911cf7,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
6,2023-07-30,717208,Walk,walk,False,457705,650911,Andrew McCutchen,Cristopher Sánchez,0,0,0,b9071597-35df-488f-9a7e-4dd35086cc02,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
7,2023-07-30,717208,Forceout,force_out,True,680779,650911,Henry Davis,Cristopher Sánchez,1,0,1,3ca1cac1-75f9-4545-829b-bb6bc5b1b58c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
8,2023-07-30,717208,Strikeout,strikeout,True,607208,448179,Trea Turner,Rich Hill,0,0,0,01c7e669-a25f-4953-a3ef-febafd54445e,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
9,2023-07-30,717208,Strikeout,strikeout,True,624641,448179,Edmundo Sosa,Rich Hill,0,0,0,88e03351-95b2-42ca-a47b-8566ac138210,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
10,2023-07-30,717208,Hit By Pitch,hit_by_pitch,False,543281,448179,Josh Harrison,Rich Hill,0,0,0,1954a836-d33d-4bbf-b99f-0be7ab328a9a,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
11,2023-07-30,717208,Groundout,field_out,True,596117,448179,Garrett Stubbs,Rich Hill,1,0,0,f8a5bc08-eabd-4ad5-8a44-e448d56f7714,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
12,2023-07-30,717208,Strikeout,strikeout,True,669707,650911,Jared Triolo,Cristopher Sánchez,0,0,0,79033b84-4933-4dca-a7b7-0d1253647f58,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
13,2023-07-30,717208,Strikeout,strikeout,True,641943,650911,Joshua Palacios,Cristopher Sánchez,0,0,0,d456d20a-265a-4597-ba9d-367f6cf6fa91,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
14,2023-07-30,717208,Hit By Pitch,hit_by_pitch,False,678894,650911,Liover Peguero,Cristopher Sánchez,1,0,0,6b43a365-eba4-46dd-bb69-7b51080a4768,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
15,2023-07-30,717208,Forceout,force_out,True,693304,650911,Nick Gonzales,Cristopher Sánchez,1,0,1,74a267af-d50c-453d-a106-f7bfd55ea15f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
16,2023-07-30,717208,Single,single,False,679032,448179,Johan Rojas,Rich Hill,0,0,0,472bcf9d-f284-444b-b410-f21f81569025,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
17,2023-07-30,717208,Strikeout,strikeout,True,656941,448179,Kyle Schwarber,Rich Hill,0,0,0,e3aa6531-e08b-486c-9b91-f726c2bf6fd2,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
18,2023-07-30,717208,Grounded Into DP,grounded_into_double_play,True,592206,448179,Nick Castellanos,Rich Hill,0,0,1,6a242037-9a90-49ae-8ab5-2a72cd23d96b,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,,,,
19,2023-07-30,717208,Hit By Pitch,hit_by_pitch,False,595978,650911,Austin Hedges,Cristopher Sánchez,1,0,0,03ea1bb3-5607-490e-9b08-c5c098575284,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
20,2023-07-30,717208,Grounded Into DP,grounded_into_double_play,True,656582,650911,Connor Joe,Cristopher Sánchez,0,0,1,2c3b944c-6e17-48a2-8384-1491d692a9a9,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
21,2023-07-30,717208,Groundout,field_out,True,668804,650911,Bryan Reynolds,Cristopher Sánchez,0,0,0,4d3784de-1ca0-4dce-b282-ca731e8bffd1,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.327,,,0.65,0.2,,,1.1,,,92.1,82.7,,,,,,,0.297,0.148,0.25,,,,,,,,,,
