,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,KC%,wCU/C,wKC/C,vCU,vKC,CU_ba,FC_ba,ST_ba
0,2023-07-04,717502,Strikeout,strikeout,True,669242,666200,Tommy Edman,Jesús Luzardo,0,0,0,b392d84c-3d58-4a1d-bf9b-f4ebd4790fcf,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
1,2023-07-04,717502,Flyout,field_out,True,502671,666200,Paul Goldschmidt,Jesús Luzardo,0,0,0,91d80682-274c-43c0-9c5f-dbca738cbf7c,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
2,2023-07-04,717502,Groundout,field_out,True,571448,666200,Nolan Arenado,Jesús Luzardo,0,0,0,f4d3f432-1e55-40b9-9c0c-ef9dcc22430d,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
3,2023-07-04,717502,Single,single,False,650333,425794,Luis Arraez,Adam Wainwright,1,0,0,64887936-4332-4f01-ba18-5426b5dcb406,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.05,-1.48,-0.27,-3.36,-13.9,-3.6,85.7,82.9,86.9,75.6,0.326,,0.389,0.394,129.0,102.0,110.0,0.306,0.002,-1.5,6.39,71.5,65.7,0.291,0.344,
4,2023-07-04,717502,Double,double,False,624585,425794,Jorge Soler,Adam Wainwright,0,0,1,3a619984-5d9b-47e3-a3de-51b6f33ccf94,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.05,-1.48,-0.27,-3.36,-13.9,-3.6,85.7,82.9,86.9,75.6,0.326,,0.389,0.394,129.0,102.0,110.0,0.306,0.002,-1.5,6.39,71.5,65.7,0.291,0.344,
5,2023-07-04,717502,Lineout,field_out,True,650559,425794,Bryan De La Cruz,Adam Wainwright,0,0,0,299954bf-9834-49a8-a47f-d5147cb09b1e,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.05,-1.48,-0.27,-3.36,-13.9,-3.6,85.7,82.9,86.9,75.6,0.326,,0.389,0.394,129.0,102.0,110.0,0.306,0.002,-1.5,6.39,71.5,65.7,0.291,0.344,
6,2023-07-04,717502,Home Run,home_run,False,660821,425794,Jesús Sánchez,Adam Wainwright,0,0,1,6370cfc3-9a5b-4255-b8ec-49f48ecf70a2,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.05,-1.48,-0.27,-3.36,-13.9,-3.6,85.7,82.9,86.9,75.6,0.326,,0.389,0.394,129.0,102.0,110.0,0.306,0.002,-1.5,6.39,71.5,65.7,0.291,0.344,
7,2023-07-04,717502,Single,single,False,643265,425794,Garrett Cooper,Adam Wainwright,0,0,0,4b42b5b1-e771-4379-8689-35fe1ff14ebc,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.05,-1.48,-0.27,-3.36,-13.9,-3.6,85.7,82.9,86.9,75.6,0.326,,0.389,0.394,129.0,102.0,110.0,0.306,0.002,-1.5,6.39,71.5,65.7,0.291,0.344,
8,2023-07-04,717502,Single,single,False,516416,425794,Jean Segura,Adam Wainwright,1,0,1,880dcb35-bca4-4914-8854-73e3c40f22e5,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.05,-1.48,-0.27,-3.36,-13.9,-3.6,85.7,82.9,86.9,75.6,0.326,,0.389,0.394,129.0,102.0,110.0,0.306,0.002,-1.5,6.39,71.5,65.7,0.291,0.344,
9,2023-07-04,717502,Flyout,field_out,True,621563,425794,Joey Wendle,Adam Wainwright,0,0,0,d0306485-cb54-45f6-aec6-934c39c601e7,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.05,-1.48,-0.27,-3.36,-13.9,-3.6,85.7,82.9,86.9,75.6,0.326,,0.389,0.394,129.0,102.0,110.0,0.306,0.002,-1.5,6.39,71.5,65.7,0.291,0.344,
