,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,SI_ba,CU_ba,SL_ba,FF_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS_ba,FC_ba
0,2023-07-28,717227,Groundout,field_out,True,643393,607536,Tony Kemp,Kyle Freeland,0,0,0,4b3550f0-4144-4f25-beec-5c655f1be0ff,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,
1,2023-07-28,717227,Lineout,field_out,True,680869,607536,Zack Gelof,Kyle Freeland,0,0,0,4338d274-2340-4947-ab31-286988d0e66d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,
2,2023-07-28,717227,Single,single,False,667670,607536,Brent Rooker,Kyle Freeland,0,0,0,7fd979ea-3e6b-4389-bd9b-2cdb31caddad,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,
3,2023-07-28,717227,Single,single,False,672478,607536,Jordan Diaz,Kyle Freeland,0,0,1,33913ea9-595f-4f94-9da4-db6e4d913d12,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,
4,2023-07-28,717227,Single,single,False,657656,607536,Ramón Laureano,Kyle Freeland,1,0,1,4e9e3c0a-9fdb-43cd-bcf4-6ba142869b5f,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,
5,2023-07-28,717227,Groundout,field_out,True,668709,607536,JJ Bleday,Kyle Freeland,1,0,0,78580a7c-d81e-4ea3-a57e-66a701c85de2,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,96.0,105.0,105.0,0.28300000000000003,0.184,0.23600000000000002,0.17600000000000002,0.122,1.13,-0.86,-0.2,-1.91,-3.3,88.8,88.7,84.1,80.6,0.349,0.261,0.246,0.239,0.435,,,,,,,,,,,,,,,
6,2023-07-28,717227,Lineout,field_out,True,595777,676664,Jurickson Profar,JP Sears,0,0,0,63da1ce7-8d6f-4d9e-8418-e55908430198,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,,,0.21,0.256,0.277,0.234,,,,,,,,,,,,,,
7,2023-07-28,717227,Lineout,field_out,True,678662,676664,Ezequiel Tovar,JP Sears,1,0,0,b13cbfe0-0075-4cb1-8c4f-161fa8cb3fba,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,,,0.21,0.256,0.277,0.234,,,,,,,,,,,,,,
8,2023-07-28,717227,Walk,walk,False,641857,676664,Ryan McMahon,JP Sears,1,0,0,3d91ebf6-e23b-47c1-bb31-66ae1efd3e24,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,,,0.21,0.256,0.277,0.234,,,,,,,,,,,,,,
9,2023-07-28,717227,Lineout,field_out,True,545341,676664,Randal Grichuk,JP Sears,0,0,0,293a44a4-a919-441a-b967-b2328de09496,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,,,0.21,0.256,0.277,0.234,,,,,,,,,,,,,,
