,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,CU_ba,SL_ba,FC_ba,ST_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,CH_ba,KC%,wKC/C,vKC
10,2023-09-12,716628,Strikeout,strikeout,True,807799,681190,Masataka Yoshida,Randy Vásquez,0,0,0,015884de-7aad-40cb-b9b2-67fc9a7c1681,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
11,2023-09-12,716628,Lineout,field_out,True,677800,681190,Wilyer Abreu,Randy Vásquez,1,0,0,ea0ecaf9-5c32-4e0a-a3b1-02d5344a2f4b,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
12,2023-09-12,716628,Strikeout,strikeout,True,678882,681190,Ceddanne Rafaela,Randy Vásquez,0,0,0,0515e548-28a8-4d3c-b8e7-2846ac3a7349,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
13,2023-09-12,716628,Strikeout,strikeout,True,664314,601713,Estevan Florial,Nick Pivetta,0,0,0,4f7d8ade-c84e-49b1-8e43-22b7d0a749f8,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,
14,2023-09-12,716628,Strikeout,strikeout,True,677592,601713,Everson Pereira,Nick Pivetta,0,0,0,354a9dec-be21-4612-b312-61e83441980f,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,
15,2023-09-12,716628,Single,single,False,543309,601713,Kyle Higashioka,Nick Pivetta,1,1,0,7b2941db-3322-4f62-9bdc-42834ffe16ef,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,
16,2023-09-12,716628,Strikeout,strikeout,True,518934,601713,DJ LeMahieu,Nick Pivetta,0,0,0,9280c05a-6ff9-4cb4-8d46-1b18b753eaa6,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,
17,2023-09-12,716628,Lineout,field_out,True,665839,681190,Enmanuel Valdez,Randy Vásquez,1,0,0,4e1bf8d5-6fd2-4095-b4ac-b91e45d40792,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
18,2023-09-12,716628,Strikeout,strikeout,True,624512,681190,Reese McGuire,Randy Vásquez,0,0,0,ad9ce84d-779e-40e9-b1a7-794508dc3a4c,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
19,2023-09-12,716628,Flyout,field_out,True,657077,681190,Alex Verdugo,Randy Vásquez,0,0,0,2c885469-deda-4b35-bf91-c030c82eccc7,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
20,2023-09-12,716628,Flyout,field_out,True,592450,601713,Aaron Judge,Nick Pivetta,0,0,0,05a3d566-b730-4f5c-98df-d01031a6bfd6,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,
21,2023-09-12,716628,Strikeout,strikeout,True,650402,601713,Gleyber Torres,Nick Pivetta,0,0,0,3bb96fee-75eb-4025-b7f0-0ee14d95d72b,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,
22,2023-09-12,716628,Strikeout,strikeout,True,519317,601713,Giancarlo Stanton,Nick Pivetta,0,0,0,e0c86bae-f167-41ae-8c35-01b9d63b03a7,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,
23,2023-09-12,716628,Home Run,home_run,False,646240,681190,Rafael Devers,Randy Vásquez,0,0,0,940519ee-cd47-48c2-bbb6-d42fbd7628b3,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
24,2023-09-12,716628,Lineout,field_out,True,457759,681190,Justin Turner,Randy Vásquez,1,0,0,4c99ad11-068a-4cfe-876e-82376f14888c,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
25,2023-09-12,716628,Double,double,False,671213,681190,Triston Casas,Randy Vásquez,1,0,0,35412d77-e5ad-4caa-b96f-689ab53901eb,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
26,2023-09-12,716628,Groundout,field_out,True,807799,681190,Masataka Yoshida,Randy Vásquez,0,0,1,bfaf0cda-85cd-4016-b8c3-415959b2d4dc,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
27,2023-09-12,716628,Walk,walk,False,677800,681190,Wilyer Abreu,Randy Vásquez,1,0,1,4c6a786c-c23e-4af7-ada0-ac8a1874a72d,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,2.87,5.37,37.2,99.0,100.0,96.0,0.85,7.88,4.3,7.17,1.19,0.87,0.22699999999999998,0.42700000000000005,0.255,0.273,0.405,84.0,101.0,98.0,100.0,101.0,96.0,133.0,103.0,112.0,107.0,85.0,79.0,,,,0.262,0.166,,0.127,0.105,1.16,-1.61,,-1.01,-1.21,94.4,87.7,,80.9,79.7,0.176,0.235,,0.3,0.235,,87.8,83.0,101.0,94.0,89.0,102.0,98.0,0.223,0.11800000000000001,0.44,1.32,94.2,0.235,0.1,,,
28,2023-09-12,716628,Flyout,field_out,True,678882,666745,Ceddanne Rafaela,Jhony Brito,1,0,0,785ff833-a660-4f82-8ef8-0ce5fe011989,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,0.348,,,0.172,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.29,1.05,0.5,96.0,0.282,0.232,0.10400000000000001,-1.87,80.4
29,2023-09-12,716628,Strikeout,strikeout,True,683011,601713,Anthony Volpe,Nick Pivetta,0,0,0,d24a744f-f014-49b6-9060-cbfa552c73a6,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,
30,2023-09-12,716628,Lineout,field_out,True,643396,601713,Isiah Kiner-Falefa,Nick Pivetta,0,0,0,13ea2c79-36ba-4418-911c-d0f11dd6e5dc,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,
31,2023-09-12,716628,Groundout,field_out,True,664314,601713,Estevan Florial,Nick Pivetta,0,0,0,2a0f28b8-3f01-4a17-85f3-ca010ea70fbb,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,117.0,102.0,106.0,125.0,101.0,109.0,124.0,107.0,112.0,78.0,104.0,98.0,49.0,109.0,69.0,0.506,0.078,0.005,0.165,0.247,0.57,0.67,-13.1,1.59,-0.09,94.6,88.4,84.8,85.8,79.4,0.214,0.215,0.189,0.267,0.114,0.25,,,,,,,,,,,,,,,,,
32,2023-09-12,716628,Groundout,field_out,True,665839,666745,Enmanuel Valdez,Jhony Brito,1,0,0,6fa73ba1-0470-4fe0-815c-feea95bd518a,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,0.348,,,0.172,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.29,1.05,0.5,96.0,0.282,0.232,0.10400000000000001,-1.87,80.4
33,2023-09-12,716628,Single,single,False,624512,666745,Reese McGuire,Jhony Brito,0,0,0,cadb1b5f-dfb7-4e41-b236-a435eb432f6e,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,0.348,,,0.172,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.29,1.05,0.5,96.0,0.282,0.232,0.10400000000000001,-1.87,80.4
34,2023-09-12,716628,Single,single,False,657077,666745,Alex Verdugo,Jhony Brito,0,0,1,7708281d-79fe-498a-9f72-c8642fb5f8ca,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,0.348,,,0.172,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.29,1.05,0.5,96.0,0.282,0.232,0.10400000000000001,-1.87,80.4
