,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,FC_ba,FF_ba,SL_ba,CU_ba,CH_ba,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-09-19,716518,Strikeout,strikeout,True,678225,665871,Ji Hwan Bae,Javier Assad,0,0,0,3742e08b-f81b-4852-8acc-48becedd2790,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,103.0,100.0,103.0,103.0,99.0,95.0,0.306,0.19399999999999998,0.27399999999999997,0.135,0.051,0.04,-0.9,0.48,2.18,0.28,-3.14,-3.27,93.1,89.1,92.7,80.6,76.5,0.214,0.218,0.313,0.163,0.25,0.357,,,,,,,,,,,,,,
1,2023-09-19,716518,Walk,walk,False,668804,665871,Bryan Reynolds,Javier Assad,0,0,0,37832379-6b29-4287-b715-546f747368d3,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,103.0,100.0,103.0,103.0,99.0,95.0,0.306,0.19399999999999998,0.27399999999999997,0.135,0.051,0.04,-0.9,0.48,2.18,0.28,-3.14,-3.27,93.1,89.1,92.7,80.6,76.5,0.214,0.218,0.313,0.163,0.25,0.357,,,,,,,,,,,,,,
2,2023-09-19,716518,Single,single,False,663647,665871,Ke'Bryan Hayes,Javier Assad,0,0,1,50d4906d-46a0-4f80-9127-040bbe13aa06,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,103.0,100.0,103.0,103.0,99.0,95.0,0.306,0.19399999999999998,0.27399999999999997,0.135,0.051,0.04,-0.9,0.48,2.18,0.28,-3.14,-3.27,93.1,89.1,92.7,80.6,76.5,0.214,0.218,0.313,0.163,0.25,0.357,,,,,,,,,,,,,,
3,2023-09-19,716518,Strikeout,strikeout,True,669261,665871,Jack Suwinski,Javier Assad,0,0,0,91b8f2ff-13f5-4113-98db-d5d6c82d852e,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,103.0,100.0,103.0,103.0,99.0,95.0,0.306,0.19399999999999998,0.27399999999999997,0.135,0.051,0.04,-0.9,0.48,2.18,0.28,-3.14,-3.27,93.1,89.1,92.7,80.6,76.5,0.214,0.218,0.313,0.163,0.25,0.357,,,,,,,,,,,,,,
4,2023-09-19,716518,Lineout,field_out,True,641943,665871,Joshua Palacios,Javier Assad,0,0,0,f86ad5f5-c0fc-47a4-9441-3cf8dfb115cf,665871.0,javierassad,Assad,Right,Javier Assad,3.05,4.64,109.1,99.0,92.0,94.0,0.825,7.74,3.38,7.66,1.07,1.36,0.28300000000000003,0.33399999999999996,0.18,0.331,0.41200000000000003,85.0,58.0,94.0,87.0,92.0,89.0,86.0,82.0,97.0,90.0,87.0,103.0,93.0,103.0,100.0,103.0,103.0,99.0,95.0,0.306,0.19399999999999998,0.27399999999999997,0.135,0.051,0.04,-0.9,0.48,2.18,0.28,-3.14,-3.27,93.1,89.1,92.7,80.6,76.5,0.214,0.218,0.313,0.163,0.25,0.357,,,,,,,,,,,,,,
5,2023-09-19,716518,Walk,walk,False,663538,663559,Nico Hoerner,Bailey Falter,0,0,0,7fd9b404-bb35-452a-92ea-ca3c07ce45ee,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,,,,0.07200000000000001,0.444,,0.18899999999999997,0.225,0.046,-0.08,,-1.63,-1.91,-0.85,-0.8,90.7,,90.7,84.5,76.5,0.333,,0.305,0.288,0.267,0.273,0.024,3.65,85.0,0.0,,,,,,,,,,
6,2023-09-19,716518,Home Run,home_run,False,621020,663559,Dansby Swanson,Bailey Falter,1,0,1,402b9a4f-9487-426e-a79f-c2898bf054d3,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,,,,0.07200000000000001,0.444,,0.18899999999999997,0.225,0.046,-0.08,,-1.63,-1.91,-0.85,-0.8,90.7,,90.7,84.5,76.5,0.333,,0.305,0.288,0.267,0.273,0.024,3.65,85.0,0.0,,,,,,,,,,
7,2023-09-19,716518,Flyout,field_out,True,641355,663559,Cody Bellinger,Bailey Falter,0,0,0,183dbcc8-ebe7-45ec-9b37-ff4f62b149ca,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,,,,0.07200000000000001,0.444,,0.18899999999999997,0.225,0.046,-0.08,,-1.63,-1.91,-0.85,-0.8,90.7,,90.7,84.5,76.5,0.333,,0.305,0.288,0.267,0.273,0.024,3.65,85.0,0.0,,,,,,,,,,
8,2023-09-19,716518,Walk,walk,False,673548,663559,Seiya Suzuki,Bailey Falter,1,0,0,adc18258-20aa-4386-81cb-c06aae9bd924,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,,,,0.07200000000000001,0.444,,0.18899999999999997,0.225,0.046,-0.08,,-1.63,-1.91,-0.85,-0.8,90.7,,90.7,84.5,76.5,0.333,,0.305,0.288,0.267,0.273,0.024,3.65,85.0,0.0,,,,,,,,,,
9,2023-09-19,716518,Strikeout,strikeout,True,543228,663559,Yan Gomes,Bailey Falter,0,0,0,436f1640-b287-4555-87db-054e930d71ee,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,,,,0.07200000000000001,0.444,,0.18899999999999997,0.225,0.046,-0.08,,-1.63,-1.91,-0.85,-0.8,90.7,,90.7,84.5,76.5,0.333,,0.305,0.288,0.267,0.273,0.024,3.65,85.0,0.0,,,,,,,,,,
