,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,CH_ba,FC_ba,CU_ba,SL_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba
0,2023-05-09,718243,Groundout,field_out,True,607043,596133,Brandon Nimmo,Luke Weaver,0,0,0,517f57bf-f70f-4d84-a75d-31ddcd83c06c,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
1,2023-05-09,718243,Flyout,field_out,True,596019,596133,Francisco Lindor,Luke Weaver,0,0,0,d3dd5dc0-157f-4978-ac76-bcbeea95ce8a,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
2,2023-05-09,718243,Strikeout,strikeout,True,643446,596133,Jeff McNeil,Luke Weaver,0,0,0,bdf31545-ae0c-4e1a-a70e-b3bf8477250e,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
3,2023-05-09,718243,Strikeout,strikeout,True,663697,656849,Jonathan India,David Peterson,0,0,0,fa5d3fea-0712-4b41-bb8d-432b08c54923,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,105.0,99.0,102.0,,,,0.273,,0.19699999999999998,,0.18899999999999997,-0.83,,-2.58,,-1.35,92.7,,85.3,,0.287,0.325,,0.2,0.268,,89.0,97.0,99.0,97.0,97.0,95.0,0.253,0.08800000000000001,0.66,2.63,91.5,78.6,0.314
4,2023-05-09,718243,Double,double,False,669222,656849,Nick Senzel,David Peterson,0,0,0,69778c1f-ea92-41f8-9472-b200e38f6211,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,105.0,99.0,102.0,,,,0.273,,0.19699999999999998,,0.18899999999999997,-0.83,,-2.58,,-1.35,92.7,,85.3,,0.287,0.325,,0.2,0.268,,89.0,97.0,99.0,97.0,97.0,95.0,0.253,0.08800000000000001,0.66,2.63,91.5,78.6,0.314
5,2023-05-09,718243,Groundout,field_out,True,668715,656849,Spencer Steer,David Peterson,0,0,1,4927a5eb-b794-4f7d-b3c6-f05027a40b4e,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,105.0,99.0,102.0,,,,0.273,,0.19699999999999998,,0.18899999999999997,-0.83,,-2.58,,-1.35,92.7,,85.3,,0.287,0.325,,0.2,0.268,,89.0,97.0,99.0,97.0,97.0,95.0,0.253,0.08800000000000001,0.66,2.63,91.5,78.6,0.314
6,2023-05-09,718243,Single,single,False,663886,656849,Tyler Stephenson,David Peterson,0,0,1,245571e0-d169-400e-8a4d-45b32d60a2db,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,105.0,99.0,102.0,,,,0.273,,0.19699999999999998,,0.18899999999999997,-0.83,,-2.58,,-1.35,92.7,,85.3,,0.287,0.325,,0.2,0.268,,89.0,97.0,99.0,97.0,97.0,95.0,0.253,0.08800000000000001,0.66,2.63,91.5,78.6,0.314
7,2023-05-09,718243,Single,single,False,656413,656849,Stuart Fairchild,David Peterson,0,0,1,c5a944dd-9d46-4b7a-a1db-fd921a1c1d8e,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,105.0,99.0,102.0,,,,0.273,,0.19699999999999998,,0.18899999999999997,-0.83,,-2.58,,-1.35,92.7,,85.3,,0.287,0.325,,0.2,0.268,,89.0,97.0,99.0,97.0,97.0,95.0,0.253,0.08800000000000001,0.66,2.63,91.5,78.6,0.314
8,2023-05-09,718243,Strikeout,strikeout,True,571976,656849,Wil Myers,David Peterson,0,0,1,a487e072-7c08-44cc-b246-8c4134ca0cd9,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,76.0,95.0,87.0,105.0,99.0,102.0,,,,0.273,,0.19699999999999998,,0.18899999999999997,-0.83,,-2.58,,-1.35,92.7,,85.3,,0.287,0.325,,0.2,0.268,,89.0,97.0,99.0,97.0,97.0,95.0,0.253,0.08800000000000001,0.66,2.63,91.5,78.6,0.314
9,2023-05-09,718243,Flyout,field_out,True,624413,596133,Pete Alonso,Luke Weaver,1,0,0,421a8300-4c4c-43f6-969c-f1c9ea280768,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,
