,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,CH_ba,ST_ba,SL_ba,SI_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-04-10,718631,Single,single,False,669743,660761,Alex Call,José Suarez,0,0,0,06e21f38-a1a8-40f9-a06d-6c5754134bc6,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,99.0,68.0,88.0,0.052000000000000005,0.39799999999999996,0.015,0.267,0.26899999999999996,-0.97,0.89,-3.55,-3.72,-2.55,92.3,88.1,90.8,81.5,0.273,0.31,0.174,0.591,0.444,0.0,,,,,,,,,,,,,,,,,,,,
1,2023-04-10,718631,Strikeout,strikeout,True,657041,660761,Lane Thomas,José Suarez,0,0,0,36f5baa6-b58b-4a2e-a63f-67fe7ce0434b,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,99.0,68.0,88.0,0.052000000000000005,0.39799999999999996,0.015,0.267,0.26899999999999996,-0.97,0.89,-3.55,-3.72,-2.55,92.3,88.1,90.8,81.5,0.273,0.31,0.174,0.591,0.444,0.0,,,,,,,,,,,,,,,,,,,,
2,2023-04-10,718631,Pop Out,field_out,True,600869,660761,Jeimer Candelario,José Suarez,1,0,0,acd57009-25e6-47b5-9fb8-1a051eee63d1,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,99.0,68.0,88.0,0.052000000000000005,0.39799999999999996,0.015,0.267,0.26899999999999996,-0.97,0.89,-3.55,-3.72,-2.55,92.3,88.1,90.8,81.5,0.273,0.31,0.174,0.591,0.444,0.0,,,,,,,,,,,,,,,,,,,,
3,2023-04-10,718631,Forceout,force_out,True,608841,660761,Joey Meneses,José Suarez,0,0,1,076f79fe-bb47-4647-a618-5ceddea7d5ff,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,89.0,92.0,89.0,74.0,94.0,82.0,105.0,90.0,103.0,99.0,68.0,88.0,0.052000000000000005,0.39799999999999996,0.015,0.267,0.26899999999999996,-0.97,0.89,-3.55,-3.72,-2.55,92.3,88.1,90.8,81.5,0.273,0.31,0.174,0.591,0.444,0.0,,,,,,,,,,,,,,,,,,,,
4,2023-04-10,718631,Walk,walk,False,621493,571578,Taylor Ward,Patrick Corbin,0,0,0,a1893179-9a20-4ee1-ab9b-12077d9b6c8e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,0.064,-0.69,,-0.89,-0.51,-2.07,91.8,,92.1,80.5,0.327,0.29,,0.233,0.32,,,,,,,,,,,,,,,,,,,,,
5,2023-04-10,718631,Forceout,force_out,True,545361,571578,Mike Trout,Patrick Corbin,0,0,1,9b23763b-8928-4438-87ee-7a94058482b3,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,0.064,-0.69,,-0.89,-0.51,-2.07,91.8,,92.1,80.5,0.327,0.29,,0.233,0.32,,,,,,,,,,,,,,,,,,,,,
6,2023-04-10,718631,Strikeout,strikeout,True,660271,571578,Shohei Ohtani,Patrick Corbin,0,0,0,1a368a8e-6b8d-4862-a98b-852ac3941f46,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,0.064,-0.69,,-0.89,-0.51,-2.07,91.8,,92.1,80.5,0.327,0.29,,0.233,0.32,,,,,,,,,,,,,,,,,,,,,
7,2023-04-10,718631,Single,single,False,592669,571578,Hunter Renfroe,Patrick Corbin,0,0,1,8ae3ab30-dca1-449d-b5a4-9817d005adf8,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,0.064,-0.69,,-0.89,-0.51,-2.07,91.8,,92.1,80.5,0.327,0.29,,0.233,0.32,,,,,,,,,,,,,,,,,,,,,
8,2023-04-10,718631,Walk,walk,False,592273,571578,Brandon Drury,Patrick Corbin,0,0,1,14687b20-4d93-43bf-bdf6-576aad3b6505,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,0.064,-0.69,,-0.89,-0.51,-2.07,91.8,,92.1,80.5,0.327,0.29,,0.233,0.32,,,,,,,,,,,,,,,,,,,,,
9,2023-04-10,718631,Single,single,False,650859,571578,Luis Rengifo,Patrick Corbin,0,0,1,29239916-f31b-45cd-ac08-97c7a17ef52f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,0.16899999999999998,,0.35,0.064,-0.69,,-0.89,-0.51,-2.07,91.8,,92.1,80.5,0.327,0.29,,0.233,0.32,,,,,,,,,,,,,,,,,,,,,
