,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FC_ba,FF_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,ST_ba,SI_ba
10,2023-05-07,718268,Forceout,force_out,True,672478,642232,Jordan Diaz,Ryan Yarbrough,0,0,1,c13cabb7-27ea-4fcc-a90c-d05b9adce4ee,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-07,718268,Strikeout,strikeout,True,668472,695243,Nick Pratto,Mason Miller,0,0,0,b93201cd-0780-4f66-96d6-03734cc23c6d,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
12,2023-05-07,718268,Flyout,field_out,True,672580,695243,Maikel Garcia,Mason Miller,0,0,0,fe3fddd2-eb49-4a03-9f2f-eea0393311ee,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
13,2023-05-07,718268,Hit By Pitch,hit_by_pitch,False,686681,695243,Michael Massey,Mason Miller,0,0,0,62c5cb2c-501f-4afa-ab56-70ad681eb7a1,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
14,2023-05-07,718268,Pop Out,field_out,True,681987,695243,Nate Eaton,Mason Miller,0,0,0,77cb34e1-e80b-4057-bc5b-f01d0f03ca73,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
15,2023-05-07,718268,Groundout,field_out,True,675656,642232,Kevin Smith,Ryan Yarbrough,1,0,0,744430e2-ae37-4f89-915d-9e1ad59b4780,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-07,718268,Groundout,field_out,True,669397,642232,Nick Allen,Ryan Yarbrough,0,0,0,8400f187-cf29-4e4c-a2d3-36a29756a8cb,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-07,718268,Bunt Groundout,field_out,True,665923,642232,Esteury Ruiz,Ryan Yarbrough,0,0,0,23a22875-75ce-4247-95e3-9bc24ef9cb06,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-07,718268,Groundout,field_out,True,598265,695243,Jackie Bradley Jr.,Mason Miller,0,0,0,1300ef33-0ee3-4426-a122-305893c8fa50,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
19,2023-05-07,718268,Groundout,field_out,True,677951,695243,Bobby Witt Jr.,Mason Miller,1,0,0,7f6064a5-ac09-416d-b69e-46f7160cbf1e,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
20,2023-05-07,718268,Flyout,field_out,True,686469,695243,Vinnie Pasquantino,Mason Miller,0,0,0,05162ae1-5a9c-4ace-ab48-504531f9b977,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
21,2023-05-07,718268,Flyout,field_out,True,676116,642232,Ryan Noda,Ryan Yarbrough,1,0,0,02d627ee-4e3b-4c8c-825a-2aa78e528ff8,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-07,718268,Hit By Pitch,hit_by_pitch,False,667670,642232,Brent Rooker,Ryan Yarbrough,0,0,0,7fbf9339-6c92-4e88-aebf-bd13b2296929,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-07,718268,Strikeout,strikeout,True,542583,642232,Jesús Aguilar,Ryan Yarbrough,0,0,0,60797f1c-62cb-4648-a491-5b666fe233bd,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-07,718268,Single,single,False,657656,642232,Ramón Laureano,Ryan Yarbrough,1,0,1,ae355914-3aa0-4b78-b38a-4155ba5ab454,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-07,718268,Pop Out,field_out,True,542208,642232,Carlos Pérez,Ryan Yarbrough,0,0,0,34b9cddc-6417-44b4-b37c-0e465f63a43a,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-07,718268,Single,single,False,521692,695243,Salvador Perez,Mason Miller,0,0,0,1971a979-f0da-40ea-bd5a-7c27f539c0dd,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
27,2023-05-07,718268,Pop Out,field_out,True,669004,695243,MJ Melendez,Mason Miller,0,0,1,ff54489f-0aaa-4cd9-bf37-1a29d41d4c95,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
28,2023-05-07,718268,Lineout,field_out,True,668472,695243,Nick Pratto,Mason Miller,1,0,0,fb525189-1099-4a53-a8ab-ddd8eaabe355,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
29,2023-05-07,718268,Single,single,False,672580,695243,Maikel Garcia,Mason Miller,0,0,1,c9bcf3d3-4188-4894-9016-a791bff77df8,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
30,2023-05-07,718268,Single,single,False,686681,695243,Michael Massey,Mason Miller,0,0,1,d73535aa-8658-4822-91a5-697bc9587b7b,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
31,2023-05-07,718268,Strikeout,strikeout,True,681987,695243,Nate Eaton,Mason Miller,0,0,0,00e3c31e-1fff-4ac4-9bbb-598522b802e0,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
32,2023-05-07,718268,Flyout,field_out,True,672478,642232,Jordan Diaz,Ryan Yarbrough,0,0,0,0d85ebd5-944e-40f7-805a-7edb5b80a7d5,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-07,718268,Pop Out,field_out,True,675656,642232,Kevin Smith,Ryan Yarbrough,0,0,0,f44dc1d3-27e2-4f57-923c-8230701f20e0,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-07,718268,Flyout,field_out,True,669397,642232,Nick Allen,Ryan Yarbrough,1,0,0,ac6d9648-0f91-44c9-b843-d13b420b480c,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,102.0,98.0,108.0,76.0,108.0,89.0,77.0,106.0,93.0,0.002,0.308,0.248,0.26,0.182,0.59,1.48,1.21,-0.24,-2.4,87.0,84.2,88.2,71.9,0.208,0.289,0.283,0.329,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-07,718268,Single,single,False,598265,695243,Jackie Bradley Jr.,Mason Miller,0,0,0,d4f7ac82-232e-44c3-a146-f7525a256de0,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
36,2023-05-07,718268,Flyout,field_out,True,677951,695243,Bobby Witt Jr.,Mason Miller,1,0,0,1a941cf6-d098-4682-ace8-824281f213e1,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
37,2023-05-07,718268,Walk,walk,False,686469,695243,Vinnie Pasquantino,Mason Miller,1,0,1,c99cb735-3bc7-4f52-8afb-1a98e1310604,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
38,2023-05-07,718268,Flyout,field_out,True,521692,695243,Salvador Perez,Mason Miller,0,0,0,521b331c-66df-4cda-b8b2-2493e7de225a,695243.0,masonmiller,"Miller, M",Right,Mason Miller,3.78,3.18,33.1,96.0,125.0,103.0,0.762,10.26,4.32,6.48,0.54,0.5,0.39,0.268,0.183,0.268,0.433,90.3,83.0,80.0,77.0,,,,,,,117.0,95.0,100.0,,0.555,0.158,,0.049,0.94,-1.76,,,1.62,98.3,94.1,,,,0.375,0.219,0.0,136.0,98.0,106.0,113.0,97.0,104.0,0.23800000000000002,1.87,85.8,0.118,,,,,,,,,,,,,,,
