,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,CU_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
0,2023-04-05,718694,Pop Out,field_out,True,656775,594798,Cedric Mullins,Jacob deGrom,1,0,0,7fa8192f-eaaa-4e82-bf41-922f81264029,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,
1,2023-04-05,718694,Lineout,field_out,True,668939,594798,Adley Rutschman,Jacob deGrom,0,0,0,f71d1ad1-1e0c-41ac-a12c-febd48cf9441,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,
2,2023-04-05,718694,Strikeout,strikeout,True,623993,594798,Anthony Santander,Jacob deGrom,0,0,0,79d21c2d-4eef-4c0a-bad3-217787adf66d,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,
3,2023-04-05,718694,Walk,walk,False,543760,680570,Marcus Semien,Grayson Rodriguez,1,0,0,4f652d07-89f3-401f-bd92-9fb46aa42547,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
4,2023-04-05,718694,Forceout,force_out,True,608369,680570,Corey Seager,Grayson Rodriguez,1,0,1,c29c7aab-b038-4e59-92be-7ced61c4f5c1,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
5,2023-04-05,718694,Lineout,field_out,True,663993,680570,Nathaniel Lowe,Grayson Rodriguez,1,0,0,3db02f68-8c36-42d0-8c03-11f8d232c0b6,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
6,2023-04-05,718694,Double,double,False,666969,680570,Adolis García,Grayson Rodriguez,1,0,1,85968739-6007-4a1d-96e9-856a25e6a28a,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
7,2023-04-05,718694,Single,single,False,673962,680570,Josh Jung,Grayson Rodriguez,1,0,1,f7870408-a046-474c-804f-4807cf8761ac,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
8,2023-04-05,718694,Groundout,field_out,True,543257,680570,Robbie Grossman,Grayson Rodriguez,0,0,0,1bad4fe2-7844-4368-af60-2100a65d794f,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
9,2023-04-05,718694,Strikeout,strikeout,True,663624,594798,Ryan Mountcastle,Jacob deGrom,0,0,0,80f7ad24-90b7-4465-87b3-43fd186a8446,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,
10,2023-04-05,718694,Strikeout,strikeout,True,683002,594798,Gunnar Henderson,Jacob deGrom,0,0,0,b585a919-7899-4a86-af9f-68a95c5938d7,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,
11,2023-04-05,718694,Strikeout,strikeout,True,679631,594798,Terrin Vavra,Jacob deGrom,0,0,0,c8943ec3-9e32-4bdf-a50f-7e5bc561d2c9,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,
12,2023-04-05,718694,Groundout,field_out,True,641598,680570,Mitch Garver,Grayson Rodriguez,0,0,0,8ba05176-7cb9-49f0-9502-9b6d80478a34,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
13,2023-04-05,718694,Groundout,field_out,True,641680,680570,Jonah Heim,Grayson Rodriguez,1,0,0,4fa23209-705e-49ed-b080-283512edfa7b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
14,2023-04-05,718694,Strikeout,strikeout,True,677649,680570,Ezequiel Duran,Grayson Rodriguez,0,0,0,0c4e8b39-68f6-4b89-acab-6fdd20661671,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
15,2023-04-05,718694,Groundout,field_out,True,669720,594798,Austin Hays,Jacob deGrom,0,0,0,66519569-73af-4eec-aec5-c6bef3323061,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,
16,2023-04-05,718694,Strikeout,strikeout,True,624428,594798,Adam Frazier,Jacob deGrom,0,0,0,7abacbf4-228c-49df-b157-a0efee0b7d4c,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,
17,2023-04-05,718694,Groundout,field_out,True,622761,594798,Jorge Mateo,Jacob deGrom,0,0,0,1720aa81-b0e0-4a7e-ac5d-e82e735490f2,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,
18,2023-04-05,718694,Single,single,False,543760,680570,Marcus Semien,Grayson Rodriguez,0,0,1,76177800-3909-4f29-b4cc-7257cb98b315,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
19,2023-04-05,718694,Strikeout,strikeout,True,608369,680570,Corey Seager,Grayson Rodriguez,0,0,0,ff74c215-2e42-4e02-8af8-4cdb78ad3d5a,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
20,2023-04-05,718694,Groundout,field_out,True,663993,680570,Nathaniel Lowe,Grayson Rodriguez,0,0,1,bfcf2aa1-869b-42fb-8443-d42dc618b25a,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
21,2023-04-05,718694,Groundout,field_out,True,666969,680570,Adolis García,Grayson Rodriguez,1,0,0,cf3cc1aa-f55a-4666-a662-a9a6c796ab85,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,0.496,0.14800000000000002,0.081,0.22399999999999998,-0.83,1.92,-0.49,1.7,97.4,82.4,79.9,0.342,,0.201,76.0,90.0,86.0,0.052000000000000005,-1.59,90.0,0.153,0.176,0.333,,,,,,,
22,2023-04-05,718694,Strikeout,strikeout,True,656775,594798,Cedric Mullins,Jacob deGrom,0,0,0,c763acf6-868a-4245-8cbc-80db1d889ae1,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,
