,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FS_ba,FC_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,KC%,CH%,wSI/C,wKC/C,wCH/C,vSI,vKC,CH_ba,SI_ba,ST_ba
10,2023-04-29,718374,Strikeout,strikeout,True,673962,666745,Josh Jung,Jhony Brito,0,0,0,933b53e8-da2d-412f-bf1e-24aab23bd864,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
11,2023-04-29,718374,Flyout,field_out,True,641680,666745,Jonah Heim,Jhony Brito,1,0,0,7679f626-41a1-40ba-ba1e-e5119b621954,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
12,2023-04-29,718374,Strikeout,strikeout,True,543257,666745,Robbie Grossman,Jhony Brito,0,0,0,e537247f-13f5-4ce4-b2af-548b7a9bfb60,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
13,2023-04-29,718374,Strikeout,strikeout,True,624431,543135,Jose Trevino,Nathan Eovaldi,0,0,0,826d47c1-6400-4cf4-9430-53b335200dea,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
14,2023-04-29,718374,Strikeout,strikeout,True,543305,543135,Aaron Hicks,Nathan Eovaldi,0,0,0,c8ecd5f2-078b-4016-b5f1-ba6326f490d9,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
15,2023-04-29,718374,Single,single,False,643396,543135,Isiah Kiner-Falefa,Nathan Eovaldi,0,0,0,af416302-6897-4a03-9a58-4311e91b55ff,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
16,2023-04-29,718374,Strikeout,strikeout,True,683011,543135,Anthony Volpe,Nathan Eovaldi,0,0,0,28498543-a86d-4820-8da6-88d1f1c16dc0,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
17,2023-04-29,718374,Single,single,False,677649,666745,Ezequiel Duran,Jhony Brito,0,0,0,11f29dc4-33e1-4498-8ec9-8aebc7e3426d,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
18,2023-04-29,718374,Double,double,False,669352,666745,Bubba Thompson,Jhony Brito,0,0,1,d808d479-96eb-43f1-8fe9-1aff798cd67c,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
19,2023-04-29,718374,Flyout,field_out,True,543760,666745,Marcus Semien,Jhony Brito,0,0,0,5ac5bbe1-7d3e-4cbb-bc3e-84034f198827,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
20,2023-04-29,718374,Fielders Choice Out,fielders_choice_out,True,608671,666745,Travis Jankowski,Jhony Brito,1,0,1,3a964b7f-082a-4649-8727-2c4213ec3927,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
21,2023-04-29,718374,Flyout,field_out,True,663993,666745,Nathaniel Lowe,Jhony Brito,1,0,0,e16adf55-2568-40a5-89f0-dde7f4f0dfc2,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
22,2023-04-29,718374,Single,single,False,519203,543135,Anthony Rizzo,Nathan Eovaldi,0,0,0,48d360ba-bde8-4f97-a681-d5686078c633,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
23,2023-04-29,718374,Grounded Into DP,grounded_into_double_play,True,650402,543135,Gleyber Torres,Nathan Eovaldi,0,0,1,4fb2b8af-07f9-4354-aec5-cba2d02427f4,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
24,2023-04-29,718374,Groundout,field_out,True,518934,543135,DJ LeMahieu,Nathan Eovaldi,1,0,0,8b776dfe-fc5f-4d7b-96f5-5ece95aa8c23,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
25,2023-04-29,718374,Groundout,field_out,True,666969,666745,Adolis García,Jhony Brito,0,0,0,d3756e10-7500-4cf6-91c4-91114c362326,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
26,2023-04-29,718374,Groundout,field_out,True,673962,666745,Josh Jung,Jhony Brito,0,0,0,cb8afc06-6b38-45d2-a8cf-d8267972b6cc,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
27,2023-04-29,718374,Flyout,field_out,True,641680,666745,Jonah Heim,Jhony Brito,0,0,0,e2401412-5642-4c27-8c65-647e927366c4,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
28,2023-04-29,718374,Single,single,False,641432,543135,Willie Calhoun,Nathan Eovaldi,1,0,0,bc687eb8-2bbf-4324-81e9-45dd48de340a,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
29,2023-04-29,718374,Sac Bunt,sac_bunt,True,665828,543135,Oswaldo Cabrera,Nathan Eovaldi,0,0,1,a5112e55-5df7-41b2-a45e-5daf52c84f7d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
30,2023-04-29,718374,Lineout,field_out,True,624431,543135,Jose Trevino,Nathan Eovaldi,1,0,0,7cf33fb9-f884-482b-a620-f8ea8eb6f287,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
31,2023-04-29,718374,Groundout,field_out,True,543305,543135,Aaron Hicks,Nathan Eovaldi,0,0,0,bc633318-05a9-4df3-85d2-aff791dccef4,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,99.0,104.0,102.0,92.0,97.0,93.0,101.0,113.0,109.0,86.0,98.0,92.0,125.0,101.0,106.0,0.37200000000000005,0.17600000000000002,0.276,0.04,0.135,0.41,1.33,1.26,-3.23,0.86,95.1,90.6,87.9,83.9,76.0,0.234,0.196,0.238,0.2,0.303,,,,,,,,,,,,,,,,,,
32,2023-04-29,718374,Single,single,False,543257,666745,Robbie Grossman,Jhony Brito,1,0,0,aa640cfe-c4c3-484b-94ad-6d90499d82db,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
33,2023-04-29,718374,Home Run,home_run,False,677649,666745,Ezequiel Duran,Jhony Brito,0,0,1,1b58b0ab-6945-4ff5-a3b3-560a342f5101,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
34,2023-04-29,718374,Groundout,field_out,True,669352,666745,Bubba Thompson,Jhony Brito,0,0,0,450182b5-1e94-40f4-b8ea-18c762fd476d,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
35,2023-04-29,718374,Groundout,field_out,True,543760,666745,Marcus Semien,Jhony Brito,0,0,0,2240c885-b6b7-4116-bb31-47b7fd7a8215,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
36,2023-04-29,718374,Strikeout,strikeout,True,608671,666745,Travis Jankowski,Jhony Brito,0,0,0,46e376a5-36d1-4877-b86e-416d292233a2,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,,,,77.0,99.0,88.0,115.0,84.0,89.0,,,,,,,0.166,,,0.113,,-0.97,,,0.17,,95.8,,,83.0,,0.167,,,0.348,,88.8,87.0,104.0,106.0,106.0,105.0,104.0,0.327,0.10400000000000001,0.29,1.05,-1.87,0.5,96.0,80.4,0.232,0.282,0.172
