,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,CU_ba,FC_ba,FS%,wFS/C,vFS
10,2023-04-05,718701,Groundout,field_out,True,663743,641154,Nick Fortes,Pablo López,0,0,0,fe2f7651-4ab8-4e2b-8edd-c86d29f1ef00,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
11,2023-04-05,718701,Walk,walk,False,660821,641154,Jesús Sánchez,Pablo López,1,0,0,fa9be25e-c285-4f8d-8a97-e1a9a672dac1,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
12,2023-04-05,718701,Strikeout,strikeout,True,516416,641154,Jean Segura,Pablo López,0,0,0,8af26551-451c-4aca-8a65-6f248369319d,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
13,2023-04-05,718701,Groundout,field_out,True,542932,641154,Jon Berti,Pablo López,0,0,1,ac5ec782-bea6-405d-a806-ed9e43759d41,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
14,2023-04-05,718701,Field Error,field_error,False,650489,666200,Willi Castro,Jesús Luzardo,1,0,0,335c35c8-650e-438f-94e0-db2192fbfe17,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
15,2023-04-05,718701,Strikeout,strikeout,True,663616,666200,Trevor Larnach,Jesús Luzardo,0,0,0,91c454eb-3945-4a82-b3ec-2d168744ecea,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
16,2023-04-05,718701,Strikeout,strikeout,True,572191,666200,Michael A. Taylor,Jesús Luzardo,0,0,1,d84d463e-ac20-4713-8b0b-87deb5cc8ca5,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
17,2023-04-05,718701,Flyout,field_out,True,641658,641154,Garrett Hampson,Pablo López,0,0,0,babdca32-2ad3-4b1a-b56b-dec0da448c75,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
18,2023-04-05,718701,Flyout,field_out,True,650559,641154,Bryan De La Cruz,Pablo López,1,0,0,345423e2-1254-41b5-b355-17d36ade652a,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
19,2023-04-05,718701,Groundout,field_out,True,624585,641154,Jorge Soler,Pablo López,0,0,0,e36a38d4-ae3c-4e21-8552-f3755b9584ec,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
20,2023-04-05,718701,Single,single,False,621439,666200,Byron Buxton,Jesús Luzardo,0,0,0,f130557c-7a4c-4cde-acd9-d178dd0de749,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
21,2023-04-05,718701,Strikeout,strikeout,True,621043,666200,Carlos Correa,Jesús Luzardo,0,0,0,fa8d209e-bf72-4a0d-904e-e6923571b703,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
22,2023-04-05,718701,Pop Out,field_out,True,456781,666200,Donovan Solano,Jesús Luzardo,0,0,0,1c3890b2-886b-44c1-ab2a-26985363a224,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
23,2023-04-05,718701,Strikeout,strikeout,True,669304,666200,Jose Miranda,Jesús Luzardo,0,0,0,cc7e45d6-9a67-4105-9003-dcb76fbc9278,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
24,2023-04-05,718701,Pop Out,field_out,True,643265,641154,Garrett Cooper,Pablo López,0,0,0,fcba9f63-656b-44da-b4be-0777129d327b,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
25,2023-04-05,718701,Groundout,field_out,True,541645,641154,Avisaíl García,Pablo López,0,0,0,3fb684b7-4eb5-45fc-9f6d-3c805f89289b,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
26,2023-04-05,718701,Flyout,field_out,True,663743,641154,Nick Fortes,Pablo López,1,0,0,c6d9e51f-8df8-4bcd-a085-99d613549ddf,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
27,2023-04-05,718701,Flyout,field_out,True,571657,666200,Kyle Farmer,Jesús Luzardo,1,0,0,6bba9166-52d6-406f-82a0-75512120e5ca,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
28,2023-04-05,718701,Groundout,field_out,True,680777,666200,Ryan Jeffers,Jesús Luzardo,0,0,0,2fa2c263-9247-4d75-8f58-12c09067ca16,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
29,2023-04-05,718701,Strikeout,strikeout,True,650489,666200,Willi Castro,Jesús Luzardo,0,0,0,77146f7a-3c03-41c0-beb3-8596f86ca7b5,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
30,2023-04-05,718701,Strikeout,strikeout,True,660821,641154,Jesús Sánchez,Pablo López,0,0,0,a5b0e113-5004-4e2d-abc2-08ee32423c96,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
31,2023-04-05,718701,Single,single,False,516416,641154,Jean Segura,Pablo López,1,0,0,e8ef6f97-063d-498a-ab74-d92413c41d5c,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
32,2023-04-05,718701,Lineout,field_out,True,542932,641154,Jon Berti,Pablo López,1,0,1,f6590a72-3089-4b2e-a5bf-511fbe422a01,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,0.21100000000000002,0.1,,2.08,1.34,-0.17,94.9,,94.5,84.4,0.268,,0.257,0.278,93.0,110.0,114.0,0.125,0.25,82.5,0.173,0.202,,,,
33,2023-04-05,718701,Groundout,field_out,True,663616,666200,Trevor Larnach,Jesús Luzardo,0,0,0,2c5fa1ba-555d-4d81-a011-0e3ff00aa284,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
34,2023-04-05,718701,Single,single,False,572191,666200,Michael A. Taylor,Jesús Luzardo,1,1,0,a457f4f3-7a33-4a40-a725-321a51a70a73,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
35,2023-04-05,718701,Strikeout,strikeout,True,621439,666200,Byron Buxton,Jesús Luzardo,0,0,1,185e66fd-b797-4f0c-a1b5-366c180de449,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
36,2023-04-05,718701,Walk,walk,False,621043,666200,Carlos Correa,Jesús Luzardo,0,0,0,5e5749c6-4c2f-4b4d-96bf-504c5cd004bc,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
37,2023-04-05,718701,Single,single,False,456781,666200,Donovan Solano,Jesús Luzardo,0,0,1,0e612742-367d-4329-b001-9eeb30d24aa8,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
