,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,SI_ba,SL_ba,CH_ba,FC_ba,FF_ba,CU_ba,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,ST_ba
0,2023-06-12,717792,Walk,walk,False,621493,641540,Taylor Ward,Dane Dunning,1,0,0,64e8af80-829d-4f0d-b21f-46c77a76fee4,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,,,,
1,2023-06-12,717792,Groundout,field_out,True,660271,641540,Shohei Ohtani,Dane Dunning,0,0,1,47be09b7-d85c-4754-880b-6c7f06a212a6,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,,,,
2,2023-06-12,717792,Walk,walk,False,545361,641540,Mike Trout,Dane Dunning,1,0,0,cbbb5a6c-d555-42cf-a698-126c891c860c,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,,,,
3,2023-06-12,717792,Grounded Into DP,grounded_into_double_play,True,543685,641540,Anthony Rendon,Dane Dunning,0,0,1,57a7d848-df00-4213-98e8-5fd6a34c16dd,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,,,,
4,2023-06-12,717792,Groundout,field_out,True,543760,542881,Marcus Semien,Tyler Anderson,0,0,0,85e763ec-d995-407b-9391-0670fb364449,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.006999999999999999,0.002,,0.33799999999999997,-1.25,0.48,-3.61,-1.06,-0.33,,0.08,90.1,85.1,88.5,78.1,72.9,,0.36,0.2,0.238,0.239,0.301,,0.001,-4.72,90.1,,,,
5,2023-06-12,717792,Pop Out,field_out,True,608369,542881,Corey Seager,Tyler Anderson,0,0,0,96db0e85-5721-4806-a57f-ef6530cf59d7,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.006999999999999999,0.002,,0.33799999999999997,-1.25,0.48,-3.61,-1.06,-0.33,,0.08,90.1,85.1,88.5,78.1,72.9,,0.36,0.2,0.238,0.239,0.301,,0.001,-4.72,90.1,,,,
6,2023-06-12,717792,Strikeout,strikeout,True,663993,542881,Nathaniel Lowe,Tyler Anderson,0,0,0,ee18810c-7135-4cf2-a5d4-30b3d0a2efa7,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,104.0,103.0,98.0,0.055,0.374,0.22399999999999998,0.006999999999999999,0.002,,0.33799999999999997,-1.25,0.48,-3.61,-1.06,-0.33,,0.08,90.1,85.1,88.5,78.1,72.9,,0.36,0.2,0.238,0.239,0.301,,0.001,-4.72,90.1,,,,
7,2023-06-12,717792,Single,single,False,642136,641540,Matt Thaiss,Dane Dunning,0,0,0,851c6c27-930a-4741-ae9d-b4f629979f25,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,,,,
8,2023-06-12,717792,Grounded Into DP,grounded_into_double_play,True,592273,641540,Brandon Drury,Dane Dunning,0,0,1,22dc4446-8c0f-4883-bc95-7b1ba5b1d85f,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,,,,
9,2023-06-12,717792,Strikeout,strikeout,True,592669,641540,Hunter Renfroe,Dane Dunning,0,0,0,ef827598-2e15-4ee7-80f5-67862c329ee1,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.032,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.43,-0.87,90.5,88.9,91.0,82.1,78.1,77.5,0.246,0.212,0.301,0.258,0.294,0.25,,,,,,,
