,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SI_ba,FF_ba,CU_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,CH_ba,FC_ba,ST_ba,KC%,wKC/C,vKC
0,2023-09-01,716762,Strikeout,strikeout,True,656716,657053,Zach McKinstry,Touki Toussaint,0,0,0,ab01d9bc-7c5f-4691-8fcf-d37d033d443e,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,
1,2023-09-01,716762,Single,single,False,682985,657053,Riley Greene,Touki Toussaint,0,0,0,8718ea7f-11d7-414f-a7ab-108c5c0ac09e,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,
2,2023-09-01,716762,Hit By Pitch,hit_by_pitch,False,663837,657053,Matt Vierling,Touki Toussaint,0,0,1,7ca3e1c5-4aef-4a35-ac9a-5111c2d5cd6f,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,
3,2023-09-01,716762,Walk,walk,False,679529,657053,Spencer Torkelson,Touki Toussaint,1,0,1,2646433f-aace-454b-be8e-a7db1666fbe1,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,
4,2023-09-01,716762,Strikeout,strikeout,True,681481,657053,Kerry Carpenter,Touki Toussaint,0,0,0,105e4495-b5f0-483c-9497-db1e3ef6cdde,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,
5,2023-09-01,716762,Lineout,field_out,True,408234,657053,Miguel Cabrera,Touki Toussaint,0,0,0,5d6062d9-a07a-466f-830b-e4783a62fdf0,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,
6,2023-09-01,716762,Groundout,field_out,True,641313,593958,Tim Anderson,Eduardo Rodriguez,1,0,0,c0002ee9-c936-4fa8-9679-a16e90999dfd,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,,,,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,,,,0.09300000000000001,0.45399999999999996,,0.07200000000000001,,0.65,,1.11,3.12,,92.2,,92.4,84.5,,0.165,0.278,,,0.089,85.9,91.0,102.0,103.0,90.0,101.0,98.0,0.192,0.18899999999999997,0.51,0.71,88.8,0.233,0.2,,,,
7,2023-09-01,716762,Walk,walk,False,643217,593958,Andrew Benintendi,Eduardo Rodriguez,1,0,0,23fc150d-7fdb-4ed7-a5a8-bb22d3dd7ab1,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,,,,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,,,,0.09300000000000001,0.45399999999999996,,0.07200000000000001,,0.65,,1.11,3.12,,92.2,,92.4,84.5,,0.165,0.278,,,0.089,85.9,91.0,102.0,103.0,90.0,101.0,98.0,0.192,0.18899999999999997,0.51,0.71,88.8,0.233,0.2,,,,
8,2023-09-01,716762,Groundout,field_out,True,673357,593958,Luis Robert Jr.,Eduardo Rodriguez,1,0,1,a480e413-0986-462b-8783-a2957aa0f742,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,,,,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,,,,0.09300000000000001,0.45399999999999996,,0.07200000000000001,,0.65,,1.11,3.12,,92.2,,92.4,84.5,,0.165,0.278,,,0.089,85.9,91.0,102.0,103.0,90.0,101.0,98.0,0.192,0.18899999999999997,0.51,0.71,88.8,0.233,0.2,,,,
9,2023-09-01,716762,Strikeout,strikeout,True,650391,593958,Eloy Jiménez,Eduardo Rodriguez,0,0,0,d41e63ac-5b70-443a-9d67-9248ee63c272,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,,,,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,,,,0.09300000000000001,0.45399999999999996,,0.07200000000000001,,0.65,,1.11,3.12,,92.2,,92.4,84.5,,0.165,0.278,,,0.089,85.9,91.0,102.0,103.0,90.0,101.0,98.0,0.192,0.18899999999999997,0.51,0.71,88.8,0.233,0.2,,,,
