,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FC_ba,CU_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vSL,CH_ba,SL_ba,SI_ba,ST_ba,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS
10,2023-09-19,716524,Strikeout,strikeout,True,666176,671737,Jo Adell,Taj Bradley,0,0,0,55f1f6e9-1b4b-4aed-8006-4298d0ddb6f2,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-19,716524,Strikeout,strikeout,True,545341,671737,Randal Grichuk,Taj Bradley,0,0,0,49093c68-5172-48c6-bc16-e7bd00edc8ae,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-19,716524,Double,double,False,678554,663776,Curtis Mead,Patrick Sandoval,1,0,0,994971fb-6b6b-48d9-8987-d8d0b2182b54,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
13,2023-09-19,716524,Strikeout,strikeout,True,670764,663776,Taylor Walls,Patrick Sandoval,0,0,0,2ab371f2-f87e-49af-aab1-274a1c4616ef,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
14,2023-09-19,716524,Strikeout,strikeout,True,678545,663776,Osleivis Basabe,Patrick Sandoval,0,0,0,682c347a-0a10-4872-9d25-d721cfbff12b,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
15,2023-09-19,716524,Flyout,field_out,True,650907,663776,René Pinto,Patrick Sandoval,1,0,0,03f4e5a7-0762-4acb-89e2-276dda29afdd,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
16,2023-09-19,716524,Strikeout,strikeout,True,621433,671737,Brett Phillips,Taj Bradley,0,0,0,c0232142-9825-4b90-94ce-57fa29efef8d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-19,716524,Pop Out,field_out,True,664058,671737,David Fletcher,Taj Bradley,0,0,0,dd6a81fc-2348-4806-8654-9c528b53ea39,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-19,716524,Walk,walk,False,694384,671737,Nolan Schanuel,Taj Bradley,1,0,0,47de0d3a-4c8e-4c51-bb19-1c9cb69b94b3,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-19,716524,Groundout,field_out,True,687263,671737,Zach Neto,Taj Bradley,1,1,0,17c91281-b4f6-45de-b011-d9947c025cd8,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-19,716524,Single,single,False,650490,663776,Yandy Díaz,Patrick Sandoval,1,1,0,4221ab06-5072-4831-af41-4cdfc5f76f56,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
21,2023-09-19,716524,Strikeout,strikeout,True,668227,663776,Randy Arozarena,Patrick Sandoval,0,0,0,1c8cf37a-b508-4907-89dd-b316c4e47705,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
22,2023-09-19,716524,Forceout,force_out,True,623912,663776,Harold Ramírez,Patrick Sandoval,1,0,1,03d283c9-e8ed-474f-85cf-8d1f69518639,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
23,2023-09-19,716524,Single,single,False,670623,663776,Isaac Paredes,Patrick Sandoval,1,0,1,f01ad393-9985-4faa-9a74-dd3aa260c6a8,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
24,2023-09-19,716524,Forceout,force_out,True,622534,663776,Manuel Margot,Patrick Sandoval,1,0,1,371c6d76-3a67-4c82-b072-cc0147b31177,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
25,2023-09-19,716524,Strikeout,strikeout,True,592273,671737,Brandon Drury,Taj Bradley,0,0,0,d2019738-acda-4076-9b01-2ef8d9383088,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-19,716524,Strikeout,strikeout,True,665120,671737,Jared Walsh,Taj Bradley,0,0,0,0bf37350-3ffa-49e1-b0bb-f95eb5cf323c,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-09-19,716524,Home Run,home_run,False,681351,671737,Logan O'Hoppe,Taj Bradley,0,0,0,aebd6deb-427c-4487-94ab-26abf9558ef5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-09-19,716524,Double,double,False,666176,671737,Jo Adell,Taj Bradley,1,0,0,ae25aaf3-670c-4349-93f1-7a418bf49cf4,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-09-19,716524,Groundout,field_out,True,545341,671737,Randal Grichuk,Taj Bradley,1,0,0,a08248a3-0d10-46d2-a5fe-cc7a96ded06b,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-09-19,716524,Pop Out,field_out,True,678554,663776,Curtis Mead,Patrick Sandoval,1,1,0,fcee8e14-1d1e-47b7-8dd2-722f6690a0ee,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
31,2023-09-19,716524,Strikeout,strikeout,True,670764,663776,Taylor Walls,Patrick Sandoval,0,0,0,ba79bc90-a998-4b4b-ad26-8263debfb7d7,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
32,2023-09-19,716524,Walk,walk,False,678545,663776,Osleivis Basabe,Patrick Sandoval,0,0,0,f9e5c3da-df8c-4979-aebf-cbb0188a4cfe,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
33,2023-09-19,716524,Strikeout,strikeout,True,650907,663776,René Pinto,Patrick Sandoval,0,0,0,ac9a2a93-ff88-4642-9ee8-e2f95081acda,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
34,2023-09-19,716524,Flyout,field_out,True,621433,671737,Brett Phillips,Taj Bradley,0,0,0,5c556f27-c03e-49b5-b55f-5d5a1e3ffabe,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-09-19,716524,Pop Out,field_out,True,664058,671737,David Fletcher,Taj Bradley,0,0,0,8098fd3e-f2c1-4e3c-a9fd-2147e0672436,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-09-19,716524,Lineout,field_out,True,694384,671737,Nolan Schanuel,Taj Bradley,1,0,0,eab5b01e-51d3-4751-9c45-cd1221998975,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-09-19,716524,Walk,walk,False,650490,663776,Yandy Díaz,Patrick Sandoval,1,0,0,f47d66d8-95b5-44b7-8394-151dac655371,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,99.0,96.0,101.0,63.0,94.0,89.0,,,,0.111,0.256,,,0.09,-1.22,,,0.36,0.27,93.0,,,93.2,76.5,0.336,,0.286,,83.0,99.0,98.0,100.0,69.0,97.0,86.0,123.0,100.0,107.0,0.285,0.258,0.02,0.3,86.5,0.184,0.267,0.269,0.2,,,,,,
