,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,CU_ba,SL_ba,FF_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,ST_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,KC%,wKC/C,vKC
10,2023-09-04,716727,Strikeout,strikeout,True,686527,622088,Dominic Canzone,Tejay Antone,0,0,0,1670b498-ef29-47d8-822f-0ef12d0aa3d6,622088.0,tejayantone,Antone,Right,Tejay Antone,1.59,2.67,5.2,98.0,100.0,95.0,0.757,11.12,3.18,4.76,0.0,4.0,0.25,0.25,0.25,0.33299999999999996,0.36700000000000005,112.0,103.0,106.0,86.0,107.0,89.0,82.0,79.0,79.0,108.0,98.0,96.0,0.2,0.2,0.2,0.4,1.11,3.09,5.52,1.28,94.3,93.3,83.8,79.5,0.143,0.143,0.0,0.333,,,,,,,,,,,,,,,,,,
11,2023-09-04,716727,Groundout,field_out,True,553993,622088,Eugenio Suárez,Tejay Antone,1,1,0,5da93e2d-3ab6-4388-b374-33d26ca8212a,622088.0,tejayantone,Antone,Right,Tejay Antone,1.59,2.67,5.2,98.0,100.0,95.0,0.757,11.12,3.18,4.76,0.0,4.0,0.25,0.25,0.25,0.33299999999999996,0.36700000000000005,112.0,103.0,106.0,86.0,107.0,89.0,82.0,79.0,79.0,108.0,98.0,96.0,0.2,0.2,0.2,0.4,1.11,3.09,5.52,1.28,94.3,93.3,83.8,79.5,0.143,0.143,0.0,0.333,,,,,,,,,,,,,,,,,,
12,2023-09-04,716727,Groundout,field_out,True,664034,622088,Ty France,Tejay Antone,0,0,0,18250d5a-4ba9-49bd-b42b-5fc41f8c3067,622088.0,tejayantone,Antone,Right,Tejay Antone,1.59,2.67,5.2,98.0,100.0,95.0,0.757,11.12,3.18,4.76,0.0,4.0,0.25,0.25,0.25,0.33299999999999996,0.36700000000000005,112.0,103.0,106.0,86.0,107.0,89.0,82.0,79.0,79.0,108.0,98.0,96.0,0.2,0.2,0.2,0.4,1.11,3.09,5.52,1.28,94.3,93.3,83.8,79.5,0.143,0.143,0.0,0.333,,,,,,,,,,,,,,,,,,
13,2023-09-04,716727,Hit By Pitch,hit_by_pitch,False,682622,693433,Noelvi Marte,Bryan Woo,0,0,0,98bc8152-174c-4bf1-8357-a164a8496c31,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
14,2023-09-04,716727,Lineout,field_out,True,666181,693433,Will Benson,Bryan Woo,1,0,0,4f905b90-f861-442c-9940-ebc6c47ebca3,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
15,2023-09-04,716727,Walk,walk,False,641584,693433,Jake Fraley,Bryan Woo,0,0,1,7ee38567-41ea-4045-b1b4-6ee89a82e573,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
16,2023-09-04,716727,Forceout,force_out,True,670770,693433,TJ Friedl,Bryan Woo,0,0,1,7fdd21fc-0868-4bbc-a5a5-333c90c8e35d,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
17,2023-09-04,716727,Home Run,home_run,False,668715,693433,Spencer Steer,Bryan Woo,0,0,1,10d465db-27e9-4282-855e-5b34b2ebd17b,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
18,2023-09-04,716727,Walk,walk,False,682829,693433,Elly De La Cruz,Bryan Woo,1,0,0,713af1b3-f41d-48f6-a285-e6a48475cd5b,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
19,2023-09-04,716727,Flyout,field_out,True,605361,693433,Nick Martini,Bryan Woo,0,0,0,17cd90ec-288a-4473-a687-ddf4bd58f92e,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
20,2023-09-04,716727,Single,single,False,645801,594580,Mike Ford,Sam Moll,0,0,0,65a3bbc5-02c8-45c0-b22b-035f8c0ae674,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,,,,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,0.35600000000000004,0.252,0.379,,1.43,1.58,0.96,,94.1,93.4,81.8,,,,0.185,0.258,86.4,99.0,91.0,97.0,0.013999999999999999,-7.42,0.155,0.333,,,,,,,,,,
21,2023-09-04,716727,Strikeout,strikeout,True,668942,594580,Josh Rojas,Sam Moll,0,0,0,b50b9df3-63d4-4c3c-bb17-b80345a77b8a,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,,,,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,0.35600000000000004,0.252,0.379,,1.43,1.58,0.96,,94.1,93.4,81.8,,,,0.185,0.258,86.4,99.0,91.0,97.0,0.013999999999999999,-7.42,0.155,0.333,,,,,,,,,,
22,2023-09-04,716727,Pop Out,field_out,True,657247,594580,Brian O'Keefe,Sam Moll,0,0,0,b32957aa-21b8-43c7-b38d-20f4664e8e7f,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,,,,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,0.35600000000000004,0.252,0.379,,1.43,1.58,0.96,,94.1,93.4,81.8,,,,0.185,0.258,86.4,99.0,91.0,97.0,0.013999999999999999,-7.42,0.155,0.333,,,,,,,,,,
23,2023-09-04,716727,Strikeout,strikeout,True,641487,594580,J.P. Crawford,Sam Moll,0,0,0,ca6ab20d-4a67-4e34-a7fe-0bf2f7e2d80b,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,,,,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,0.35600000000000004,0.252,0.379,,1.43,1.58,0.96,,94.1,93.4,81.8,,,,0.185,0.258,86.4,99.0,91.0,97.0,0.013999999999999999,-7.42,0.155,0.333,,,,,,,,,,
24,2023-09-04,716727,Pop Out,field_out,True,592669,693433,Hunter Renfroe,Bryan Woo,0,0,0,7a048207-cea7-40f8-9d2b-932c47429902,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
25,2023-09-04,716727,Field Error,field_error,False,663886,693433,Tyler Stephenson,Bryan Woo,0,0,0,47353299-b5c3-47e8-9f79-cc39b0f255df,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
26,2023-09-04,716727,Lineout,field_out,True,682622,693433,Noelvi Marte,Bryan Woo,0,0,0,344f2c58-882d-422f-bee5-1185a4182d85,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
27,2023-09-04,716727,Groundout,field_out,True,666181,693433,Will Benson,Bryan Woo,0,0,0,4ae3eb6d-ef7e-4fcf-9056-4896626a0bad,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
28,2023-09-04,716727,Home Run,home_run,False,677594,650960,Julio Rodríguez,Daniel Duarte,0,0,0,fb847f01-1ff5-4aa0-ae72-3bb003d8c7df,650960.0,danielduarte,Duarte,Right,Daniel Duarte,3.69,3.55,31.2,98.0,105.0,99.0,0.784,6.54,5.68,6.82,1.42,1.31,0.326,0.37,0.228,0.228,0.43,,,,89.0,99.0,94.0,92.0,94.0,90.0,156.0,105.0,123.0,0.285,0.267,0.182,,-1.91,1.77,-0.26,,95.6,94.2,83.5,,,0.278,0.286,0.195,90.0,95.0,109.0,100.0,0.068,-0.76,,0.222,111.0,98.0,101.0,0.198,2.15,91.4,0.056,,,
29,2023-09-04,716727,Flyout,field_out,True,606192,650960,Teoscar Hernández,Daniel Duarte,0,0,0,62b31066-89c8-486f-843b-f9bddfbe1420,650960.0,danielduarte,Duarte,Right,Daniel Duarte,3.69,3.55,31.2,98.0,105.0,99.0,0.784,6.54,5.68,6.82,1.42,1.31,0.326,0.37,0.228,0.228,0.43,,,,89.0,99.0,94.0,92.0,94.0,90.0,156.0,105.0,123.0,0.285,0.267,0.182,,-1.91,1.77,-0.26,,95.6,94.2,83.5,,,0.278,0.286,0.195,90.0,95.0,109.0,100.0,0.068,-0.76,,0.222,111.0,98.0,101.0,0.198,2.15,91.4,0.056,,,
30,2023-09-04,716727,Groundout,field_out,True,686527,650960,Dominic Canzone,Daniel Duarte,1,0,0,cccf1a59-7270-4f82-a5e9-daa9b5050eb3,650960.0,danielduarte,Duarte,Right,Daniel Duarte,3.69,3.55,31.2,98.0,105.0,99.0,0.784,6.54,5.68,6.82,1.42,1.31,0.326,0.37,0.228,0.228,0.43,,,,89.0,99.0,94.0,92.0,94.0,90.0,156.0,105.0,123.0,0.285,0.267,0.182,,-1.91,1.77,-0.26,,95.6,94.2,83.5,,,0.278,0.286,0.195,90.0,95.0,109.0,100.0,0.068,-0.76,,0.222,111.0,98.0,101.0,0.198,2.15,91.4,0.056,,,
31,2023-09-04,716727,Flyout,field_out,True,553993,650960,Eugenio Suárez,Daniel Duarte,0,0,0,8d4c312d-02f7-4bb1-8401-e4f78cba304d,650960.0,danielduarte,Duarte,Right,Daniel Duarte,3.69,3.55,31.2,98.0,105.0,99.0,0.784,6.54,5.68,6.82,1.42,1.31,0.326,0.37,0.228,0.228,0.43,,,,89.0,99.0,94.0,92.0,94.0,90.0,156.0,105.0,123.0,0.285,0.267,0.182,,-1.91,1.77,-0.26,,95.6,94.2,83.5,,,0.278,0.286,0.195,90.0,95.0,109.0,100.0,0.068,-0.76,,0.222,111.0,98.0,101.0,0.198,2.15,91.4,0.056,,,
32,2023-09-04,716727,Flyout,field_out,True,641584,693433,Jake Fraley,Bryan Woo,1,0,0,cd7ed123-d7c0-47ea-9045-cbccdb1bc057,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
33,2023-09-04,716727,Pop Out,field_out,True,670770,693433,TJ Friedl,Bryan Woo,0,0,0,8a6d2d5c-a863-489d-9366-d292122ecc60,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
34,2023-09-04,716727,Pop Out,field_out,True,668715,693433,Spencer Steer,Bryan Woo,0,0,0,b01e6549-be31-4221-b0ee-18c4343be559,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
35,2023-09-04,716727,Flyout,field_out,True,664034,592527,Ty France,Michael Mariot,0,0,0,fa15c118-7597-4bfd-91a3-c7eaea51a234,592527.0,michaelmariot,Mariot,Right,Michael Mariot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6,,,,,,,,,0.0,,,,,,,,,,
36,2023-09-04,716727,Home Run,home_run,False,645801,592527,Mike Ford,Michael Mariot,0,0,0,6ea5715d-1386-4263-9f92-471c30fcb19e,592527.0,michaelmariot,Mariot,Right,Michael Mariot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6,,,,,,,,,0.0,,,,,,,,,,
37,2023-09-04,716727,Groundout,field_out,True,668942,592527,Josh Rojas,Michael Mariot,0,0,0,7fdc85f9-1a7f-4084-af99-8a60a35ccec0,592527.0,michaelmariot,Mariot,Right,Michael Mariot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6,,,,,,,,,0.0,,,,,,,,,,
38,2023-09-04,716727,Flyout,field_out,True,657247,592527,Brian O'Keefe,Michael Mariot,0,0,0,2084ae06-c2cd-4be4-97d5-64a30daccd40,592527.0,michaelmariot,Mariot,Right,Michael Mariot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6,,,,,,,,,0.0,,,,,,,,,,
39,2023-09-04,716727,Groundout,field_out,True,682829,693433,Elly De La Cruz,Bryan Woo,1,0,0,2919690f-3d2b-4f30-96ac-d102220d58b2,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
40,2023-09-04,716727,Groundout,field_out,True,605361,693433,Nick Martini,Bryan Woo,1,1,0,6e5f5ab3-b85b-4269-8237-bf354684563e,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
41,2023-09-04,716727,Walk,walk,False,592669,693433,Hunter Renfroe,Bryan Woo,0,0,0,c9e2d6c2-02bf-4151-9df8-9eccde22e2bd,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,,,,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,,0.69,1.34,-0.83,,95.1,95.0,86.0,,,0.261,0.207,0.213,89.7,85.0,91.0,93.0,0.037000000000000005,-2.37,0.257,0.4,,,,,,,,,,
