,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFS,vSI,vSL,vKC,SL_ba,CH_ba,FF_ba,SI_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
0,2023-04-23,718455,Pop Out,field_out,True,607043,548389,Brandon Nimmo,Ross Stripling,0,0,0,8853a24b-a32b-47a2-a829-4356167d1b37,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
1,2023-04-23,718455,Groundout,field_out,True,516782,548389,Starling Marte,Ross Stripling,0,0,0,c26e7ee1-af28-48ff-b8cc-d1fff022f234,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
2,2023-04-23,718455,Groundout,field_out,True,596019,548389,Francisco Lindor,Ross Stripling,0,0,0,713243d9-d326-4bc1-933b-d663be46a1ee,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
3,2023-04-23,718455,Single,single,False,664774,656731,LaMonte Wade Jr.,Tylor Megill,0,0,0,612fea42-3782-45f2-9ffd-684d0984989f,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,116.0,83.0,118.0,,0.557,0.002,0.20600000000000002,,0.149,-0.4,5.58,,-1.04,,-0.09,94.9,86.1,,84.4,,0.264,0.264,0.314,,0.167,101.0,91.0,96.0,0.086,-0.05,77.2,,,,,,,,
4,2023-04-23,718455,Walk,walk,False,624424,656731,Michael Conforto,Tylor Megill,1,0,1,0b8e26de-f0f5-444b-891b-14e2dee2c266,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,116.0,83.0,118.0,,0.557,0.002,0.20600000000000002,,0.149,-0.4,5.58,,-1.04,,-0.09,94.9,86.1,,84.4,,0.264,0.264,0.314,,0.167,101.0,91.0,96.0,0.086,-0.05,77.2,,,,,,,,
5,2023-04-23,718455,Grounded Into DP,grounded_into_double_play,True,605204,656731,J.D. Davis,Tylor Megill,1,0,1,5c00ce93-c87c-4217-984d-ba6a481162cd,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,116.0,83.0,118.0,,0.557,0.002,0.20600000000000002,,0.149,-0.4,5.58,,-1.04,,-0.09,94.9,86.1,,84.4,,0.264,0.264,0.314,,0.167,101.0,91.0,96.0,0.086,-0.05,77.2,,,,,,,,
6,2023-04-23,718455,Single,single,False,592626,656731,Joc Pederson,Tylor Megill,1,1,1,7ed2e19e-dc77-4f02-8b4f-aa2a41142e71,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,116.0,83.0,118.0,,0.557,0.002,0.20600000000000002,,0.149,-0.4,5.58,,-1.04,,-0.09,94.9,86.1,,84.4,,0.264,0.264,0.314,,0.167,101.0,91.0,96.0,0.086,-0.05,77.2,,,,,,,,
7,2023-04-23,718455,Groundout,field_out,True,573262,656731,Mike Yastrzemski,Tylor Megill,1,1,0,658b0468-39f5-4155-a5c4-de27aedb7aae,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,116.0,83.0,118.0,,0.557,0.002,0.20600000000000002,,0.149,-0.4,5.58,,-1.04,,-0.09,94.9,86.1,,84.4,,0.264,0.264,0.314,,0.167,101.0,91.0,96.0,0.086,-0.05,77.2,,,,,,,,
8,2023-04-23,718455,Groundout,field_out,True,624413,548389,Pete Alonso,Ross Stripling,1,0,0,694f8bab-7361-4e20-a20f-1b48523f61cd,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
9,2023-04-23,718455,Single,single,False,643446,548389,Jeff McNeil,Ross Stripling,0,0,0,af58401b-bde8-4ff4-bb04-3be15f6de265,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
10,2023-04-23,718455,Single,single,False,596129,548389,Daniel Vogelbach,Ross Stripling,1,0,1,9c9a8dc8-a0d4-4aaf-b55a-ae1ba761a192,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
11,2023-04-23,718455,Field Error,field_error,False,683146,548389,Brett Baty,Ross Stripling,0,0,1,b811aefa-b1ea-4ca2-916d-335f9f8a42fe,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
12,2023-04-23,718455,Grounded Into DP,grounded_into_double_play,True,682626,548389,Francisco Alvarez,Ross Stripling,1,1,1,7bb6f535-b9f1-4017-b14c-e58f677ae0d0,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
13,2023-04-23,718455,Home Run,home_run,False,642731,656731,Thairo Estrada,Tylor Megill,0,0,0,4d3b4a7f-5050-437e-b7b1-6581baa7cbd6,656731.0,tylormegill,Megill,Right,Tylor Megill,4.7,5.85,126.1,97.0,90.0,95.0,0.789,7.48,4.13,10.04,1.28,1.25,0.275,0.345,0.12300000000000001,0.32,0.414,87.9,88.0,97.0,98.0,86.0,95.0,89.0,,,,96.0,103.0,106.0,,,,116.0,83.0,118.0,,0.557,0.002,0.20600000000000002,,0.149,-0.4,5.58,,-1.04,,-0.09,94.9,86.1,,84.4,,0.264,0.264,0.314,,0.167,101.0,91.0,96.0,0.086,-0.05,77.2,,,,,,,,
