,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CU_ba,CH_ba,SL_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,ST_ba,FF_ba
0,2023-05-03,718326,Single,single,False,596103,664285,Austin Slater,Framber Valdez,0,0,0,420182c5-bba2-467c-b1b3-f3c816962e1e,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
1,2023-05-03,718326,Grounded Into DP,grounded_into_double_play,True,642731,664285,Thairo Estrada,Framber Valdez,1,0,1,41ba6ff6-bd02-45bb-9941-0f537042e68c,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
2,2023-05-03,718326,Strikeout,strikeout,True,571745,664285,Mitch Haniger,Framber Valdez,0,0,0,5a625998-961b-460f-9de1-5d1845b1da4f,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
3,2023-05-03,718326,Single,single,False,643289,657277,Mauricio Dubón,Logan Webb,0,0,0,792aaf16-deb4-4df2-bb0d-cf24b62a3aa8,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
4,2023-05-03,718326,Grounded Into DP,grounded_into_double_play,True,608324,657277,Alex Bregman,Logan Webb,0,0,1,710e804d-4fd8-4296-899e-fc7d6954664d,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
5,2023-05-03,718326,Single,single,False,670541,657277,Yordan Alvarez,Logan Webb,0,0,0,a6c9735d-d742-49c9-b4ef-d80fb6d1d690,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
6,2023-05-03,718326,Single,single,False,547989,657277,José Abreu,Logan Webb,1,0,1,7e1ac380-b4e7-443d-913d-95b25db9e656,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
7,2023-05-03,718326,Groundout,field_out,True,663656,657277,Kyle Tucker,Logan Webb,1,0,0,64187af7-c68f-44cb-abb2-b3b5c13c321b,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
8,2023-05-03,718326,Strikeout,strikeout,True,605204,664285,J.D. Davis,Framber Valdez,0,0,0,a9040be6-e06c-4a6a-a578-2f2690225c49,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
9,2023-05-03,718326,Groundout,field_out,True,527038,664285,Wilmer Flores,Framber Valdez,1,0,0,7922e548-3c09-4bbd-9e8c-1c15a178f396,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
10,2023-05-03,718326,Strikeout,strikeout,True,624424,664285,Michael Conforto,Framber Valdez,0,0,0,d81c8d60-b0b4-4475-a0e0-4be590af1b43,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
11,2023-05-03,718326,Strikeout,strikeout,True,665161,657277,Jeremy Peña,Logan Webb,0,0,0,cb46a651-a866-42bb-b302-0d92d36a3433,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
12,2023-05-03,718326,Field Error,field_error,False,676694,657277,Jake Meyers,Logan Webb,1,1,1,c3154c82-167f-4bba-926b-2b887dfc1522,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
13,2023-05-03,718326,Groundout,field_out,True,682073,657277,David Hensley,Logan Webb,1,1,0,523b0501-b9f4-4b0c-9050-fb2ac8d60ff4,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
14,2023-05-03,718326,Walk,walk,False,455117,657277,Martín Maldonado,Logan Webb,1,0,0,6de06c0d-9272-4a49-9f32-9f7ebeb6638b,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
15,2023-05-03,718326,Strikeout,strikeout,True,643289,657277,Mauricio Dubón,Logan Webb,0,0,0,1865cb08-5544-4f7c-be3f-b9b95132fd27,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
16,2023-05-03,718326,Strikeout,strikeout,True,681584,664285,David Villar,Framber Valdez,0,0,0,aee5280c-ff87-4429-a694-2dd1713acba9,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
17,2023-05-03,718326,Groundout,field_out,True,663698,664285,Joey Bart,Framber Valdez,0,0,0,5aafe314-0ddf-42da-bc24-f37b1ada92a1,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
18,2023-05-03,718326,Walk,walk,False,664774,664285,LaMonte Wade Jr.,Framber Valdez,0,0,0,a7a8847a-9b3c-4d8d-8889-241fdcaae9b2,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
19,2023-05-03,718326,Strikeout,strikeout,True,596103,664285,Austin Slater,Framber Valdez,0,0,0,73439cd0-a2a3-4be1-be49-71d4d11808a5,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
20,2023-05-03,718326,Flyout,field_out,True,608324,657277,Alex Bregman,Logan Webb,0,0,0,12bacc44-227b-49d1-8370-1072f73858e0,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
21,2023-05-03,718326,Lineout,field_out,True,670541,657277,Yordan Alvarez,Logan Webb,1,1,0,2c02e536-2a12-433c-bc7f-f9b32894457d,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
22,2023-05-03,718326,Lineout,field_out,True,547989,657277,José Abreu,Logan Webb,0,0,0,b3dd7b85-c0ef-4c89-ad35-692c11cf1498,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.313,,0.225,,,91.0,100.0,111.0,0.208,0.226
23,2023-05-03,718326,Single,single,False,642731,664285,Thairo Estrada,Framber Valdez,1,1,0,87056259-459d-4759-b918-7c63c7feb6b2,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,
