,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),vKN (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,CH%,KN%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,wCH/C,wKN/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SI_ba,SL_ba,CU_ba,FS_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-07-20,717327,Strikeout,strikeout,True,666397,669923,Edouard Julien,George Kirby,0,0,0,c7d43c7f-bdeb-4110-a519-c960c886f5c4,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,,
1,2023-07-20,717327,Flyout,field_out,True,666135,669923,Alex Kirilloff,George Kirby,0,0,0,38acf5b8-3233-40dd-ad0b-e2afe6b793f6,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,,
2,2023-07-20,717327,Hit By Pitch,hit_by_pitch,False,456781,669923,Donovan Solano,George Kirby,1,1,0,8332916e-31ea-4226-987b-bb24ba83620a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,,
3,2023-07-20,717327,Strikeout,strikeout,True,670242,669923,Matt Wallner,George Kirby,0,0,0,2e3c223f-3235-408a-96a2-efa458cf472d,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,,,,
4,2023-07-20,717327,Single,single,False,641487,641154,J.P. Crawford,Pablo López,0,0,0,69016700-0407-43f8-84d1-c1e1ef24e00c,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,,0.21100000000000002,,0.1,,2.08,1.34,,-0.17,,94.9,,94.5,84.4,,0.268,0.278,,0.202,,0.257,93.0,110.0,114.0,0.125,0.25,82.5,0.173,,,,,,,,,,
5,2023-07-20,717327,Single,single,False,677594,641154,Julio Rodríguez,Pablo López,0,0,1,e55283e5-63f1-42ca-864a-ef5aa977b34d,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,,0.21100000000000002,,0.1,,2.08,1.34,,-0.17,,94.9,,94.5,84.4,,0.268,0.278,,0.202,,0.257,93.0,110.0,114.0,0.125,0.25,82.5,0.173,,,,,,,,,,
6,2023-07-20,717327,Walk,walk,False,553993,641154,Eugenio Suárez,Pablo López,1,0,1,6d47fb3c-9b03-42a6-93c7-4356a0fac7b1,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,,0.21100000000000002,,0.1,,2.08,1.34,,-0.17,,94.9,,94.5,84.4,,0.268,0.278,,0.202,,0.257,93.0,110.0,114.0,0.125,0.25,82.5,0.173,,,,,,,,,,
7,2023-07-20,717327,Strikeout,strikeout,True,645801,641154,Mike Ford,Pablo López,0,0,0,490eee42-2fd4-4d8b-8cb9-5cddd8876f78,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,,0.21100000000000002,,0.1,,2.08,1.34,,-0.17,,94.9,,94.5,84.4,,0.268,0.278,,0.202,,0.257,93.0,110.0,114.0,0.125,0.25,82.5,0.173,,,,,,,,,,
8,2023-07-20,717327,Single,single,False,606192,641154,Teoscar Hernández,Pablo López,0,0,1,86172abd-2d1b-4b01-ba67-a9b163e86101,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,,0.21100000000000002,,0.1,,2.08,1.34,,-0.17,,94.9,,94.5,84.4,,0.268,0.278,,0.202,,0.257,93.0,110.0,114.0,0.125,0.25,82.5,0.173,,,,,,,,,,
9,2023-07-20,717327,Strikeout,strikeout,True,663728,641154,Cal Raleigh,Pablo López,0,0,0,edac96af-dfda-4689-9812-43ba2af4017f,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,,90.0,108.0,109.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,0.106,0.345,,0.214,,0.21100000000000002,,0.1,,2.08,1.34,,-0.17,,94.9,,94.5,84.4,,0.268,0.278,,0.202,,0.257,93.0,110.0,114.0,0.125,0.25,82.5,0.173,,,,,,,,,,
