,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,CH_ba,SI_ba,FF_ba,CU_ba,FC_ba,SL_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba
10,2023-04-19,718508,Walk,walk,False,643446,592789,Jeff McNeil,Noah Syndergaard,0,0,0,60cbf5ae-4945-464f-9fdc-141ddda816ae,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
11,2023-04-19,718508,Pop Out,field_out,True,596129,592789,Daniel Vogelbach,Noah Syndergaard,0,0,0,b34b83af-7ea8-4abc-972b-72a64de51364,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
12,2023-04-19,718508,Groundout,field_out,True,683146,592789,Brett Baty,Noah Syndergaard,0,0,0,b5c150a3-cd61-437b-a90d-c0bec966e0c6,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
13,2023-04-19,718508,Lineout,field_out,True,444482,453286,David Peralta,Max Scherzer,0,0,0,b29a1747-ebc2-415d-9ab0-e300cee1e74d,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,,,,0.46299999999999997,0.10400000000000001,,0.168,0.124,0.141,0.72,2.12,,,-0.21,0.51,0.03,93.7,88.4,,,84.0,75.4,0.207,,0.255,0.187,0.135,0.25,,,,,,,,
14,2023-04-19,718508,Flyout,field_out,True,663897,453286,Luke Williams,Max Scherzer,0,0,0,199a6125-c0e8-414c-807b-1370263e2707,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,,,,0.46299999999999997,0.10400000000000001,,0.168,0.124,0.141,0.72,2.12,,,-0.21,0.51,0.03,93.7,88.4,,,84.0,75.4,0.207,,0.255,0.187,0.135,0.25,,,,,,,,
15,2023-04-19,718508,Strikeout,strikeout,True,642851,453286,Austin Wynns,Max Scherzer,0,0,0,7730ca64-97af-44ad-9604-68652b0960a6,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,,,,0.46299999999999997,0.10400000000000001,,0.168,0.124,0.141,0.72,2.12,,,-0.21,0.51,0.03,93.7,88.4,,,84.0,75.4,0.207,,0.255,0.187,0.135,0.25,,,,,,,,
16,2023-04-19,718508,Strikeout,strikeout,True,682626,592789,Francisco Alvarez,Noah Syndergaard,0,0,0,8e5fd970-aacc-4cf5-96a3-3f47ae723dae,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
17,2023-04-19,718508,Single,single,False,641645,592789,Luis Guillorme,Noah Syndergaard,0,0,0,39842d38-4151-4b81-8fb1-ce267683b028,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
18,2023-04-19,718508,Single,single,False,607043,592789,Brandon Nimmo,Noah Syndergaard,0,0,1,4e2e4470-1f10-4fbe-9cce-a4aad6235120,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
19,2023-04-19,718508,Grounded Into DP,grounded_into_double_play,True,516782,592789,Starling Marte,Noah Syndergaard,0,0,1,d37c86d6-2b56-4e77-97d5-00e8f7094056,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
20,2023-04-19,718508,Pop Out,field_out,True,681546,453286,James Outman,Max Scherzer,0,0,0,abbd8764-d18a-401e-8e7e-c9715d9bc66b,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,,,,0.46299999999999997,0.10400000000000001,,0.168,0.124,0.141,0.72,2.12,,,-0.21,0.51,0.03,93.7,88.4,,,84.0,75.4,0.207,,0.255,0.187,0.135,0.25,,,,,,,,
21,2023-04-19,718508,Strikeout,strikeout,True,518692,453286,Freddie Freeman,Max Scherzer,0,0,0,056129a2-847b-4f8e-80d1-aba9b650a740,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,,,,0.46299999999999997,0.10400000000000001,,0.168,0.124,0.141,0.72,2.12,,,-0.21,0.51,0.03,93.7,88.4,,,84.0,75.4,0.207,,0.255,0.187,0.135,0.25,,,,,,,,
22,2023-04-19,718508,Groundout,field_out,True,502110,453286,J.D. Martinez,Max Scherzer,0,0,0,5d577ee7-958f-497e-ae92-a4bc2a4ea7b1,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,106.0,108.0,108.0,98.0,108.0,99.0,,,,,0.46299999999999997,0.10400000000000001,,0.168,0.124,0.141,0.72,2.12,,,-0.21,0.51,0.03,93.7,88.4,,,84.0,75.4,0.207,,0.255,0.187,0.135,0.25,,,,,,,,
23,2023-04-19,718508,Walk,walk,False,596019,592789,Francisco Lindor,Noah Syndergaard,0,0,0,0b87b64f-5d18-4f0d-95f2-c9540025c862,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
24,2023-04-19,718508,Groundout,field_out,True,624413,592789,Pete Alonso,Noah Syndergaard,0,0,1,7a92372c-fb84-48ec-ac39-bdb97f2ee1a4,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
25,2023-04-19,718508,Flyout,field_out,True,643446,592789,Jeff McNeil,Noah Syndergaard,1,1,0,3ac8afe0-a12c-4a8d-b1d5-6eac906b81ef,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
26,2023-04-19,718508,Lineout,field_out,True,596129,592789,Daniel Vogelbach,Noah Syndergaard,1,0,0,e5fd364c-03d4-4ba4-9291-6d15d34b0475,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
27,2023-04-19,718508,Groundout,field_out,True,571970,642231,Max Muncy,Jimmy Yacabonis,0,0,0,023c2e96-5e46-43e3-8be9-9024ac83b9c2,642231.0,jimmyyacabonis,Yacabonis,Right,Jimmy Yacabonis,6.59,4.83,13.2,99.0,90.0,99.0,0.828,7.24,3.95,9.22,1.32,1.06,0.205,0.409,0.136,0.341,0.42,85.7,91.0,82.0,81.0,,,,,,,89.0,102.0,98.0,92.0,97.0,108.0,,,,,,,0.654,,,,0.264,,0.08199999999999999,,,,-0.07,-3.66,,3.66,,,,93.1,82.1,,0.0,0.25,,,,,0.385,,,,,,,
28,2023-04-19,718508,Double,double,False,518792,642231,Jason Heyward,Jimmy Yacabonis,1,1,0,66187203-dbe0-421e-9b7a-ad4bbf0c5c22,642231.0,jimmyyacabonis,Yacabonis,Right,Jimmy Yacabonis,6.59,4.83,13.2,99.0,90.0,99.0,0.828,7.24,3.95,9.22,1.32,1.06,0.205,0.409,0.136,0.341,0.42,85.7,91.0,82.0,81.0,,,,,,,89.0,102.0,98.0,92.0,97.0,108.0,,,,,,,0.654,,,,0.264,,0.08199999999999999,,,,-0.07,-3.66,,3.66,,,,93.1,82.1,,0.0,0.25,,,,,0.385,,,,,,,
29,2023-04-19,718508,Single,single,False,678246,642231,Miguel Vargas,Jimmy Yacabonis,1,0,1,1c75881d-4418-4e89-b443-8f73c6e73922,642231.0,jimmyyacabonis,Yacabonis,Right,Jimmy Yacabonis,6.59,4.83,13.2,99.0,90.0,99.0,0.828,7.24,3.95,9.22,1.32,1.06,0.205,0.409,0.136,0.341,0.42,85.7,91.0,82.0,81.0,,,,,,,89.0,102.0,98.0,92.0,97.0,108.0,,,,,,,0.654,,,,0.264,,0.08199999999999999,,,,-0.07,-3.66,,3.66,,,,93.1,82.1,,0.0,0.25,,,,,0.385,,,,,,,
30,2023-04-19,718508,Sac Fly,sac_fly,True,444482,642231,David Peralta,Jimmy Yacabonis,0,0,1,4e674a61-669c-4391-9aa1-be15fd753780,642231.0,jimmyyacabonis,Yacabonis,Right,Jimmy Yacabonis,6.59,4.83,13.2,99.0,90.0,99.0,0.828,7.24,3.95,9.22,1.32,1.06,0.205,0.409,0.136,0.341,0.42,85.7,91.0,82.0,81.0,,,,,,,89.0,102.0,98.0,92.0,97.0,108.0,,,,,,,0.654,,,,0.264,,0.08199999999999999,,,,-0.07,-3.66,,3.66,,,,93.1,82.1,,0.0,0.25,,,,,0.385,,,,,,,
31,2023-04-19,718508,Groundout,field_out,True,663897,642231,Luke Williams,Jimmy Yacabonis,0,0,0,4da4cd76-1eb4-4847-8084-a88941ecd4fb,642231.0,jimmyyacabonis,Yacabonis,Right,Jimmy Yacabonis,6.59,4.83,13.2,99.0,90.0,99.0,0.828,7.24,3.95,9.22,1.32,1.06,0.205,0.409,0.136,0.341,0.42,85.7,91.0,82.0,81.0,,,,,,,89.0,102.0,98.0,92.0,97.0,108.0,,,,,,,0.654,,,,0.264,,0.08199999999999999,,,,-0.07,-3.66,,3.66,,,,93.1,82.1,,0.0,0.25,,,,,0.385,,,,,,,
32,2023-04-19,718508,Strikeout,strikeout,True,683146,592789,Brett Baty,Noah Syndergaard,0,0,0,46828422-8273-4668-8298-cca4d3639f7f,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
33,2023-04-19,718508,Single,single,False,682626,592789,Francisco Alvarez,Noah Syndergaard,0,0,0,e1119d4b-a102-4659-a567-effc23f0acad,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
