,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-06-27,717600,Flyout,field_out,True,666397,693821,Edouard Julien,Bryce Elder,1,0,0,8dbb02a5-6106-4b44-81fc-3c6f5df501ca,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-27,717600,Single,single,False,621043,693821,Carlos Correa,Bryce Elder,0,0,0,bae43590-a7ad-4643-891d-0a51071f1959,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-27,717600,Double,double,False,666135,693821,Alex Kirilloff,Bryce Elder,1,1,1,b9c2bb13-e34f-40f9-87da-b7ac4ffcc143,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-27,717600,Field Error,field_error,False,621439,693821,Byron Buxton,Bryce Elder,1,0,1,b64ef633-c63b-403e-8d78-c17d54cdba9b,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-27,717600,Grounded Into DP,grounded_into_double_play,True,596146,693821,Max Kepler,Bryce Elder,0,0,1,4c04f45d-5798-4c10-b52b-190283f0d769,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,,,,,,,,
5,2023-06-27,717600,Home Run,home_run,False,660670,657746,Ronald Acuña Jr.,Joe Ryan,0,0,0,b1629489-25bd-49ef-b3ed-f978e5174d73,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,0.89,,-2.12,,92.3,,80.3,,0.32,0.24,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,,,,,,,,,
6,2023-06-27,717600,Triple,triple,False,645277,657746,Ozzie Albies,Joe Ryan,1,0,0,0796457b-a6bf-48ba-b5af-cb6b5fada740,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,0.89,,-2.12,,92.3,,80.3,,0.32,0.24,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,,,,,,,,,
7,2023-06-27,717600,Home Run,home_run,False,663586,657746,Austin Riley,Joe Ryan,0,0,1,28f18c17-3df7-46b3-8577-33cf3d59b8cb,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,0.89,,-2.12,,92.3,,80.3,,0.32,0.24,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,,,,,,,,,
8,2023-06-27,717600,Strikeout,strikeout,True,621566,657746,Matt Olson,Joe Ryan,0,0,0,0ea7063d-46a7-4b86-ba03-151d7dadec07,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,0.89,,-2.12,,92.3,,80.3,,0.32,0.24,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,,,,,,,,,
9,2023-06-27,717600,Home Run,home_run,False,669221,657746,Sean Murphy,Joe Ryan,0,0,0,6cf792d8-4468-4673-a2bb-6383cc47b78b,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,0.89,,-2.12,,92.3,,80.3,,0.32,0.24,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.286,,,,,,,,,,,,,,
