,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,FC_ba,CU_ba,ST_ba,FF_ba,CH_ba,SL_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-07-15,717404,Flyout,field_out,True,672695,605135,Geraldo Perdomo,Chris Bassitt,0,0,0,449bcf14-66ca-4521-b915-9a2816326cfe,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
1,2023-07-15,717404,Strikeout,strikeout,True,606466,605135,Ketel Marte,Chris Bassitt,0,0,0,c71cda1f-287a-43c6-b3ad-d101bff95f60,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
2,2023-07-15,717404,Strikeout,strikeout,True,682998,605135,Corbin Carroll,Chris Bassitt,0,0,0,c46612ff-acad-44aa-a828-8649853cd38d,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
3,2023-07-15,717404,Strikeout,strikeout,True,543807,668678,George Springer,Zac Gallen,0,0,0,85ad12db-4d4b-42de-a574-01557160d412,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,,,,0.006999999999999999,0.491,0.092,,0.045,,0.139,1.59,-2.24,,-3.38,0.34,,1.05,93.6,90.2,,93.0,87.4,,0.286,0.352,0.21,,0.238,0.21,0.25,,121.0,104.0,112.0,0.22699999999999998,0.46,82.5
4,2023-07-15,717404,Strikeout,strikeout,True,666182,668678,Bo Bichette,Zac Gallen,0,0,0,48d1f94c-f4bc-4aaf-8287-991fa767264c,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,,,,0.006999999999999999,0.491,0.092,,0.045,,0.139,1.59,-2.24,,-3.38,0.34,,1.05,93.6,90.2,,93.0,87.4,,0.286,0.352,0.21,,0.238,0.21,0.25,,121.0,104.0,112.0,0.22699999999999998,0.46,82.5
5,2023-07-15,717404,Walk,walk,False,474832,668678,Brandon Belt,Zac Gallen,1,0,0,b2bb742f-3cac-4219-a955-0377863e9229,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,,,,0.006999999999999999,0.491,0.092,,0.045,,0.139,1.59,-2.24,,-3.38,0.34,,1.05,93.6,90.2,,93.0,87.4,,0.286,0.352,0.21,,0.238,0.21,0.25,,121.0,104.0,112.0,0.22699999999999998,0.46,82.5
6,2023-07-15,717404,Walk,walk,False,665489,668678,Vladimir Guerrero Jr.,Zac Gallen,1,0,1,8c3bb59f-9c2c-4d6d-af88-bd7c1b3fda86,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,,,,0.006999999999999999,0.491,0.092,,0.045,,0.139,1.59,-2.24,,-3.38,0.34,,1.05,93.6,90.2,,93.0,87.4,,0.286,0.352,0.21,,0.238,0.21,0.25,,121.0,104.0,112.0,0.22699999999999998,0.46,82.5
7,2023-07-15,717404,Groundout,field_out,True,656305,668678,Matt Chapman,Zac Gallen,0,0,0,ac7caeff-c7c8-47ea-9e2c-d9ad646d5b55,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,,,,0.006999999999999999,0.491,0.092,,0.045,,0.139,1.59,-2.24,,-3.38,0.34,,1.05,93.6,90.2,,93.0,87.4,,0.286,0.352,0.21,,0.238,0.21,0.25,,121.0,104.0,112.0,0.22699999999999998,0.46,82.5
8,2023-07-15,717404,Groundout,field_out,True,572233,605135,Christian Walker,Chris Bassitt,0,0,0,b4d18855-3329-45e0-bf23-92a789c00716,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
9,2023-07-15,717404,Groundout,field_out,True,666971,605135,Lourdes Gurriel Jr.,Chris Bassitt,0,0,0,38781974-0cd6-4f8b-9ab7-7f214bad9b38,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
