,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CU_ba,CH_ba,FF_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,EP%,wEP/C,vEP
10,2023-06-22,717652,Strikeout,strikeout,True,519203,693433,Anthony Rizzo,Bryan Woo,0,0,0,8eb2ea05-806a-4961-a61c-fb60a182ab59,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
11,2023-06-22,717652,Home Run,home_run,False,543939,593334,Kolten Wong,Domingo Germán,0,0,0,9134af08-2b8b-4911-be66-8a81abe9622f,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-22,717652,Strikeout,strikeout,True,672284,593334,Jarred Kelenic,Domingo Germán,0,0,0,543ea139-bf63-4043-bfcd-b5ed044b23e8,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-06-22,717652,Groundout,field_out,True,677594,593334,Julio Rodríguez,Domingo Germán,1,0,0,f8aa3166-8f5e-4ea7-960e-4f0b4c176851,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-06-22,717652,Home Run,home_run,False,664034,593334,Ty France,Domingo Germán,0,0,0,c54c7080-b8d1-4cd6-ad66-55fea58ae94c,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-22,717652,Strikeout,strikeout,True,606192,593334,Teoscar Hernández,Domingo Germán,0,0,0,75a76b84-9b99-4ea0-9957-4791be9537f3,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-22,717652,Strikeout,strikeout,True,519317,693433,Giancarlo Stanton,Bryan Woo,0,0,0,59fceca5-32fd-4433-a167-8d19e02e89a5,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
17,2023-06-22,717652,Flyout,field_out,True,518626,693433,Josh Donaldson,Bryan Woo,0,0,0,88d0b24b-a11f-4eb7-8e35-70d2af711d00,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
18,2023-06-22,717652,Walk,walk,False,641856,693433,Billy McKinney,Bryan Woo,1,0,0,826fbb2b-6710-4994-b99e-67c31029f92c,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
19,2023-06-22,717652,Forceout,force_out,True,664056,693433,Harrison Bader,Bryan Woo,0,0,1,d13f73d2-0ae9-4039-a2ba-f5cc1f6a5b69,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
20,2023-06-22,717652,Pop Out,field_out,True,663728,593334,Cal Raleigh,Domingo Germán,0,0,0,90ddbf3f-d6fa-49e9-bfb8-1ef34a8fb233,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-22,717652,Walk,walk,False,553993,593334,Eugenio Suárez,Domingo Germán,0,0,0,fbc0d43e-b3d1-43a6-9c8d-f141e8d2eb23,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-22,717652,Fielders Choice,fielders_choice,False,645801,593334,Mike Ford,Domingo Germán,0,0,1,ff9dce27-64e2-49ed-a459-4db1f81a2087,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-06-22,717652,Sac Fly,sac_fly,True,676609,593334,José Caballero,Domingo Germán,0,0,1,9bc23edd-6b72-482e-b099-e3f2b2403cda,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-06-22,717652,Walk,walk,False,543939,593334,Kolten Wong,Domingo Germán,1,0,0,dd01a890-1087-46d1-8a6b-f0a0c681ec16,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-22,717652,Field Error,field_error,False,672284,593334,Jarred Kelenic,Domingo Germán,0,0,1,2dd93fac-ccfe-44b6-b655-75f0c2186d36,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-22,717652,Groundout,field_out,True,677594,593334,Julio Rodríguez,Domingo Germán,0,0,0,ca8652d5-d120-4ca6-a263-a1ae70bc83cf,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-22,717652,Groundout,field_out,True,543309,693433,Kyle Higashioka,Bryan Woo,0,0,0,a5b8dad5-8ce7-408f-b801-4618b0a70b14,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
28,2023-06-22,717652,Walk,walk,False,683011,693433,Anthony Volpe,Bryan Woo,0,0,0,9b1a27f4-4aa1-44b5-9c64-b42d03c6f1a1,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
29,2023-06-22,717652,Strikeout,strikeout,True,518934,693433,DJ LeMahieu,Bryan Woo,0,0,0,51f428e4-016b-4c9c-8b87-2299908db587,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
30,2023-06-22,717652,Forceout,force_out,True,650402,693433,Gleyber Torres,Bryan Woo,0,0,1,46a1cc25-e419-4ecc-bb1c-557b58689dff,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
31,2023-06-22,717652,Strikeout,strikeout,True,664034,593334,Ty France,Domingo Germán,0,0,0,979a5178-d499-416d-ae6c-e9ee8e2ddb57,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-06-22,717652,Home Run,home_run,False,606192,593334,Teoscar Hernández,Domingo Germán,1,0,0,92ebfbe7-a15b-4672-b371-e67685102b21,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-22,717652,Home Run,home_run,False,663728,593334,Cal Raleigh,Domingo Germán,1,0,0,c1225926-7706-4915-88a8-0b045796d9bc,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-22,717652,Single,single,False,553993,598286,Eugenio Suárez,Nick Ramirez,1,0,0,79643c94-2e47-49e0-9aa8-56237293425e,598286.0,nickramirez,"Ramirez, N",Left,Nick Ramirez,2.66,3.87,40.2,102.0,81.0,96.0,0.777,6.2,1.99,9.07,0.22,1.4,0.201,0.478,0.19399999999999998,0.201,0.43200000000000005,79.1,58.0,106.0,90.0,,,,84.0,110.0,93.0,88.0,102.0,91.0,0.40700000000000003,0.024,,0.28,-0.55,1.07,,2.63,90.4,89.1,,,0.23,0.0,0.25,86.0,99.0,110.0,0.287,-1.91,79.5,0.5,0.31,76.0,129.0,134.0,0.002,4.16,75.7,,,,,,,,,,
35,2023-06-22,717652,Strikeout,strikeout,True,645801,598286,Mike Ford,Nick Ramirez,0,0,0,3ec267af-c1bb-4a43-8d66-810dd0a3eca5,598286.0,nickramirez,"Ramirez, N",Left,Nick Ramirez,2.66,3.87,40.2,102.0,81.0,96.0,0.777,6.2,1.99,9.07,0.22,1.4,0.201,0.478,0.19399999999999998,0.201,0.43200000000000005,79.1,58.0,106.0,90.0,,,,84.0,110.0,93.0,88.0,102.0,91.0,0.40700000000000003,0.024,,0.28,-0.55,1.07,,2.63,90.4,89.1,,,0.23,0.0,0.25,86.0,99.0,110.0,0.287,-1.91,79.5,0.5,0.31,76.0,129.0,134.0,0.002,4.16,75.7,,,,,,,,,,
36,2023-06-22,717652,Strikeout,strikeout,True,676609,598286,José Caballero,Nick Ramirez,0,0,0,3a397389-9ed7-44f9-85b7-ef6b0d967868,598286.0,nickramirez,"Ramirez, N",Left,Nick Ramirez,2.66,3.87,40.2,102.0,81.0,96.0,0.777,6.2,1.99,9.07,0.22,1.4,0.201,0.478,0.19399999999999998,0.201,0.43200000000000005,79.1,58.0,106.0,90.0,,,,84.0,110.0,93.0,88.0,102.0,91.0,0.40700000000000003,0.024,,0.28,-0.55,1.07,,2.63,90.4,89.1,,,0.23,0.0,0.25,86.0,99.0,110.0,0.287,-1.91,79.5,0.5,0.31,76.0,129.0,134.0,0.002,4.16,75.7,,,,,,,,,,
37,2023-06-22,717652,Walk,walk,False,519203,693433,Anthony Rizzo,Bryan Woo,1,0,0,e78a1764-0e0f-4d2e-9ae8-dffad38b1052,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
38,2023-06-22,717652,Flyout,field_out,True,519317,693433,Giancarlo Stanton,Bryan Woo,0,0,0,e4802e9c-5e0e-4d7d-bb4f-fac489256a97,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,,,,101.0,105.0,106.0,109.0,102.0,103.0,0.255,0.469,,0.037000000000000005,0.69,1.34,,-2.37,95.1,95.0,,,0.4,0.207,0.213,110.0,96.0,105.0,0.24,-0.83,86.0,0.261,0.257,,,,,,,,,,,,,,,,
