,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-27,718004,Double,double,False,672779,622491,Tucupita Marcano,Luis Castillo,0,0,0,1bb0f526-e597-4259-ae2e-c610baa20c0b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-27,718004,Lineout,field_out,True,668804,622491,Bryan Reynolds,Luis Castillo,1,1,0,8b6fa498-fb84-42d5-993c-73bdaf96dac0,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-27,718004,Strikeout,strikeout,True,656582,622491,Connor Joe,Luis Castillo,0,0,0,fbd47e9a-2804-467b-9e53-2469160efd99,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-27,718004,Strikeout,strikeout,True,467793,622491,Carlos Santana,Luis Castillo,0,0,0,55e6c4f7-c2ab-4180-a93c-1d9cbe854248,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-27,718004,Double,double,False,641487,592826,J.P. Crawford,Vince Velasquez,0,0,0,70e3193b-9f54-43fa-a141-5d6925448335,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,0.314,,0.192,0.25,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,
5,2023-05-27,718004,Double,double,False,664034,592826,Ty France,Vince Velasquez,1,0,1,d54b2c29-815c-4175-8a27-e69b1c53859a,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,0.314,,0.192,0.25,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,
6,2023-05-27,718004,Flyout,field_out,True,677594,592826,Julio Rodríguez,Vince Velasquez,0,0,0,f3d117eb-48eb-4ea1-9bdb-ad66270f9ab8,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,0.314,,0.192,0.25,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,
7,2023-05-27,718004,Flyout,field_out,True,672284,592826,Jarred Kelenic,Vince Velasquez,0,0,0,6358b373-0e9d-43cd-87e4-a57d10707acf,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,0.314,,0.192,0.25,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,
8,2023-05-27,718004,Single,single,False,553993,592826,Eugenio Suárez,Vince Velasquez,0,0,1,6526807b-6404-4b8d-91d2-4604e8bde21d,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,0.314,,0.192,0.25,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,
9,2023-05-27,718004,Single,single,False,663728,592826,Cal Raleigh,Vince Velasquez,1,1,1,4925eb5a-7ae5-4cb0-8883-b2a14f6b7389,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,0.011000000000000001,0.415,0.446,0.125,-1.31,6.0,2.19,-1.78,93.2,92.9,83.2,0.314,,0.192,0.25,94.0,146.0,144.0,0.003,-2.3,80.6,,,,,,,,,,,,,,,,,,,,,
