,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SL_ba,CH_ba,SI_ba,ST_ba,FC_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-09-11,716590,Walk,walk,False,660670,547179,Ronald Acuña Jr.,Michael Lorenzen,0,0,0,20bb1ce7-9952-425c-a560-0f080eb7f475,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,,,,
1,2023-09-11,716590,Strikeout,strikeout,True,671739,547179,Michael Harris II,Michael Lorenzen,0,0,1,720fbd09-ffb7-45bf-9fb2-72b76c957054,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,,,,
2,2023-09-11,716590,Strikeout,strikeout,True,663586,547179,Austin Riley,Michael Lorenzen,0,0,0,ff899046-cad2-4b7d-a458-111990addae9,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,,,,
3,2023-09-11,716590,Walk,walk,False,621566,547179,Matt Olson,Michael Lorenzen,0,0,0,68301cb4-69f4-4ea1-ac73-63e423c58d5c,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,,,,
4,2023-09-11,716590,Lineout,field_out,True,669221,547179,Sean Murphy,Michael Lorenzen,1,0,0,8d8dca6f-88d3-49e0-a5c7-6d4447e9e52c,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,,,,
5,2023-09-11,716590,Single,single,False,656941,657140,Kyle Schwarber,Kyle Wright,0,0,0,15038203-abb4-4da9-b3a1-4a696c39c718,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,,,,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,,,,0.29600000000000004,0.155,,0.013999999999999999,,0.063,-1.42,,-5.6,-16.59,,0.41,93.3,,92.7,87.1,,0.3,,0.0,0.568,,,0.162,120.0,98.0,103.0,0.473,0.97,84.0,,,,,,,
6,2023-09-11,716590,Single,single,False,607208,657140,Trea Turner,Kyle Wright,1,0,1,da467153-9950-40e2-83e7-0e993fefe253,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,,,,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,,,,0.29600000000000004,0.155,,0.013999999999999999,,0.063,-1.42,,-5.6,-16.59,,0.41,93.3,,92.7,87.1,,0.3,,0.0,0.568,,,0.162,120.0,98.0,103.0,0.473,0.97,84.0,,,,,,,
7,2023-09-11,716590,Walk,walk,False,547180,657140,Bryce Harper,Kyle Wright,0,0,1,2967e452-4415-4865-ac66-c7fa921100ba,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,,,,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,,,,0.29600000000000004,0.155,,0.013999999999999999,,0.063,-1.42,,-5.6,-16.59,,0.41,93.3,,92.7,87.1,,0.3,,0.0,0.568,,,0.162,120.0,98.0,103.0,0.473,0.97,84.0,,,,,,,
8,2023-09-11,716590,Sac Fly,sac_fly,True,592663,657140,J.T. Realmuto,Kyle Wright,0,0,1,82544a9b-76f9-4852-880c-4ddfcabbfe17,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,,,,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,,,,0.29600000000000004,0.155,,0.013999999999999999,,0.063,-1.42,,-5.6,-16.59,,0.41,93.3,,92.7,87.1,,0.3,,0.0,0.568,,,0.162,120.0,98.0,103.0,0.473,0.97,84.0,,,,,,,
9,2023-09-11,716590,Hit By Pitch,hit_by_pitch,False,681082,657140,Bryson Stott,Kyle Wright,0,0,0,28b72a88-287d-4017-b61c-a01ebdfaf01a,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,,,,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,,,,0.29600000000000004,0.155,,0.013999999999999999,,0.063,-1.42,,-5.6,-16.59,,0.41,93.3,,92.7,87.1,,0.3,,0.0,0.568,,,0.162,120.0,98.0,103.0,0.473,0.97,84.0,,,,,,,
