,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,FC_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,ST_ba
0,2023-06-29,717574,Walk,walk,False,518934,663687,DJ LeMahieu,Hogan Harris,1,0,0,ab4be95f-6182-42ad-a084-0a8bd62329fd,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
1,2023-06-29,717574,Flyout,field_out,True,650402,663687,Gleyber Torres,Hogan Harris,0,0,0,b4d9acf5-1482-423c-9153-0262d42818e3,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
2,2023-06-29,717574,Groundout,field_out,True,519203,663687,Anthony Rizzo,Hogan Harris,1,0,1,66716ea3-7069-4d2a-bc05-66863d3b6ad3,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
3,2023-06-29,717574,Flyout,field_out,True,519317,663687,Giancarlo Stanton,Hogan Harris,1,0,0,9f3f5006-6a3e-458c-b386-4f0b96082d30,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
4,2023-06-29,717574,Single,single,False,643393,657376,Tony Kemp,Clarke Schmidt,0,0,0,9d413d2d-d25f-4fac-815e-5fea8b8e7346,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
5,2023-06-29,717574,Pop Out,field_out,True,676116,657376,Ryan Noda,Clarke Schmidt,0,0,1,fff65d9d-0b8c-4ed8-9674-d99bd6d703c7,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
6,2023-06-29,717574,Sac Fly,sac_fly,True,668709,657376,JJ Bleday,Clarke Schmidt,1,1,1,72c79cb7-a4e4-4ac9-a626-430fcb10e606,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
7,2023-06-29,717574,Single,single,False,664913,657376,Seth Brown,Clarke Schmidt,0,0,0,0363b2c7-0ca7-475d-86b1-3da2b98e93cd,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
8,2023-06-29,717574,Single,single,False,542208,657376,Carlos Pérez,Clarke Schmidt,1,0,1,0aefa6f4-b9d8-45bd-8909-c674a6af61f8,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
9,2023-06-29,717574,Pop Out,field_out,True,607054,657376,Jace Peterson,Clarke Schmidt,0,0,0,14615ae7-1be0-44fd-8790-13b3c13accb8,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
10,2023-06-29,717574,Flyout,field_out,True,664056,663687,Harrison Bader,Hogan Harris,0,0,0,835b1b49-9e04-40b3-8217-3c225aaf69e1,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
11,2023-06-29,717574,Strikeout,strikeout,True,518626,663687,Josh Donaldson,Hogan Harris,0,0,0,55f9165c-09d4-400b-adc4-6bbd03b969cb,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
12,2023-06-29,717574,Home Run,home_run,False,643396,663687,Isiah Kiner-Falefa,Hogan Harris,1,0,0,fb9641c5-246d-468e-98ff-944b94f2a9fd,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
13,2023-06-29,717574,Single,single,False,683011,663687,Anthony Volpe,Hogan Harris,0,0,0,66149a25-64dc-4142-9b0e-67d7a0147543,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
14,2023-06-29,717574,Forceout,force_out,True,624431,663687,Jose Trevino,Hogan Harris,0,0,1,1c84220e-630e-4501-85fb-1367d6b7fa7e,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
15,2023-06-29,717574,Walk,walk,False,668843,657376,Conner Capel,Clarke Schmidt,0,0,0,5a96a15c-a436-4f44-88e4-f028baf45183,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
16,2023-06-29,717574,Flyout,field_out,True,642180,657376,Tyler Wade,Clarke Schmidt,0,0,0,52965321-72f8-4b9d-8df5-69c6c5451bef,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
17,2023-06-29,717574,Strikeout,strikeout,True,665923,657376,Esteury Ruiz,Clarke Schmidt,0,0,1,2280a8d8-719f-47ec-ae8f-24e5f51c5a88,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
18,2023-06-29,717574,Groundout,field_out,True,643393,657376,Tony Kemp,Clarke Schmidt,0,0,0,4ab7bb0e-2dd9-4180-ae4d-6b4f43d31b7e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
19,2023-06-29,717574,Single,single,False,518934,663687,DJ LeMahieu,Hogan Harris,1,0,0,9ca9a4f4-0004-4ee3-96d8-1aca9cb1bebb,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
20,2023-06-29,717574,Grounded Into DP,grounded_into_double_play,True,650402,663687,Gleyber Torres,Hogan Harris,1,0,1,af0d48a7-167c-400b-b3da-dbb37d68292c,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
21,2023-06-29,717574,Single,single,False,519203,663687,Anthony Rizzo,Hogan Harris,0,0,0,af0c97f2-5677-404d-a3e1-8e58e4b13ae2,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
22,2023-06-29,717574,Flyout,field_out,True,519317,663687,Giancarlo Stanton,Hogan Harris,1,0,0,9e69e730-55bb-46ce-b5d9-f7ca8baedc63,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,87.0,104.0,98.0,0.47,0.188,0.078,0.06,0.203,-0.58,-1.58,-2.5,-1.37,0.61,92.6,90.5,77.4,74.9,0.25,0.351,0.205,0.278,0.3,,,,,,,,,,,,,,,,,
23,2023-06-29,717574,Walk,walk,False,676116,657376,Ryan Noda,Clarke Schmidt,1,0,0,656151e7-c030-45cb-8115-f0f916e95105,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,,,,,,,96.0,106.0,105.0,,0.27899999999999997,0.27399999999999997,,0.015,,0.27,-0.59,,-7.35,,91.3,86.0,,,0.28,0.5,,0.198,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,0.24100000000000002,0.191,-0.2,-0.46,93.4,83.7,0.288,0.276
