,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,CH_ba,SL_ba,SI_ba,CU_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-04,717494,Strikeout,strikeout,True,665923,669373,Esteury Ruiz,Tarik Skubal,0,0,0,d3e831db-807b-43ca-b67a-282dee33a6e6,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
1,2023-07-04,717494,Groundout,field_out,True,672478,669373,Jordan Diaz,Tarik Skubal,1,0,0,63641726-de77-48f3-8a86-3fee6f9306e3,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
2,2023-07-04,717494,Flyout,field_out,True,667670,669373,Brent Rooker,Tarik Skubal,0,0,0,ce4b9682-e3f0-47bd-aa19-b4fd984ed402,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
3,2023-07-04,717494,Single,single,False,663837,676664,Matt Vierling,JP Sears,1,0,0,ad9672ce-f481-4a01-81bd-0fcac8499021,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.256,0.277,0.21,,,0.234,,,,,,,,,,,,,,,,,,,,
4,2023-07-04,717494,Pop Out,field_out,True,679529,676664,Spencer Torkelson,JP Sears,1,1,1,661b8f3f-6a39-4a5f-9503-9831aee7998a,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.256,0.277,0.21,,,0.234,,,,,,,,,,,,,,,,,,,,
5,2023-07-04,717494,Pop Out,field_out,True,628451,676664,Andy Ibáñez,JP Sears,0,0,0,bdb1c3b5-4e21-4760-9689-5cde72acd78a,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.256,0.277,0.21,,,0.234,,,,,,,,,,,,,,,,,,,,
6,2023-07-04,717494,Strikeout,strikeout,True,595879,676664,Javier Báez,JP Sears,0,0,0,089e2418-b7ed-498e-8aad-32c004f85dfa,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,0.34600000000000003,,0.151,-0.84,0.63,-0.06,,0.36,93.1,92.1,81.4,,0.256,0.277,0.21,,,0.234,,,,,,,,,,,,,,,,,,,,
7,2023-07-04,717494,Lineout,field_out,True,649557,669373,Aledmys Díaz,Tarik Skubal,0,0,0,1c5b5452-d3da-4063-bf05-944b1fcf1628,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
8,2023-07-04,717494,Strikeout,strikeout,True,669127,669373,Shea Langeliers,Tarik Skubal,0,0,0,ee647aeb-0c37-4bf1-997a-a57e084e5043,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
9,2023-07-04,717494,Strikeout,strikeout,True,676116,669373,Ryan Noda,Tarik Skubal,0,0,0,8704a9a2-8fd6-4db3-9a8d-0540a0a42ba9,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
