,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CH_ba,ST_ba,FC_ba,FF_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,SL_ba,FS_ba
10,2023-06-11,717808,Double,double,False,602104,672578,Ramón Urías,Carlos Hernández,1,0,1,63e382cc-e927-446e-86a4-9a101f644ac4,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,0.006999999999999999,0.552,0.001,0.235,0.001,0.001,0.09,-10.95,-3.63,0.71,-3.64,-5.8,99.1,83.8,98.1,88.6,70.1,,,,,0.272,0.208,117.0,95.0,103.0,93.0,100.0,104.0,0.111,0.09300000000000001,0.44,-0.29,89.0,84.0,0.173,0.2
11,2023-06-11,717808,Flyout,field_out,True,624428,672578,Adam Frazier,Carlos Hernández,1,1,0,cc980f34-e75e-4b52-8198-72770f1f5f9c,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,,,,134.0,99.0,105.0,145.0,87.0,126.0,118.0,103.0,112.0,,,,0.006999999999999999,0.552,0.001,0.235,0.001,0.001,0.09,-10.95,-3.63,0.71,-3.64,-5.8,99.1,83.8,98.1,88.6,70.1,,,,,0.272,0.208,117.0,95.0,103.0,93.0,100.0,104.0,0.111,0.09300000000000001,0.44,-0.29,89.0,84.0,0.173,0.2
12,2023-06-11,717808,Groundout,field_out,True,658668,502043,Edward Olivares,Kyle Gibson,0,0,0,3a7b1f5d-ae9e-4407-a3c7-59aabe4f267d,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
13,2023-06-11,717808,Flyout,field_out,True,671221,502043,Drew Waters,Kyle Gibson,0,0,0,7e7c7774-8149-47d4-9c89-f2082a94bd70,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
14,2023-06-11,717808,Groundout,field_out,True,672580,502043,Maikel Garcia,Kyle Gibson,0,0,0,c1b31be0-4abf-446a-8cf2-6833b98e8f51,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
15,2023-06-11,717808,Single,single,False,623507,594577,Josh Lester,Mike Mayers,1,0,0,6c7a4e4e-cfcf-4481-809e-a7443a56ca47,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
16,2023-06-11,717808,Forceout,force_out,True,543510,594577,James McCann,Mike Mayers,0,0,1,b71d87fa-9c77-4176-9643-d59dbd278687,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
17,2023-06-11,717808,Lineout,field_out,True,683002,594577,Gunnar Henderson,Mike Mayers,1,0,0,0c54b9e3-02ca-4907-80ab-16061938bb55,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
18,2023-06-11,717808,Walk,walk,False,623993,594577,Anthony Santander,Mike Mayers,1,0,1,fc8994d9-1600-4d93-bd52-da5da775d0ff,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
19,2023-06-11,717808,Flyout,field_out,True,669720,594577,Austin Hays,Mike Mayers,1,0,0,2b8bb35e-1b51-47ec-8119-257eb27e8d58,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
20,2023-06-11,717808,Groundout,field_out,True,670032,502043,Nicky Lopez,Kyle Gibson,1,0,0,e1129443-2995-429a-9123-ced18a07c550,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
21,2023-06-11,717808,Single,single,False,668472,502043,Nick Pratto,Kyle Gibson,0,0,0,95ca1dc4-e645-460d-93b2-af6e9d704cca,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
22,2023-06-11,717808,Home Run,home_run,False,521692,502043,Salvador Perez,Kyle Gibson,0,0,1,938370e4-d6bd-45bc-976f-9dbc7037062b,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
23,2023-06-11,717808,Lineout,field_out,True,669004,502043,MJ Melendez,Kyle Gibson,0,0,0,b8479f96-4620-4285-9873-2296d70004ac,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
24,2023-06-11,717808,Single,single,False,677951,502043,Bobby Witt Jr.,Kyle Gibson,0,0,0,3bdf5a0e-9e7f-471d-a46d-42e9d95f3ccc,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
25,2023-06-11,717808,Flyout,field_out,True,686681,502043,Michael Massey,Kyle Gibson,1,0,0,d93694fb-03fe-4d41-8758-c4cecfcd1994,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
26,2023-06-11,717808,Single,single,False,656811,594577,Ryan O'Hearn,Mike Mayers,0,0,0,0644d1a9-58a0-4545-b1fc-6c91ab200d69,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
27,2023-06-11,717808,Walk,walk,False,543305,594577,Aaron Hicks,Mike Mayers,1,0,1,3c2cbee8-bd53-44a3-a83c-46d86eeb52c6,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
28,2023-06-11,717808,Single,single,False,602104,594577,Ramón Urías,Mike Mayers,0,0,1,7e89b84b-0f81-4a92-bb2c-6586782bc8d4,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
29,2023-06-11,717808,Flyout,field_out,True,624428,594577,Adam Frazier,Mike Mayers,0,0,0,48241dfc-7ac9-4d7a-94fc-deeedc6c5fc2,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
30,2023-06-11,717808,Single,single,False,623507,594577,Josh Lester,Mike Mayers,0,0,1,66e4c88d-5934-4b01-8cb1-61920e1398f1,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
31,2023-06-11,717808,Sac Fly,sac_fly,True,543510,594577,James McCann,Mike Mayers,0,0,1,f6421855-78b3-4a23-ab2c-af44d86a6f47,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
32,2023-06-11,717808,Strikeout,strikeout,True,683002,594577,Gunnar Henderson,Mike Mayers,0,0,0,271b1ec5-cd4b-4385-b1dc-2459e5df9ca9,594577.0,mikemayers,Mayers,Right,Mike Mayers,6.15,4.67,26.1,107.0,95.0,101.0,0.8220000000000001,5.81,3.42,11.62,1.37,1.15,0.272,0.446,0.076,0.37,0.451,85.8,77.0,112.0,107.0,86.0,92.0,93.0,92.0,106.0,100.0,77.0,104.0,94.0,109.0,110.0,106.0,108.0,104.0,94.0,0.114,0.31,0.092,0.312,0.064,0.10800000000000001,-0.83,-0.69,4.79,-1.9,-3.15,-2.42,92.9,88.6,91.7,83.9,75.9,0.133,0.429,,0.5,0.233,0.286,,,,,,,,,,,,,0.382,
33,2023-06-11,717808,Field Error,field_error,False,658668,502043,Edward Olivares,Kyle Gibson,0,0,0,a6911da6-f9c2-4109-93f3-1e5215f529e5,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,110.0,105.0,107.0,90.0,95.0,92.0,0.261,0.134,0.166,0.184,0.084,0.17,-0.69,-1.02,-0.08,2.01,0.01,-0.29,92.1,89.8,91.9,81.6,79.5,0.289,0.288,0.147,0.345,0.287,0.279,,,,,,,,,,,,,,
