,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,wFA/C,wKC/C,vFA,vKC,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,ST_ba
0,2023-04-02,718744,Groundout,field_out,True,665833,668933,Oneil Cruz,Graham Ashcraft,0,0,0,5e4a7f87-ffcb-46f3-b6ad-2dbaec57929b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-02,718744,Flyout,field_out,True,668804,668933,Bryan Reynolds,Graham Ashcraft,0,0,0,778b857c-3eef-45c3-bbd6-c5669ac6df33,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-02,718744,Lineout,field_out,True,457705,668933,Andrew McCutchen,Graham Ashcraft,1,0,0,265e29c9-90b9-42fd-8cfa-eadf8964276a,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-02,718744,Groundout,field_out,True,663697,592826,Jonathan India,Vince Velasquez,1,0,0,9c8366ad-c234-461a-80ae-efd7c8befd4d,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,63.0,94.0,91.0,101.0,100.0,104.0,,,,0.011000000000000001,,0.446,0.125,,6.0,2.19,-1.78,,92.9,83.2,,0.192,,59.0,102.0,92.0,110.0,97.0,102.0,94.0,146.0,144.0,0.415,0.003,-1.31,-2.3,93.2,80.6,0.314,0.25,,,,,,,,
4,2023-04-02,718744,Groundout,field_out,True,670770,592826,TJ Friedl,Vince Velasquez,0,0,0,5a645d66-2a30-46eb-a01c-bd0855f2f91e,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,63.0,94.0,91.0,101.0,100.0,104.0,,,,0.011000000000000001,,0.446,0.125,,6.0,2.19,-1.78,,92.9,83.2,,0.192,,59.0,102.0,92.0,110.0,97.0,102.0,94.0,146.0,144.0,0.415,0.003,-1.31,-2.3,93.2,80.6,0.314,0.25,,,,,,,,
5,2023-04-02,718744,Pop Out,field_out,True,641584,592826,Jake Fraley,Vince Velasquez,0,0,0,44abe85f-caaf-4318-a4df-12384b81ba36,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,63.0,94.0,91.0,101.0,100.0,104.0,,,,0.011000000000000001,,0.446,0.125,,6.0,2.19,-1.78,,92.9,83.2,,0.192,,59.0,102.0,92.0,110.0,97.0,102.0,94.0,146.0,144.0,0.415,0.003,-1.31,-2.3,93.2,80.6,0.314,0.25,,,,,,,,
6,2023-04-02,718744,Groundout,field_out,True,467793,668933,Carlos Santana,Graham Ashcraft,0,0,0,59dc92fa-33bb-4d7c-b118-399f26569d20,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-04-02,718744,Strikeout,strikeout,True,596847,668933,Ji Man Choi,Graham Ashcraft,0,0,0,42bb8b6e-ccff-4828-a8ed-b632cd55cabc,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-02,718744,Pop Out,field_out,True,663647,668933,Ke'Bryan Hayes,Graham Ashcraft,0,0,0,60d3d170-5f04-467b-87aa-34230dc3cbae,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-02,718744,Flyout,field_out,True,663886,592826,Tyler Stephenson,Vince Velasquez,0,0,0,50181cb3-17b4-4c80-9e00-ee0053e34393,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,63.0,94.0,91.0,101.0,100.0,104.0,,,,0.011000000000000001,,0.446,0.125,,6.0,2.19,-1.78,,92.9,83.2,,0.192,,59.0,102.0,92.0,110.0,97.0,102.0,94.0,146.0,144.0,0.415,0.003,-1.31,-2.3,93.2,80.6,0.314,0.25,,,,,,,,
