,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,CH_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-04-09,718645,Single,single,False,656448,663372,Stone Garrett,Ryan Feltner,1,0,0,96077ff6-4714-4bb4-89da-6aba1f3feaf0,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
11,2023-04-09,718645,Flyout,field_out,True,682928,663372,CJ Abrams,Ryan Feltner,1,1,0,776a2eb2-28bb-41e1-8f46-3d29c57187bd,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
12,2023-04-09,718645,Single,single,False,657041,663372,Lane Thomas,Ryan Feltner,1,0,1,9daa9871-8ac2-42f7-8e1f-88842e68c074,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
13,2023-04-09,718645,Forceout,force_out,True,545121,663372,Ildemaro Vargas,Ryan Feltner,0,0,1,353efc83-d2e7-4ad3-aa92-fecb2f65c4e1,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
14,2023-04-09,718645,Single,single,False,645302,663372,Victor Robles,Ryan Feltner,0,0,1,242dde98-d229-4769-98e7-87f69af4e806,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
15,2023-04-09,718645,Walk,walk,False,669743,663372,Alex Call,Ryan Feltner,0,0,1,92615b48-e3c8-46d5-ab47-b5408b7465c5,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
16,2023-04-09,718645,Groundout,field_out,True,600869,663372,Jeimer Candelario,Ryan Feltner,0,0,0,f4cba663-9ded-48d3-b411-76d3427358aa,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
17,2023-04-09,718645,Double,double,False,602074,641771,Yonathan Daza,Chad Kuhl,0,0,0,0688a9aa-a9d0-47e0-80ac-78de4d3ec087,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
18,2023-04-09,718645,Single,single,False,553869,641771,Elias Díaz,Chad Kuhl,0,0,1,e845f295-bfcf-44da-9436-2606e1868c4e,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
19,2023-04-09,718645,Grounded Into DP,grounded_into_double_play,True,678662,641771,Ezequiel Tovar,Chad Kuhl,0,0,1,4e15d973-852f-4808-a12c-d658ece084c1,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
20,2023-04-09,718645,Walk,walk,False,595777,641771,Jurickson Profar,Chad Kuhl,0,0,0,4c737569-cae7-4514-95d5-3f814514d951,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
21,2023-04-09,718645,Lineout,field_out,True,453568,641771,Charlie Blackmon,Chad Kuhl,0,0,0,f59bb904-9c8e-4ff8-98b1-141f6d3b075d,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
22,2023-04-09,718645,Flyout,field_out,True,642086,663372,Dominic Smith,Ryan Feltner,0,0,0,cb9c463b-4584-48e9-8bbf-9724e21a593d,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
23,2023-04-09,718645,Groundout,field_out,True,660688,663372,Keibert Ruiz,Ryan Feltner,0,0,0,f4894309-fe7c-4519-863a-5a7dc4a6bf9c,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
24,2023-04-09,718645,Strikeout,strikeout,True,656448,663372,Stone Garrett,Ryan Feltner,0,0,0,b2806782-87a1-449e-a47f-ad2c81b86b81,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
25,2023-04-09,718645,Flyout,field_out,True,592178,641771,Kris Bryant,Chad Kuhl,0,0,0,afc9ec23-141b-4de1-83e1-bf632f75f436,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
26,2023-04-09,718645,Strikeout,strikeout,True,641857,641771,Ryan McMahon,Chad Kuhl,0,0,0,ca689cec-3dae-41e6-b2c0-3eb2cc465073,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
27,2023-04-09,718645,Pop Out,field_out,True,519058,641771,Mike Moustakas,Chad Kuhl,1,0,0,7ffa9faf-f88a-40b8-b5c6-10f517a5377f,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
28,2023-04-09,718645,Groundout,field_out,True,682928,663372,CJ Abrams,Ryan Feltner,0,0,0,2a4cb5e7-e473-4148-99ca-a51d21a04a87,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
29,2023-04-09,718645,Strikeout,strikeout,True,657041,663372,Lane Thomas,Ryan Feltner,0,0,0,93f20b92-90e5-475c-98f9-e1af0c07e38a,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
30,2023-04-09,718645,Walk,walk,False,545121,663372,Ildemaro Vargas,Ryan Feltner,1,0,0,2eb64724-7934-4540-85a6-3ad96b8cac3d,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
31,2023-04-09,718645,Flyout,field_out,True,645302,663372,Victor Robles,Ryan Feltner,1,0,0,e52fcee3-0958-40fc-946c-2978c9b303d1,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,103.0,99.0,95.0,95.0,106.0,105.0,0.17300000000000001,0.278,0.313,0.08900000000000001,0.147,-0.01,-4.88,1.27,-2.31,2.91,94.8,94.3,88.6,79.7,0.25,0.178,0.475,0.08,0.333,,,,,,,,,,,,,,,,,,,,,
32,2023-04-09,718645,Strikeout,strikeout,True,660707,641771,Elehuris Montero,Chad Kuhl,0,0,0,08d0bc66-b6d9-4008-a93f-55a7acfd919e,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
33,2023-04-09,718645,Groundout,field_out,True,602074,641771,Yonathan Daza,Chad Kuhl,0,0,0,f7ba1ec6-b29c-47a5-aa92-8e61974649ac,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
34,2023-04-09,718645,Home Run,home_run,False,553869,641771,Elias Díaz,Chad Kuhl,0,0,0,bfe1b652-bc0e-44cf-95b5-8fafb19e54e9,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,,,,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,0.35100000000000003,0.075,0.435,,0.043,-2.3,-3.38,0.21,,-3.85,92.2,94.0,85.5,,0.25,0.235,0.459,0.5,0.375,105.0,100.0,106.0,0.096,-4.37,78.7,,,,,,,,,,,,,,,
