,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,ST_ba,CH_ba,FC_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-09-02,716754,Groundout,field_out,True,686823,641793,Will Brennan,Zack Littell,0,0,0,825441d5-debd-45a6-b650-66485597845e,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
11,2023-09-02,716754,Strikeout,strikeout,True,642350,671106,Jose Siri,Logan Allen,0,0,0,429cb802-4c20-44d7-b367-d7bdb8c6a29e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-02,716754,Groundout,field_out,True,670042,671106,Luke Raley,Logan Allen,0,0,0,3e07f2a2-08a5-4ed3-8911-e031ced5f7f5,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-02,716754,Flyout,field_out,True,670764,671106,Taylor Walls,Logan Allen,1,1,0,a9604cfb-01eb-4a4d-a5b9-b21675e9b946,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-09-02,716754,Single,single,False,672356,641793,Gabriel Arias,Zack Littell,0,0,0,0dc9f37d-d5e5-4666-8312-c7fbd902d265,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
15,2023-09-02,716754,Single,single,False,666310,641793,Bo Naylor,Zack Littell,1,1,1,49c52a93-2227-4fff-afc9-89d3421791ec,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
16,2023-09-02,716754,Groundout,field_out,True,660757,641793,Oscar Gonzalez,Zack Littell,1,1,1,8779436a-0575-44ff-9c37-892660b20c64,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
17,2023-09-02,716754,Flyout,field_out,True,680757,641793,Steven Kwan,Zack Littell,1,0,0,cf772ae0-8623-4df6-aeb2-8d0d78262218,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
18,2023-09-02,716754,Pop Out,field_out,True,608070,641793,José Ramírez,Zack Littell,1,0,0,f66e23ad-fb1f-4b57-a462-5af1aa8640d0,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
19,2023-09-02,716754,Strikeout,strikeout,True,542194,671106,Christian Bethancourt,Logan Allen,0,0,0,2f85956b-015f-4d1d-8be1-0e44a5a07abb,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-02,716754,Groundout,field_out,True,650490,671106,Yandy Díaz,Logan Allen,1,0,0,23df60a8-1fb1-4db7-b48b-7931855ddb2a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-09-02,716754,Strikeout,strikeout,True,668227,671106,Randy Arozarena,Logan Allen,0,0,0,948d4665-a102-4028-993a-8c163d083daa,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-09-02,716754,Single,single,False,594777,641793,Kole Calhoun,Zack Littell,0,0,0,3e7feb0e-a8ca-4091-9467-c2ea3f0d24c2,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
23,2023-09-02,716754,Grounded Into DP,grounded_into_double_play,True,657656,641793,Ramón Laureano,Zack Littell,0,0,1,6130764e-d902-429d-a259-ff0f308f0bfb,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
24,2023-09-02,716754,Groundout,field_out,True,665926,641793,Andrés Giménez,Zack Littell,1,0,0,ac483f4d-022e-4916-85e4-fe1f90ef54ee,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
25,2023-09-02,716754,Flyout,field_out,True,664040,671106,Brandon Lowe,Logan Allen,1,0,0,8f42da6a-8387-4848-8ec3-86eb110d127c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-02,716754,Single,single,False,623912,671106,Harold Ramírez,Logan Allen,1,0,0,e8436a77-90db-4a58-8b69-5c3ddf6cd261,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-09-02,716754,Pop Out,field_out,True,670623,671106,Isaac Paredes,Logan Allen,1,1,0,6728db4d-c08e-4504-b0f8-0e2c11565b85,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-09-02,716754,Strikeout,strikeout,True,642350,671106,Jose Siri,Logan Allen,0,0,0,ed011d7f-5db4-49f2-993f-66984537a0e8,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-09-02,716754,Single,single,False,686823,641793,Will Brennan,Zack Littell,0,0,0,17b2bc77-c1fe-47b2-8a63-4dfd323590cb,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
30,2023-09-02,716754,Home Run,home_run,False,672356,641793,Gabriel Arias,Zack Littell,0,0,1,919e251c-6511-4542-a306-07184c7560c1,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
31,2023-09-02,716754,Double,double,False,666310,641793,Bo Naylor,Zack Littell,0,0,0,64bdb725-125f-43da-831e-afbf12bff1a4,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
32,2023-09-02,716754,Flyout,field_out,True,660757,641793,Oscar Gonzalez,Zack Littell,1,0,0,4bcda942-10f9-4353-899e-356dd2f68475,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
33,2023-09-02,716754,Flyout,field_out,True,680757,641793,Steven Kwan,Zack Littell,0,0,0,fbf3dd3e-1160-4a5c-901b-cc139c5cf9cd,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
34,2023-09-02,716754,Strikeout,strikeout,True,608070,641793,José Ramírez,Zack Littell,0,0,0,512d467c-20b3-40de-8239-4a3815afbcfa,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,,,,,73.0,109.0,100.0,103.0,100.0,105.0,,,,0.312,,0.397,,0.57,,0.34,,94.1,,87.1,0.26,0.25,,,0.27,74.0,108.0,98.0,115.0,107.0,118.0,0.099,0.192,-1.3,0.28,84.3,92.9,0.268,0.237,,,,,,,,,,,,,
35,2023-09-02,716754,Single,single,False,670042,671106,Luke Raley,Logan Allen,1,0,0,c088da1f-dae6-41d6-9a84-bcabb3be2a0d,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-09-02,716754,Single,single,False,670764,671106,Taylor Walls,Logan Allen,1,0,1,1a80f739-99fa-4b40-8774-600adc7abff4,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-09-02,716754,Home Run,home_run,False,542194,671106,Christian Bethancourt,Logan Allen,0,0,1,7a60b3a8-4d59-4a51-99dd-475dc02408c7,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-09-02,716754,Groundout,field_out,True,650490,671106,Yandy Díaz,Logan Allen,0,0,0,0b90ad0d-d9fb-441f-9990-26ca493802e3,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
