,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-03-30,718778,Strikeout,strikeout,True,602074,605483,Yonathan Daza,Blake Snell,0,0,0,fd7569e4-54c0-4128-b311-d0236b90ba99,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,
1,2023-03-30,718778,Double,double,False,592178,605483,Kris Bryant,Blake Snell,0,0,0,de573fbc-820e-4cbc-a1f6-afbf1e15c6d3,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,
2,2023-03-30,718778,Single,single,False,453568,605483,Charlie Blackmon,Blake Snell,0,0,1,34c078e1-696a-48d7-9c6d-02fe3ce42e25,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,
3,2023-03-30,718778,Single,single,False,543068,605483,C.J. Cron,Blake Snell,1,0,1,671866f7-c91d-4df3-a455-754b7330401c,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,
4,2023-03-30,718778,Strikeout,strikeout,True,660707,605483,Elehuris Montero,Blake Snell,0,0,0,6f8ae91c-6fa8-40c2-8b06-e2d69d6dca36,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,
5,2023-03-30,718778,Groundout,field_out,True,641857,605483,Ryan McMahon,Blake Snell,1,0,0,92819cb5-df7c-41d5-9445-bc8c391f1f00,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,
6,2023-03-30,718778,Double,double,False,663757,608566,Trent Grisham,Germán Márquez,0,0,0,43976f67-ad37-421f-b2d3-4bb698491ddc,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,,,,79.0,106.0,97.0,106.0,91.0,97.0,0.342,0.249,,0.013000000000000001,-1.46,2.84,,0.49,95.7,88.5,,0.348,0.167,,0.158,72.0,103.0,99.0,139.0,104.0,110.0,0.21899999999999997,0.17600000000000002,-1.84,-0.42,94.8,86.4,0.357,,,,,,,,
7,2023-03-30,718778,Groundout,field_out,True,665742,608566,Juan Soto,Germán Márquez,1,0,1,89aff967-1767-4df1-8d5e-4362d6ad5507,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,,,,79.0,106.0,97.0,106.0,91.0,97.0,0.342,0.249,,0.013000000000000001,-1.46,2.84,,0.49,95.7,88.5,,0.348,0.167,,0.158,72.0,103.0,99.0,139.0,104.0,110.0,0.21899999999999997,0.17600000000000002,-1.84,-0.42,94.8,86.4,0.357,,,,,,,,
8,2023-03-30,718778,Sac Fly,sac_fly,True,592518,608566,Manny Machado,Germán Márquez,0,0,1,f26b0d55-8980-4be0-8563-5fa25da9bebf,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,,,,79.0,106.0,97.0,106.0,91.0,97.0,0.342,0.249,,0.013000000000000001,-1.46,2.84,,0.49,95.7,88.5,,0.348,0.167,,0.158,72.0,103.0,99.0,139.0,104.0,110.0,0.21899999999999997,0.17600000000000002,-1.84,-0.42,94.8,86.4,0.357,,,,,,,,
9,2023-03-30,718778,Double,double,False,593428,608566,Xander Bogaerts,Germán Márquez,0,0,0,7b7f78e2-f69f-45a7-9c38-f330f768d723,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,,,,79.0,106.0,97.0,106.0,91.0,97.0,0.342,0.249,,0.013000000000000001,-1.46,2.84,,0.49,95.7,88.5,,0.348,0.167,,0.158,72.0,103.0,99.0,139.0,104.0,110.0,0.21899999999999997,0.17600000000000002,-1.84,-0.42,94.8,86.4,0.357,,,,,,,,
