,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vCU,SI_ba,FC_ba,FS_ba,CU_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba
10,2023-09-01,716767,Walk,walk,False,666018,615698,Jonathan Aranda,Cal Quantrill,1,0,0,5db2b534-9cae-4609-a54b-555af00df4d1,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
11,2023-09-01,716767,Double,double,False,650907,615698,René Pinto,Cal Quantrill,1,1,1,632a6a66-bb7c-4884-bdc8-dd3b98217cb6,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
12,2023-09-01,716767,Flyout,field_out,True,650490,615698,Yandy Díaz,Cal Quantrill,1,0,1,4f2b92da-0355-44a2-a4be-20f217107e6c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
13,2023-09-01,716767,Strikeout,strikeout,True,657656,607192,Ramón Laureano,Tyler Glasnow,0,0,0,3008397e-a080-4ce7-9b86-f29b74a39636,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
14,2023-09-01,716767,Groundout,field_out,True,665926,607192,Andrés Giménez,Tyler Glasnow,1,0,0,bc9baba8-4e09-4f2b-8675-669580077480,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
15,2023-09-01,716767,Single,single,False,686823,607192,Will Brennan,Tyler Glasnow,0,0,0,358963b0-91e8-47f8-bfed-635d189f79ea,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
16,2023-09-01,716767,Single,single,False,672356,607192,Gabriel Arias,Tyler Glasnow,0,0,1,cc2438b0-df6c-4903-8964-dcd6f31e5c1e,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
17,2023-09-01,716767,Pop Out,field_out,True,666310,607192,Bo Naylor,Tyler Glasnow,0,0,0,298f11b9-ba99-4bfa-80a9-ac7c0bbd05fa,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
18,2023-09-01,716767,Lineout,field_out,True,664040,615698,Brandon Lowe,Cal Quantrill,0,0,0,0a34a201-f823-421d-a0d7-5ca8fbd0d56d,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
19,2023-09-01,716767,Flyout,field_out,True,668227,615698,Randy Arozarena,Cal Quantrill,1,0,0,296f52f5-adf6-4ee5-9a53-57255f769a24,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
20,2023-09-01,716767,Groundout,field_out,True,666139,615698,Josh Lowe,Cal Quantrill,0,0,0,1019df4d-ee5c-46a0-ba36-3aa124180ea6,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
21,2023-09-01,716767,Double,double,False,664702,607192,Myles Straw,Tyler Glasnow,0,0,0,488d9567-ca32-4739-846a-4517be7652bd,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
22,2023-09-01,716767,Single,single,False,680757,607192,Steven Kwan,Tyler Glasnow,0,0,1,c9bbc67e-bcfd-4b9b-8222-10b2f7e412da,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
23,2023-09-01,716767,Pop Out,field_out,True,608070,607192,José Ramírez,Tyler Glasnow,1,0,0,2b73ec38-c0ae-4b59-964a-0161d802e332,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
24,2023-09-01,716767,Sac Fly,sac_fly,True,594777,607192,Kole Calhoun,Tyler Glasnow,1,0,1,cf497e33-7e3e-46fe-948c-32e1fa6b9cb9,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
25,2023-09-01,716767,Lineout,field_out,True,657656,607192,Ramón Laureano,Tyler Glasnow,0,0,0,4c818427-e9ba-4e2a-ac01-ef4e48d05f69,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
26,2023-09-01,716767,Flyout,field_out,True,670623,615698,Isaac Paredes,Cal Quantrill,0,0,0,cca6cc02-2f1a-4f26-b331-16605f1a7489,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
27,2023-09-01,716767,Pop Out,field_out,True,670042,615698,Luke Raley,Cal Quantrill,0,0,0,d5e305d1-13f1-44e1-9836-7989247b9b63,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
28,2023-09-01,716767,Lineout,field_out,True,678545,615698,Osleivis Basabe,Cal Quantrill,0,0,0,0dd0da9d-7e97-41b8-939a-bb2d390f5057,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
29,2023-09-01,716767,Strikeout,strikeout,True,665926,607192,Andrés Giménez,Tyler Glasnow,0,0,0,16dbf2d8-1320-4f48-8c44-2538909095f2,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
30,2023-09-01,716767,Groundout,field_out,True,686823,607192,Will Brennan,Tyler Glasnow,1,0,0,43b5753f-4c17-4b02-a7d4-e3298b3dfc4e,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
31,2023-09-01,716767,Groundout,field_out,True,672356,607192,Gabriel Arias,Tyler Glasnow,0,0,0,14bde93d-d92d-457d-a3de-737c2e70fd23,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,,,,,,,,,,0.004,0.43200000000000005,,,0.213,0.003,0.54,,,-7.7,1.81,2.91,96.4,,,96.4,83.9,,,,0.095,,0.236,94.0,97.0,104.0,0.348,1.25,90.1,0.254
32,2023-09-01,716767,Strikeout,strikeout,True,666018,615698,Jonathan Aranda,Cal Quantrill,0,0,0,7632be16-ae2b-4482-b083-2e3077b77fa1,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
33,2023-09-01,716767,Flyout,field_out,True,650907,615698,René Pinto,Cal Quantrill,0,0,0,2eefd9b1-fc96-45a9-9114-366136002839,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
34,2023-09-01,716767,Groundout,field_out,True,650490,615698,Yandy Díaz,Cal Quantrill,1,1,0,e4d925eb-d61b-47a3-9000-a48ff6fdbc42,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,
