,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SI_ba,CH_ba,SL_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,FS%,wFS/C,vFS,ST_ba
10,2023-09-15,716582,Triple,triple,False,660821,693821,Jesús Sánchez,Bryce Elder,0,0,1,c5425438-8d73-4f56-abb3-ac8f23268312,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
11,2023-09-15,716582,Lineout,field_out,True,669364,693821,Xavier Edwards,Bryce Elder,0,0,0,82896588-d76f-4fa0-af29-8077d68b57bb,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
12,2023-09-15,716582,Flyout,field_out,True,592696,456501,Eddie Rosario,Johnny Cueto,1,0,0,b8e0b69b-636d-4b8f-b9fb-25deb7ba78ad,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
13,2023-09-15,716582,Flyout,field_out,True,518595,456501,Travis d'Arnaud,Johnny Cueto,0,0,0,e970b25f-ffa6-4926-91c8-a6ef56fb554c,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
14,2023-09-15,716582,Strikeout,strikeout,True,606115,456501,Orlando Arcia,Johnny Cueto,0,0,0,4696d1cc-cb69-4ced-8969-89208ed73f15,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
15,2023-09-15,716582,Double,double,False,607732,693821,Jacob Stallings,Bryce Elder,0,0,0,fa0c36f0-6f4f-4fbc-992f-e959d00c651b,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
16,2023-09-15,716582,Flyout,field_out,True,621563,693821,Joey Wendle,Bryce Elder,0,0,0,7053ca4a-b196-4c90-8d37-1102e2143d9d,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
17,2023-09-15,716582,Groundout,field_out,True,650333,693821,Luis Arraez,Bryce Elder,0,0,1,17a62e71-8fde-4a3f-ae8f-bb3319c60ffe,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
18,2023-09-15,716582,Catcher Interference,catcher_interf,False,605137,693821,Josh Bell,Bryce Elder,1,0,0,81d75c17-1ec9-44e7-a8d8-ef486002d89b,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
19,2023-09-15,716582,Single,single,False,669394,693821,Jake Burger,Bryce Elder,0,0,1,b9402637-13e5-4192-bfcf-d3d9716f1c9c,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
20,2023-09-15,716582,Strikeout,strikeout,True,665862,693821,Jazz Chisholm Jr.,Bryce Elder,0,0,0,9fe9ad44-4fba-4a9b-815a-a97348573d48,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
21,2023-09-15,716582,Home Run,home_run,False,671739,456501,Michael Harris II,Johnny Cueto,0,0,0,7138c77e-91c7-485e-8817-aef5242ca86e,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
22,2023-09-15,716582,Single,single,False,660670,456501,Ronald Acuña Jr.,Johnny Cueto,1,1,0,1b6d85a4-341d-4faf-818c-8722898675d1,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
23,2023-09-15,716582,Groundout,field_out,True,645277,456501,Ozzie Albies,Johnny Cueto,1,0,1,a8cc4852-a9f2-4efb-a8b0-842863b19997,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
24,2023-09-15,716582,Single,single,False,663586,456501,Austin Riley,Johnny Cueto,0,0,1,1a111da5-52d3-4b97-894e-3d1754a9d375,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
25,2023-09-15,716582,Single,single,False,621566,456501,Matt Olson,Johnny Cueto,1,0,1,fe083225-ef9c-4119-b105-4ff74deb58f1,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
26,2023-09-15,716582,Hit By Pitch,hit_by_pitch,False,542303,456501,Marcell Ozuna,Johnny Cueto,0,0,1,fb2f5cb1-f4f6-495a-a485-4f5fe7a7b50e,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
27,2023-09-15,716582,Forceout,force_out,True,592696,456501,Eddie Rosario,Johnny Cueto,0,0,1,53dfc84f-242b-4198-87d4-d451a9436840,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
28,2023-09-15,716582,Pop Out,field_out,True,518595,456501,Travis d'Arnaud,Johnny Cueto,0,0,0,417d8d50-16f3-444d-9389-dd2619571e86,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
29,2023-09-15,716582,Groundout,field_out,True,650559,693821,Bryan De La Cruz,Bryce Elder,0,0,0,bf085db8-f8bd-4fd6-a3e3-666a65387918,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
30,2023-09-15,716582,Strikeout,strikeout,True,660821,693821,Jesús Sánchez,Bryce Elder,0,0,0,681dd090-3e4a-43d7-9671-b124e8de18dc,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
31,2023-09-15,716582,Single,single,False,669364,693821,Xavier Edwards,Bryce Elder,0,0,0,2a940f5f-88e6-4f76-a7d6-1cda3d2baac9,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
32,2023-09-15,716582,Strikeout,strikeout,True,607732,693821,Jacob Stallings,Bryce Elder,0,0,0,1f9e56a0-e0f0-49b8-b75f-cc792b3a0ded,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,,,,0.376,0.134,,0.353,,0.13699999999999998,-1.13,,0.01,0.97,,1.3,90.7,,89.5,82.7,,0.286,0.28,0.188,0.21,,,,,,,,,,,,
33,2023-09-15,716582,Double,double,False,606115,456501,Orlando Arcia,Johnny Cueto,0,0,0,38b28ca7-e484-4f9e-b7d1-f4632bd935d9,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
34,2023-09-15,716582,Groundout,field_out,True,671739,456501,Michael Harris II,Johnny Cueto,0,0,1,a4ca32cd-b6cc-42ed-8217-a4d4c7bbb311,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
35,2023-09-15,716582,Sac Fly,sac_fly,True,660670,456501,Ronald Acuña Jr.,Johnny Cueto,0,0,1,30c0b2d6-ef32-4e53-ae5e-a0d4a37ce102,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,
