,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,wFA/C,wSI/C,wSL/C,wCU/C,vFA,vSI,vSL,vCU,SI_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,FF_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-09-17,716551,Groundout,field_out,True,518934,681882,DJ LeMahieu,Colin Selby,0,0,0,98786c0c-5855-43fd-97ea-c6795a623934,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-17,716551,Groundout,field_out,True,592450,681882,Aaron Judge,Colin Selby,0,0,0,019e049f-fb00-4d19-ac20-62bd5ab7cb44,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-17,716551,Walk,walk,False,650402,681882,Gleyber Torres,Colin Selby,1,0,0,29d09dbc-2d54-4fe7-aa0d-9072a10c2980,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-17,716551,Flyout,field_out,True,519317,681882,Giancarlo Stanton,Colin Selby,0,0,0,9a7c51c0-1b6b-42f3-be08-0f2db3744b04,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-17,716551,Strikeout,strikeout,True,678894,607074,Liover Peguero,Carlos Rodón,0,0,0,f472e064-001f-43e4-a5d0-e744805a1323,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,0.603,0.29,0.065,-1.05,,-0.06,-3.96,95.3,,85.4,79.7,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.294,0.0,,,,,,,,,,,,,,,
5,2023-09-17,716551,Pop Out,field_out,True,656582,607074,Connor Joe,Carlos Rodón,0,0,0,68782e4a-858d-4697-b864-8534a2afb4f6,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,0.603,0.29,0.065,-1.05,,-0.06,-3.96,95.3,,85.4,79.7,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.294,0.0,,,,,,,,,,,,,,,
6,2023-09-17,716551,Flyout,field_out,True,663647,607074,Ke'Bryan Hayes,Carlos Rodón,1,0,0,2aad1ee8-e86a-4d42-abf5-41e5816b7e9b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,0.603,0.29,0.065,-1.05,,-0.06,-3.96,95.3,,85.4,79.7,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.294,0.0,,,,,,,,,,,,,,,
7,2023-09-17,716551,Flyout,field_out,True,669224,681882,Austin Wells,Colin Selby,0,0,0,815773c3-d3f0-4cba-938b-9dc134128d53,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-17,716551,Groundout,field_out,True,683011,681882,Anthony Volpe,Colin Selby,0,0,0,1cd1e573-3c3d-4ebe-8621-e05eb999e452,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-17,716551,Groundout,field_out,True,672724,681882,Oswald Peraza,Colin Selby,1,0,0,78c0b205-3fa8-4cfa-b682-0627697aa7ae,681882.0,colinselby,Selby,Right,Colin Selby,9.0,5.52,24.0,93.0,114.0,97.0,0.7140000000000001,11.25,5.63,10.88,1.5,1.74,0.23199999999999998,0.449,0.188,0.33299999999999996,0.391,109.0,104.0,111.0,100.0,53.0,53.0,106.0,97.0,95.0,127.0,85.0,94.0,0.462,0.002,0.364,0.172,-5.8,-1.24,0.01,-0.52,97.4,96.6,88.4,82.7,0.395,0.192,0.241,,,,,,,,,,,,,,,,,,,,,,,
