,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,wSI/C,wSL/C,wCU/C,vSI,vSL,vCU,SL_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CH%,wFA/C,wFC/C,wCH/C,vFA,vFC,CH_ba,FF_ba,FC_ba,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-06-19,717697,Flyout,field_out,True,596059,676254,Rougned Odor,Ryan Walker,0,0,0,d562eacf-189b-4218-9046-a40200781a26,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,139.0,42.0,53.0,101.0,101.0,95.0,128.0,100.0,113.0,0.496,0.503,0.001,0.41,-0.84,-5.8,94.8,83.2,72.7,0.248,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-19,717697,Single,single,False,673490,676254,Ha-Seong Kim,Ryan Walker,1,0,0,8430a32a-4089-4fc0-a4fe-15835c81df47,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,139.0,42.0,53.0,101.0,101.0,95.0,128.0,100.0,113.0,0.496,0.503,0.001,0.41,-0.84,-5.8,94.8,83.2,72.7,0.248,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-19,717697,Strikeout,strikeout,True,663757,573124,Trent Grisham,Taylor Rogers,0,0,1,bcee924c-1cca-4201-89d2-f05a8fd2c3e1,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,82.0,100.0,91.0,115.0,91.0,101.0,0.414,0.565,,1.28,1.04,,93.6,79.4,,,0.254,,,,,,,,83.0,86.0,97.0,,0.02,,,-16.82,,,88.5,,,0.6,,0.165,,,,,,,
13,2023-06-19,717697,Flyout,field_out,True,573262,608379,Mike Yastrzemski,Michael Wacha,1,0,0,f68e6334-a83c-49eb-982c-845155039340,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
14,2023-06-19,717697,Groundout,field_out,True,682641,608379,Luis Matos,Michael Wacha,0,0,0,a9c5b5da-09c4-4c48-97a1-63e14d87205c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
15,2023-06-19,717697,Walk,walk,False,543063,608379,Brandon Crawford,Michael Wacha,0,0,0,63170e06-6de5-404b-a060-e93768cba16b,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
16,2023-06-19,717697,Single,single,False,672275,608379,Patrick Bailey,Michael Wacha,0,0,1,686e843c-2079-4b1f-a726-a93eb1642ba3,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
17,2023-06-19,717697,Flyout,field_out,True,681584,608379,David Villar,Michael Wacha,0,0,0,4031bb1e-6a73-4f5a-b6d6-3dde8726d5a9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
18,2023-06-19,717697,Field Error,field_error,False,665487,573124,Fernando Tatis Jr.,Taylor Rogers,0,0,0,5c69a71d-7efd-485e-a3b3-90125a3f064e,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,82.0,100.0,91.0,115.0,91.0,101.0,0.414,0.565,,1.28,1.04,,93.6,79.4,,,0.254,,,,,,,,83.0,86.0,97.0,,0.02,,,-16.82,,,88.5,,,0.6,,0.165,,,,,,,
19,2023-06-19,717697,Flyout,field_out,True,665742,573124,Juan Soto,Taylor Rogers,1,0,0,14989521-b34b-4b5d-9b2b-2aecf8c81408,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,82.0,100.0,91.0,115.0,91.0,101.0,0.414,0.565,,1.28,1.04,,93.6,79.4,,,0.254,,,,,,,,83.0,86.0,97.0,,0.02,,,-16.82,,,88.5,,,0.6,,0.165,,,,,,,
20,2023-06-19,717697,Single,single,False,592518,596001,Manny Machado,Jakob Junis,1,0,1,5ee1505c-ecd7-46b6-8ea8-ec9bbb551f13,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,,,,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,-2.68,0.75,,93.7,84.2,,0.216,0.418,87.1,85.0,97.0,99.0,69.0,95.0,90.0,,,,0.011000000000000001,,0.099,2.6,,-0.76,93.9,,0.273,,,,,,,,,,,
21,2023-06-19,717697,Grounded Into DP,grounded_into_double_play,True,593428,596001,Xander Bogaerts,Jakob Junis,0,0,1,053e6443-c601-438f-be38-ff4200e16976,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,,,,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,-2.68,0.75,,93.7,84.2,,0.216,0.418,87.1,85.0,97.0,99.0,69.0,95.0,90.0,,,,0.011000000000000001,,0.099,2.6,,-0.76,93.9,,0.273,,,,,,,,,,,
22,2023-06-19,717697,Groundout,field_out,True,664774,608379,LaMonte Wade Jr.,Michael Wacha,0,0,0,d0a4ee78-3c65-420a-a900-6a39842a8195,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
23,2023-06-19,717697,Groundout,field_out,True,592626,608379,Joc Pederson,Michael Wacha,1,0,0,77ed34bb-4787-4367-b1cd-c98e8acc69a3,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
24,2023-06-19,717697,Groundout,field_out,True,642731,608379,Thairo Estrada,Michael Wacha,0,0,0,a4aca0cc-3452-452d-a3f9-8eb16dc0b891,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
25,2023-06-19,717697,Single,single,False,630105,596001,Jake Cronenworth,Jakob Junis,0,0,0,9453d211-fcf5-489b-a2dd-609f11779c3b,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,,,,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,-2.68,0.75,,93.7,84.2,,0.216,0.418,87.1,85.0,97.0,99.0,69.0,95.0,90.0,,,,0.011000000000000001,,0.099,2.6,,-0.76,93.9,,0.273,,,,,,,,,,,
26,2023-06-19,717697,Strikeout,strikeout,True,596142,596001,Gary Sánchez,Jakob Junis,0,0,0,ba47f673-b497-4d5b-9096-d9f9d3f4285e,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,,,,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,-2.68,0.75,,93.7,84.2,,0.216,0.418,87.1,85.0,97.0,99.0,69.0,95.0,90.0,,,,0.011000000000000001,,0.099,2.6,,-0.76,93.9,,0.273,,,,,,,,,,,
27,2023-06-19,717697,Double,double,False,596059,596001,Rougned Odor,Jakob Junis,0,0,1,d9a2608a-ebca-4b89-84ce-b6456f3a4b8f,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,,,,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,-2.68,0.75,,93.7,84.2,,0.216,0.418,87.1,85.0,97.0,99.0,69.0,95.0,90.0,,,,0.011000000000000001,,0.099,2.6,,-0.76,93.9,,0.273,,,,,,,,,,,
28,2023-06-19,717697,Single,single,False,673490,596001,Ha-Seong Kim,Jakob Junis,1,0,1,b05c763b-90e7-411e-8d2a-7f96e82fad8f,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,,,,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,-2.68,0.75,,93.7,84.2,,0.216,0.418,87.1,85.0,97.0,99.0,69.0,95.0,90.0,,,,0.011000000000000001,,0.099,2.6,,-0.76,93.9,,0.273,,,,,,,,,,,
29,2023-06-19,717697,Flyout,field_out,True,663757,596001,Trent Grisham,Jakob Junis,0,0,0,603a12f1-15de-490a-b702-cbd3de2855c0,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,,,,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,-2.68,0.75,,93.7,84.2,,0.216,0.418,87.1,85.0,97.0,99.0,69.0,95.0,90.0,,,,0.011000000000000001,,0.099,2.6,,-0.76,93.9,,0.273,,,,,,,,,,,
30,2023-06-19,717697,Strikeout,strikeout,True,665487,596001,Fernando Tatis Jr.,Jakob Junis,0,0,0,b8dad3cd-753b-474c-ba6b-adb6341128d2,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,,,,85.0,99.0,92.0,129.0,102.0,112.0,0.265,0.625,,-2.68,0.75,,93.7,84.2,,0.216,0.418,87.1,85.0,97.0,99.0,69.0,95.0,90.0,,,,0.011000000000000001,,0.099,2.6,,-0.76,93.9,,0.273,,,,,,,,,,,
31,2023-06-19,717697,Groundout,field_out,True,624424,608379,Michael Conforto,Michael Wacha,0,0,0,5bec4124-18bf-4f94-83c3-2507b1ff5692,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
32,2023-06-19,717697,Groundout,field_out,True,573262,608379,Mike Yastrzemski,Michael Wacha,0,0,0,0bfe48f6-72b1-4b78-b301-bc7814c52de2,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
33,2023-06-19,717697,Flyout,field_out,True,682641,608379,Luis Matos,Michael Wacha,1,1,0,2e2019b5-d7ba-4329-920a-99f313758573,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
34,2023-06-19,717697,Home Run,home_run,False,665742,676775,Juan Soto,Keaton Winn,0,0,0,3e9419f9-cbcc-4a04-9b0a-bebca648637d,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,,,,85.0,92.0,90.0,119.0,107.0,104.0,0.153,0.035,,-0.06,2.19,,95.5,85.9,,,0.25,,,,,91.0,105.0,98.0,,,,0.258,,,-1.55,,,95.9,,,0.24,,,,143.0,99.0,110.0,0.5539999999999999,1.11,88.7,0.221
35,2023-06-19,717697,Flyout,field_out,True,592518,676775,Manny Machado,Keaton Winn,0,0,0,6e9e1bca-d74f-4bd1-a12b-1c0caa6df064,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,,,,85.0,92.0,90.0,119.0,107.0,104.0,0.153,0.035,,-0.06,2.19,,95.5,85.9,,,0.25,,,,,91.0,105.0,98.0,,,,0.258,,,-1.55,,,95.9,,,0.24,,,,143.0,99.0,110.0,0.5539999999999999,1.11,88.7,0.221
36,2023-06-19,717697,Strikeout,strikeout,True,593428,676775,Xander Bogaerts,Keaton Winn,0,0,0,ebda6d8b-3d28-4bb9-ae13-57eda40cbbca,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,,,,85.0,92.0,90.0,119.0,107.0,104.0,0.153,0.035,,-0.06,2.19,,95.5,85.9,,,0.25,,,,,91.0,105.0,98.0,,,,0.258,,,-1.55,,,95.9,,,0.24,,,,143.0,99.0,110.0,0.5539999999999999,1.11,88.7,0.221
37,2023-06-19,717697,Groundout,field_out,True,630105,676775,Jake Cronenworth,Keaton Winn,0,0,0,5443a813-7ceb-4f54-8c09-eb55d74c5049,676775.0,keatonwinn,Winn,Right,Keaton Winn,4.68,4.3,42.1,100.0,120.0,104.0,0.736,7.44,1.7,7.65,1.28,1.97,0.21100000000000002,0.455,0.098,0.366,0.451,,,,85.0,92.0,90.0,119.0,107.0,104.0,0.153,0.035,,-0.06,2.19,,95.5,85.9,,,0.25,,,,,91.0,105.0,98.0,,,,0.258,,,-1.55,,,95.9,,,0.24,,,,143.0,99.0,110.0,0.5539999999999999,1.11,88.7,0.221
38,2023-06-19,717697,Groundout,field_out,True,543063,608379,Brandon Crawford,Michael Wacha,0,0,0,ecae5fbf-b231-47e6-8afa-e720ce1294e9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
39,2023-06-19,717697,Groundout,field_out,True,672275,608379,Patrick Bailey,Michael Wacha,0,0,0,ea67fa4b-278e-49eb-a9bd-243087d9cda7,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,86.0,92.0,94.0,84.0,103.0,103.0,,,,0.133,,0.11,-0.36,,1.04,91.9,,74.0,,0.25,81.6,101.0,106.0,110.0,73.0,104.0,94.0,96.0,100.0,96.0,0.28800000000000003,0.124,0.345,1.23,-2.13,1.06,92.0,86.9,0.207,0.188,0.364,0.172,,,,,,,,
