,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,ST_ba,FF_ba,FC_ba,SI_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,KC%,wCU/C,wKC/C,vCU,vKC,SL_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-07-22,717308,Groundout,field_out,True,691023,605242,Jordan Walker,Michael Fulmer,1,0,1,afc3765e-4fbb-4602-b797-239a6e285414,605242.0,michaelfulmer,Fulmer,Right,Michael Fulmer,4.42,4.3,57.0,97.0,105.0,100.0,0.6940000000000001,10.26,4.42,7.58,1.11,0.98,0.254,0.408,0.14800000000000002,0.29600000000000004,0.409,89.9,67.0,97.0,105.0,104.0,98.0,101.0,102.0,97.0,99.0,124.0,97.0,106.0,95.0,97.0,91.0,0.111,0.28600000000000003,0.22,0.306,0.077,-0.45,0.32,-0.8,1.56,-0.45,94.2,89.6,94.8,83.2,0.183,0.32,0.244,0.25,0.143,,,,,,,,,,,,,,,,,,,,,
11,2023-07-22,717308,Strikeout,strikeout,True,657557,605242,Paul DeJong,Michael Fulmer,0,0,0,ecbcbd27-86f2-4c09-9d4c-2e2baea49974,605242.0,michaelfulmer,Fulmer,Right,Michael Fulmer,4.42,4.3,57.0,97.0,105.0,100.0,0.6940000000000001,10.26,4.42,7.58,1.11,0.98,0.254,0.408,0.14800000000000002,0.29600000000000004,0.409,89.9,67.0,97.0,105.0,104.0,98.0,101.0,102.0,97.0,99.0,124.0,97.0,106.0,95.0,97.0,91.0,0.111,0.28600000000000003,0.22,0.306,0.077,-0.45,0.32,-0.8,1.56,-0.45,94.2,89.6,94.8,83.2,0.183,0.32,0.244,0.25,0.143,,,,,,,,,,,,,,,,,,,,,
12,2023-07-22,717308,Strikeout,strikeout,True,665877,605242,José Fermín,Michael Fulmer,0,0,0,07ec78bd-68ea-4ad5-bac1-6cccb6dc4e74,605242.0,michaelfulmer,Fulmer,Right,Michael Fulmer,4.42,4.3,57.0,97.0,105.0,100.0,0.6940000000000001,10.26,4.42,7.58,1.11,0.98,0.254,0.408,0.14800000000000002,0.29600000000000004,0.409,89.9,67.0,97.0,105.0,104.0,98.0,101.0,102.0,97.0,99.0,124.0,97.0,106.0,95.0,97.0,91.0,0.111,0.28600000000000003,0.22,0.306,0.077,-0.45,0.32,-0.8,1.56,-0.45,94.2,89.6,94.8,83.2,0.183,0.32,0.244,0.25,0.143,,,,,,,,,,,,,,,,,,,,,
13,2023-07-22,717308,Flyout,field_out,True,673548,571945,Seiya Suzuki,Miles Mikolas,1,0,0,ae7dce02-c1fa-4a76-8e06-33edad3cbbac,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
14,2023-07-22,717308,Double,double,False,621020,571945,Dansby Swanson,Miles Mikolas,0,0,0,b47c8449-38e9-4e75-8110-5419e1f0698c,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
15,2023-07-22,717308,Single,single,False,666624,571945,Christopher Morel,Miles Mikolas,0,0,1,733216f4-21c1-4089-9e80-ba8b54c51741,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
16,2023-07-22,717308,Groundout,field_out,True,543228,571945,Yan Gomes,Miles Mikolas,0,0,1,0d5517cb-fb57-474a-bd70-e85cc88c6f00,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
17,2023-07-22,717308,Pop Out,field_out,True,670156,571945,Miles Mastrobuoni,Miles Mikolas,1,0,0,8b6ff2e0-134e-48b7-a945-3a4eff60afbf,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
18,2023-07-22,717308,Double,double,False,663457,592767,Lars Nootbaar,Drew Smyly,1,0,0,f9d44f76-8de6-4360-b976-407584b27ecd,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,,-0.51,-1.32,,,,88.6,91.9,,,,0.293,0.314,,,,,,0.494,,-0.09,,78.6,,0.229,105.0,102.0,103.0,,,,,,,
19,2023-07-22,717308,Single,single,False,502671,592767,Paul Goldschmidt,Drew Smyly,0,0,1,68ad639c-0dcc-4a18-9704-1eb0e7600fd0,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,,-0.51,-1.32,,,,88.6,91.9,,,,0.293,0.314,,,,,,0.494,,-0.09,,78.6,,0.229,105.0,102.0,103.0,,,,,,,
20,2023-07-22,717308,Fielders Choice,fielders_choice,False,669357,592767,Nolan Gorman,Drew Smyly,1,0,1,86b33512-ed9c-4912-bb59-7f3a1f722d9b,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,,-0.51,-1.32,,,,88.6,91.9,,,,0.293,0.314,,,,,,0.494,,-0.09,,78.6,,0.229,105.0,102.0,103.0,,,,,,,
21,2023-07-22,717308,Groundout,field_out,True,571448,592767,Nolan Arenado,Drew Smyly,0,0,1,276ed760-7746-4fff-89a7-b7433b4308ac,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,,-0.51,-1.32,,,,88.6,91.9,,,,0.293,0.314,,,,,,0.494,,-0.09,,78.6,,0.229,105.0,102.0,103.0,,,,,,,
22,2023-07-22,717308,Sac Fly,sac_fly,True,575929,592767,Willson Contreras,Drew Smyly,0,0,1,c3593102-853e-41fa-8a60-05ec64416d81,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,,-0.51,-1.32,,,,88.6,91.9,,,,0.293,0.314,,,,,,0.494,,-0.09,,78.6,,0.229,105.0,102.0,103.0,,,,,,,
23,2023-07-22,717308,Strikeout,strikeout,True,641933,592767,Tyler O'Neill,Drew Smyly,0,0,0,8da9f760-3bca-44b7-b1a7-dfd9bdc73fe5,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,,-0.51,-1.32,,,,88.6,91.9,,,,0.293,0.314,,,,,,0.494,,-0.09,,78.6,,0.229,105.0,102.0,103.0,,,,,,,
24,2023-07-22,717308,Flyout,field_out,True,643565,571945,Mike Tauchman,Miles Mikolas,1,0,0,342312e7-be55-4dda-bbaf-08d9aba2d6ce,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
25,2023-07-22,717308,Single,single,False,663538,571945,Nico Hoerner,Miles Mikolas,1,0,0,e1764358-8ec3-47af-9441-2427a85a6cf5,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
26,2023-07-22,717308,Single,single,False,664023,571945,Ian Happ,Miles Mikolas,1,0,1,6969be05-d7e7-4def-8146-e0022f5a88fb,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
27,2023-07-22,717308,Single,single,False,641355,571945,Cody Bellinger,Miles Mikolas,1,0,1,a2ce6bf8-e61d-4aee-ae73-317b4338f6c5,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
28,2023-07-22,717308,Strikeout,strikeout,True,673548,571945,Seiya Suzuki,Miles Mikolas,0,0,0,cbd8d116-8df9-4ece-87d6-bef72f2cfe33,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
29,2023-07-22,717308,Single,single,False,621020,571945,Dansby Swanson,Miles Mikolas,0,0,1,8426624e-7d72-4c57-8a7b-e208a1a591fd,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
30,2023-07-22,717308,Runner Out,other_out,True,666624,571945,Christopher Morel,Miles Mikolas,1,0,0,ff13aa3a-1772-45da-a9eb-2db45f2a0d11,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
31,2023-07-22,717308,Lineout,field_out,True,691023,592767,Jordan Walker,Drew Smyly,0,0,0,30840b88-f42d-4b33-8b97-1d2e0a1325f9,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,,-0.51,-1.32,,,,88.6,91.9,,,,0.293,0.314,,,,,,0.494,,-0.09,,78.6,,0.229,105.0,102.0,103.0,,,,,,,
32,2023-07-22,717308,Strikeout,strikeout,True,657557,592767,Paul DeJong,Drew Smyly,0,0,0,17705356-32a5-4cfd-9d0f-4319eaa93208,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,,-0.51,-1.32,,,,88.6,91.9,,,,0.293,0.314,,,,,,0.494,,-0.09,,78.6,,0.229,105.0,102.0,103.0,,,,,,,
33,2023-07-22,717308,Lineout,field_out,True,665877,592767,José Fermín,Drew Smyly,1,0,0,183a3eef-baf8-49cf-b975-c5dfeb83c5d9,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,,-0.51,-1.32,,,,88.6,91.9,,,,0.293,0.314,,,,,,0.494,,-0.09,,78.6,,0.229,105.0,102.0,103.0,,,,,,,
34,2023-07-22,717308,Strikeout,strikeout,True,666624,571945,Christopher Morel,Miles Mikolas,0,0,0,e299a1b0-5a04-46bb-bd85-81706e1f4057,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
35,2023-07-22,717308,Single,single,False,543228,571945,Yan Gomes,Miles Mikolas,0,0,0,f7986692-9a13-42e5-8f83-2c1e3ed2d16e,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
36,2023-07-22,717308,Forceout,force_out,True,670156,571945,Miles Mastrobuoni,Miles Mikolas,1,0,1,e319ecb5-d95e-44da-b926-e45bf4eb0413,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,,,,0.243,0.26,,0.243,0.054000000000000006,-0.19,,-1.61,0.62,2.68,93.3,,92.7,86.4,,0.29,,0.34,0.182,95.0,105.0,102.0,0.198,0.002,-0.92,-0.89,75.9,68.1,0.245,0.261,,,,,,,,,,
