,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba
0,2023-08-27,716822,Walk,walk,False,673490,605288,Ha-Seong Kim,Adrian Houser,1,0,0,88098995-6ed6-4b3b-a421-d0b4d95ea41f,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
1,2023-08-27,716822,Strikeout,strikeout,True,665487,605288,Fernando Tatis Jr.,Adrian Houser,0,0,0,5c3d0dae-3bf9-404c-ba65-334f35764c13,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
2,2023-08-27,716822,Single,single,False,665742,605288,Juan Soto,Adrian Houser,0,0,1,cf3f7cd4-bf72-47c9-8d09-86df2eec8225,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
3,2023-08-27,716822,Forceout,force_out,True,592518,605288,Manny Machado,Adrian Houser,1,0,1,1e1b370f-7581-4cef-84d3-ab42d34e5ad9,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
4,2023-08-27,716822,Strikeout,strikeout,True,593428,605288,Xander Bogaerts,Adrian Houser,0,0,0,4fcbbd76-8f0b-4b86-86cb-f00e6a3a6bf3,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,,,,,,,,,,,
5,2023-08-27,716822,Flyout,field_out,True,592885,608379,Christian Yelich,Michael Wacha,0,0,0,6354b5cb-45e8-46a5-a685-8c6d914185a1,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,0.133,0.28800000000000003,,0.11,0.345,1.23,-0.36,,1.04,1.06,92.0,91.9,,74.0,0.25,0.188,,0.172,0.207,96.0,100.0,96.0,0.124,-2.13,86.9,0.364,,,,,,,,,,,,,,
6,2023-08-27,716822,Home Run,home_run,False,661388,608379,William Contreras,Michael Wacha,1,0,0,cdaacce5-1902-42f4-b529-6bd3f54f4ba0,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,0.133,0.28800000000000003,,0.11,0.345,1.23,-0.36,,1.04,1.06,92.0,91.9,,74.0,0.25,0.188,,0.172,0.207,96.0,100.0,96.0,0.124,-2.13,86.9,0.364,,,,,,,,,,,,,,
7,2023-08-27,716822,Double,double,False,467793,608379,Carlos Santana,Michael Wacha,0,0,0,1c2af946-afcc-4f4a-b4f7-55c1e7598852,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,0.133,0.28800000000000003,,0.11,0.345,1.23,-0.36,,1.04,1.06,92.0,91.9,,74.0,0.25,0.188,,0.172,0.207,96.0,100.0,96.0,0.124,-2.13,86.9,0.364,,,,,,,,,,,,,,
8,2023-08-27,716822,Groundout,field_out,True,686217,608379,Sal Frelick,Michael Wacha,0,0,1,5b7e4047-ed33-4c8e-ae8b-bba55a5f7187,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,0.133,0.28800000000000003,,0.11,0.345,1.23,-0.36,,1.04,1.06,92.0,91.9,,74.0,0.25,0.188,,0.172,0.207,96.0,100.0,96.0,0.124,-2.13,86.9,0.364,,,,,,,,,,,,,,
9,2023-08-27,716822,Single,single,False,642715,608379,Willy Adames,Michael Wacha,1,0,0,08816b84-870a-4d86-b1c6-823c2d60ccfa,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,0.133,0.28800000000000003,,0.11,0.345,1.23,-0.36,,1.04,1.06,92.0,91.9,,74.0,0.25,0.188,,0.172,0.207,96.0,100.0,96.0,0.124,-2.13,86.9,0.364,,,,,,,,,,,,,,
