,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,CU_ba,SI_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-04-18,718522,Single,single,False,673962,641745,Josh Jung,Brad Keller,0,0,0,5c9147d6-800c-4160-89f1-16987d23d4af,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
11,2023-04-18,718522,Grounded Into DP,grounded_into_double_play,True,543257,641745,Robbie Grossman,Brad Keller,0,0,1,076ca7af-7630-43d1-b6fc-67e3d893218a,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
12,2023-04-18,718522,Groundout,field_out,True,677649,641745,Ezequiel Duran,Brad Keller,1,1,0,7021e2d4-912f-498c-b49f-650841e73c0d,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
13,2023-04-18,718522,Single,single,False,658668,543135,Edward Olivares,Nathan Eovaldi,0,0,0,b886a67c-bd35-4c46-96cb-f72601d33c3f,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
14,2023-04-18,718522,Flyout,field_out,True,664728,543135,Kyle Isbel,Nathan Eovaldi,1,0,1,896ab700-05df-4670-ac77-15e07c18053e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
15,2023-04-18,718522,Groundout,field_out,True,670032,543135,Nicky Lopez,Nathan Eovaldi,1,0,1,761808f9-8c87-447e-9244-e153011cf01d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
16,2023-04-18,718522,Groundout,field_out,True,677951,543135,Bobby Witt Jr.,Nathan Eovaldi,0,0,0,d70b5afb-22fd-4bda-beac-87c8df097d21,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
17,2023-04-18,718522,Walk,walk,False,543543,641745,Brad Miller,Brad Keller,1,0,0,4adc4ccb-6835-4270-a3af-2fbee350f4e7,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
18,2023-04-18,718522,Walk,walk,False,506702,641745,Sandy León,Brad Keller,0,0,1,d7a725d4-7ba9-4209-b63d-9a9452cea2af,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
19,2023-04-18,718522,Flyout,field_out,True,543760,641745,Marcus Semien,Brad Keller,0,0,1,75e6dce7-23cb-433c-b932-d97e32e9bae2,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
20,2023-04-18,718522,Single,single,False,608671,641745,Travis Jankowski,Brad Keller,1,0,1,c0e7192e-5992-4bac-9539-366483062ec0,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
21,2023-04-18,718522,Grounded Into DP,grounded_into_double_play,True,663993,641745,Nathaniel Lowe,Brad Keller,1,0,1,b9f7e096-9a11-4b51-b878-75f95ae14a74,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
22,2023-04-18,718522,Strikeout,strikeout,True,669004,543135,MJ Melendez,Nathan Eovaldi,0,0,0,18a59d35-1da4-4526-bd84-203a1170d838,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
23,2023-04-18,718522,Single,single,False,521692,543135,Salvador Perez,Nathan Eovaldi,0,0,0,0dfb7e3f-af09-4fd3-bb1e-4ce9ac632fec,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
24,2023-04-18,718522,Grounded Into DP,grounded_into_double_play,True,686469,543135,Vinnie Pasquantino,Nathan Eovaldi,1,1,1,3649e136-622f-4ed4-9ab1-e0cba58adf08,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
25,2023-04-18,718522,Groundout,field_out,True,666969,641745,Adolis García,Brad Keller,1,0,0,53955665-dcf4-4f23-9c7d-2e24873f53f9,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
26,2023-04-18,718522,Walk,walk,False,673962,641745,Josh Jung,Brad Keller,0,0,0,0b6d7403-0cd0-41c7-b823-012d089a34f0,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
27,2023-04-18,718522,Walk,walk,False,543257,641745,Robbie Grossman,Brad Keller,1,0,1,5b387180-5fca-44ac-ac34-b1a220cf30d2,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
28,2023-04-18,718522,Single,single,False,677649,641745,Ezequiel Duran,Brad Keller,1,0,1,68f86839-e01d-4e9f-b45e-20a41963ebf0,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
29,2023-04-18,718522,Forceout,force_out,True,543543,641745,Brad Miller,Brad Keller,1,0,1,995c7445-ffcb-4e20-987f-04e0af3d4ac9,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
30,2023-04-18,718522,Strikeout,strikeout,True,506702,641745,Sandy León,Brad Keller,0,0,0,53ed3d0d-4b33-4c7b-b40c-cf5c70c3d45d,641745.0,bradkeller,"Keller, B",Right,Brad Keller,4.57,5.7,45.1,87.0,100.0,89.0,0.789,6.15,8.93,8.34,0.6,2.08,0.22,0.439,0.106,0.242,0.382,90.8,91.0,90.0,78.0,120.0,90.0,92.0,94.0,88.0,90.0,66.0,74.0,70.0,135.0,84.0,78.0,0.10400000000000001,0.311,0.265,0.19699999999999998,0.12300000000000001,-2.21,0.62,0.26,-0.24,1.66,93.3,92.5,84.3,85.1,0.359,0.239,0.267,0.143,0.125,0.5,,,,,,,,,,,,,,,,,,,,
31,2023-04-18,718522,Strikeout,strikeout,True,614177,543135,Franmil Reyes,Nathan Eovaldi,0,0,0,2d9ff4b9-bf81-4bba-9f4d-2361dff50831,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
32,2023-04-18,718522,Single,single,False,686681,543135,Michael Massey,Nathan Eovaldi,0,0,0,6d82f37a-8562-4c12-bbe9-4d5aa69905c0,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
33,2023-04-18,718522,Single,single,False,658668,543135,Edward Olivares,Nathan Eovaldi,0,0,1,840499df-e72d-4ccd-b643-7473cd9e9eda,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
34,2023-04-18,718522,Forceout,force_out,True,664728,543135,Kyle Isbel,Nathan Eovaldi,0,0,1,8a5aca31-35ba-4306-9e3c-91f730828757,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
35,2023-04-18,718522,Strikeout,strikeout,True,670032,543135,Nicky Lopez,Nathan Eovaldi,0,0,1,64a2db4d-f3e8-4557-bcc3-2f2f2137437d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,99.0,104.0,102.0,92.0,97.0,93.0,,,,101.0,113.0,109.0,,0.37200000000000005,0.04,0.135,,0.41,,-3.23,0.86,,95.1,,83.9,76.0,0.234,0.303,0.2,,,,86.0,98.0,92.0,125.0,101.0,106.0,0.17600000000000002,0.276,1.33,1.26,90.6,87.9,0.196,0.238,,,,,,
