,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,SI_ba,CH_ba,CU_ba,FF_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,KC%,wFS/C,wSL/C,wKC/C,vFS,vSL,vKC,SL_ba,FS_ba,ST_ba
10,2023-09-18,716533,Strikeout,strikeout,True,596115,656756,Trevor Story,Jordan Montgomery,0,0,0,3c31bb0e-fa9b-4770-a268-58558e5f9d55,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
11,2023-09-18,716533,Strikeout,strikeout,True,666969,676710,Adolis García,Kutter Crawford,0,0,0,350bd1af-1c50-4c5d-a83c-8c68699bad8e,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
12,2023-09-18,716533,Groundout,field_out,True,641680,676710,Jonah Heim,Kutter Crawford,0,0,0,e7a74b41-83fc-402b-8997-d96f5530edad,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
13,2023-09-18,716533,Strikeout,strikeout,True,665750,676710,Leody Taveras,Kutter Crawford,0,0,0,3e49e486-57d2-490e-b5ec-0f263fabd8d5,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
14,2023-09-18,716533,Single,single,False,666915,656756,Bobby Dalbec,Jordan Montgomery,1,0,0,7a9fd7a3-ba73-415a-a2d1-4405a40d252d,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
15,2023-09-18,716533,Strikeout,strikeout,True,649966,656756,Luis Urías,Jordan Montgomery,0,0,0,0efc26f1-ef9d-4765-b6ae-a94179b52745,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
16,2023-09-18,716533,Lineout,field_out,True,657136,656756,Connor Wong,Jordan Montgomery,0,0,0,ef389871-e9fb-4608-b1a7-f289957e64e3,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
17,2023-09-18,716533,Strikeout,strikeout,True,678882,656756,Ceddanne Rafaela,Jordan Montgomery,0,0,0,ca95eb74-eba6-42d4-a606-6a90e219ef63,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
18,2023-09-18,716533,Strikeout,strikeout,True,694497,676710,Evan Carter,Kutter Crawford,0,0,0,d43cb126-9f4f-4b56-81cb-a8b43f6b0f5f,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
19,2023-09-18,716533,Strikeout,strikeout,True,543760,676710,Marcus Semien,Kutter Crawford,0,0,0,f0e133c9-a1eb-4a22-9cb2-fdcbe57267d4,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
20,2023-09-18,716533,Groundout,field_out,True,608369,676710,Corey Seager,Kutter Crawford,1,0,0,131bd73b-bafc-4e05-9ad2-29e3fae8b4ee,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
21,2023-09-18,716533,Single,single,False,646240,656756,Rafael Devers,Jordan Montgomery,0,0,0,8c1cec0c-efaf-4fbb-a94c-b96e52e79ea9,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
22,2023-09-18,716533,Strikeout,strikeout,True,608701,656756,Rob Refsnyder,Jordan Montgomery,0,0,1,576f6201-f35f-4da1-82d1-391befced4db,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
23,2023-09-18,716533,Lineout,field_out,True,594807,656756,Adam Duvall,Jordan Montgomery,0,0,0,33ad0ac2-d816-4479-8acd-a5c7bec0b4ac,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
24,2023-09-18,716533,Groundout,field_out,True,622569,656756,Pablo Reyes,Jordan Montgomery,1,1,1,2950937b-2137-4e50-a2bd-d7e5f95da034,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
25,2023-09-18,716533,Pop Out,field_out,True,663993,676710,Nathaniel Lowe,Kutter Crawford,0,0,0,12ce35c6-9918-43d3-80a9-1be51477ec44,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
26,2023-09-18,716533,Flyout,field_out,True,641598,676710,Mitch Garver,Kutter Crawford,0,0,0,951e45a2-4e64-4f4e-a6f1-d496d28cccac,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
27,2023-09-18,716533,Groundout,field_out,True,673962,676710,Josh Jung,Kutter Crawford,0,0,0,e2b27866-0d58-4025-9d2b-d4e229688699,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
28,2023-09-18,716533,Lineout,field_out,True,596115,656756,Trevor Story,Jordan Montgomery,0,0,0,33ef8bfa-7952-433c-bbe3-c1d243230002,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
29,2023-09-18,716533,Double,double,False,666915,656756,Bobby Dalbec,Jordan Montgomery,1,1,0,92f0b610-28b2-40e7-92a4-abe7245aaba2,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
30,2023-09-18,716533,Single,single,False,649966,656756,Luis Urías,Jordan Montgomery,1,0,1,5977c385-a839-49cc-a0c7-bc5be5fb3a3d,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
31,2023-09-18,716533,Groundout,field_out,True,657136,656756,Connor Wong,Jordan Montgomery,1,0,1,c950a0e5-6233-4568-966a-6c30cb4ac357,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
32,2023-09-18,716533,Flyout,field_out,True,678882,656756,Ceddanne Rafaela,Jordan Montgomery,1,1,0,14460560-bc5a-4c58-9e89-1ed3f30d0980,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,,,,,,,
33,2023-09-18,716533,Pop Out,field_out,True,666969,676710,Adolis García,Kutter Crawford,0,0,0,f85e9e83-eeec-4465-889e-6da1c72fa719,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
34,2023-09-18,716533,Lineout,field_out,True,641680,676710,Jonah Heim,Kutter Crawford,1,1,0,f77fe598-faf4-49ed-87eb-db3206dc3aac,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,,,,,,,,111.0,107.0,108.0,,,,108.0,94.0,95.0,,0.391,0.281,,,1.44,0.35,,,,93.6,88.6,,,,,0.34,0.163,0.289,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,0.077,0.132,0.11900000000000001,-0.82,1.5,-1.47,82.4,82.5,79.4,0.167,0.214,0.15
