,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,wFA/C,wSI/C,wSL/C,vFA,vSI,vSL,FF_ba,SI_ba,ST_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,CH%,wFC/C,wKC/C,wCH/C,vFC,vKC,CU_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-05-07,718271,Groundout,field_out,True,624431,676596,Jose Trevino,Josh Fleming,1,0,1,39857fa4-e2b3-445e-bab9-b35011a64a02,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
11,2023-05-07,718271,Groundout,field_out,True,543305,676596,Aaron Hicks,Josh Fleming,0,0,1,933b4bbc-636d-45ee-af7c-6be99515c26e,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
12,2023-05-07,718271,Groundout,field_out,True,664040,543037,Brandon Lowe,Gerrit Cole,0,0,0,a6faa50f-f492-426c-994e-b37b70eb72cc,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
13,2023-05-07,718271,Single,single,False,623912,543037,Harold Ramírez,Gerrit Cole,1,0,0,d66a14e1-620b-4ae5-b40d-f2a5f634edf3,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
14,2023-05-07,718271,Lineout,field_out,True,670623,543037,Isaac Paredes,Gerrit Cole,0,0,0,5391ef98-489e-4620-bb73-8ac4706f2c72,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
15,2023-05-07,718271,Fielders Choice,fielders_choice,False,622534,543037,Manuel Margot,Gerrit Cole,0,0,1,5322e694-7d31-45e2-9cbf-80c707c39ffc,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
16,2023-05-07,718271,Forceout,force_out,True,542194,543037,Christian Bethancourt,Gerrit Cole,0,0,1,7ab674dd-41b3-4bcf-9320-4af2bd5d88e5,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
17,2023-05-07,718271,Strikeout,strikeout,True,683011,676596,Anthony Volpe,Josh Fleming,0,0,0,9a32658c-b6ac-4a9d-9966-56f777df792b,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
18,2023-05-07,718271,Flyout,field_out,True,650402,676596,Gleyber Torres,Josh Fleming,0,0,0,9ce100f3-b30f-4299-8420-5be0f93f3c67,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
19,2023-05-07,718271,Home Run,home_run,False,519203,676596,Anthony Rizzo,Josh Fleming,0,0,0,d8fb6ec5-bb6d-4826-a321-8188bf4d8f28,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
20,2023-05-07,718271,Single,single,False,518934,676596,DJ LeMahieu,Josh Fleming,0,0,0,80816dd0-eb96-4273-9ec6-1f2bfd512a7c,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
21,2023-05-07,718271,Home Run,home_run,False,664056,676596,Harrison Bader,Josh Fleming,0,0,1,f3b42a23-901c-4c76-be5b-e6d5c1c9a7b1,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
22,2023-05-07,718271,Groundout,field_out,True,643396,676596,Isiah Kiner-Falefa,Josh Fleming,0,0,0,16d848d7-19ef-4693-b0d3-dc35f53d4a2f,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
23,2023-05-07,718271,Groundout,field_out,True,642350,543037,Jose Siri,Gerrit Cole,1,1,0,4c1a9662-5240-48d4-9397-ed7c2a412363,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
24,2023-05-07,718271,Walk,walk,False,650490,543037,Yandy Díaz,Gerrit Cole,0,0,0,52d00343-e3c1-4a73-9b94-9e21b6f05e7f,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
25,2023-05-07,718271,Strikeout,strikeout,True,677551,543037,Wander Franco,Gerrit Cole,0,0,0,b8d84348-e102-466e-a80b-8d8e864f99fc,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
26,2023-05-07,718271,Single,single,False,668227,543037,Randy Arozarena,Gerrit Cole,0,0,1,333307a0-2ea3-43b1-9265-48b3b032ba0f,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
27,2023-05-07,718271,Flyout,field_out,True,664040,543037,Brandon Lowe,Gerrit Cole,1,0,0,13641682-5e62-4bf5-9bd8-5a4f989738bc,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
28,2023-05-07,718271,Groundout,field_out,True,665828,676596,Oswaldo Cabrera,Josh Fleming,0,0,0,d4b80d0b-7c5e-4178-9975-d45970f638f3,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
29,2023-05-07,718271,Walk,walk,False,624431,676596,Jose Trevino,Josh Fleming,1,0,0,e83c28b6-7c54-4329-bc73-56ecbd0a60ff,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
30,2023-05-07,718271,Double,double,False,543305,676596,Aaron Hicks,Josh Fleming,1,0,1,654f9164-96d3-4fad-adea-fc32d97e2681,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
31,2023-05-07,718271,Groundout,field_out,True,683011,676596,Anthony Volpe,Josh Fleming,0,0,0,ecd1b770-3c93-484b-868b-a7ae66705abe,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
32,2023-05-07,718271,Double,double,False,650402,676596,Gleyber Torres,Josh Fleming,0,0,1,606f5a29-c0c7-4449-ba66-6ebb051535bd,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
33,2023-05-07,718271,Walk,walk,False,519203,676596,Anthony Rizzo,Josh Fleming,1,0,0,84892c64-fa10-42f3-a647-5cce3c28ab65,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
34,2023-05-07,718271,Forceout,force_out,True,518934,676596,DJ LeMahieu,Josh Fleming,0,0,1,ad76c66a-f2ae-4169-b5a0-f1b4f2b8e650,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
35,2023-05-07,718271,Strikeout,strikeout,True,623912,543037,Harold Ramírez,Gerrit Cole,0,0,0,7a8f7514-24a0-45bc-b6dd-af944ceb806e,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
36,2023-05-07,718271,Groundout,field_out,True,670623,543037,Isaac Paredes,Gerrit Cole,1,1,0,c553d301-bb66-4646-9a3a-92a53e505a71,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
37,2023-05-07,718271,Flyout,field_out,True,622534,543037,Manuel Margot,Gerrit Cole,0,0,0,c1887271-d3be-4386-9795-e3e0f63377bc,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,0.53,0.20800000000000002,1.66,,1.69,96.7,,89.1,0.201,,,0.185,89.1,72.0,100.0,96.0,114.0,103.0,113.0,107.0,103.0,102.0,0.07,0.121,0.071,0.61,0.94,-0.54,92.7,82.9,0.215,0.271,0.235,,,,,,
38,2023-05-07,718271,Triple,triple,False,664056,676596,Harrison Bader,Josh Fleming,1,0,0,6811c96a-4f87-4d40-83d2-c72657dbb83b,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
39,2023-05-07,718271,Groundout,field_out,True,643396,676596,Isiah Kiner-Falefa,Josh Fleming,1,0,0,b9627aef-9074-4a7a-afd8-15e1a7771139,676596.0,joshfleming,Fleming,Left,Josh Fleming,4.7,5.37,51.2,101.0,86.0,97.0,0.8370000000000001,4.35,3.31,9.75,1.57,3.0,0.175,0.441,0.124,0.305,0.36,42.0,104.0,88.0,93.0,99.0,98.0,,,,0.44,0.049,,2.77,0.64,,91.5,90.3,,0.0,0.244,,,82.9,73.0,104.0,94.0,,,,,,,,,0.29,,,-1.13,,,0.278,,0.352,97.0,99.0,102.0,0.221,-0.59,76.5
