,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,ST_ba,FF_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-09-20,716502,Strikeout,strikeout,True,543807,650633,George Springer,Michael King,0,0,0,91c0ad44-974d-467a-bf67-f39c55fa6ed3,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
1,2023-09-20,716502,Strikeout,strikeout,True,666182,650633,Bo Bichette,Michael King,0,0,0,4ed78221-8945-4201-8b02-df8ae4da3989,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
2,2023-09-20,716502,Strikeout,strikeout,True,624415,650633,Cavan Biggio,Michael King,0,0,0,e02a1749-64a2-42e9-83c3-3561d9c300c9,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
3,2023-09-20,716502,Strikeout,strikeout,True,518934,592332,DJ LeMahieu,Kevin Gausman,0,0,0,90414bc4-1473-4d27-b0f6-64a907c71fc9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,,,0.243,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348,,,,,,,
4,2023-09-20,716502,Walk,walk,False,592450,592332,Aaron Judge,Kevin Gausman,1,0,0,0aa129e0-005f-45ad-a3f0-011961de654c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,,,0.243,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348,,,,,,,
5,2023-09-20,716502,Walk,walk,False,650402,592332,Gleyber Torres,Kevin Gausman,0,0,1,fea1defb-b720-400a-a014-92f9cf17158d,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,,,0.243,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348,,,,,,,
6,2023-09-20,716502,Strikeout,strikeout,True,669224,592332,Austin Wells,Kevin Gausman,0,0,0,7a7ee0e3-bdaa-4609-8f08-c056f0d62073,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,,,0.243,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348,,,,,,,
7,2023-09-20,716502,Groundout,field_out,True,519317,592332,Giancarlo Stanton,Kevin Gausman,0,0,0,55470197-2d19-4268-bf20-f03c71307aef,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,,,0.243,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348,,,,,,,
8,2023-09-20,716502,Flyout,field_out,True,656305,650633,Matt Chapman,Michael King,1,0,0,cab1b558-201a-485e-b0e4-38ddbcdf33dc,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
9,2023-09-20,716502,Strikeout,strikeout,True,687462,650633,Spencer Horwitz,Michael King,0,0,0,00693fe0-23e6-4d48-a9d1-3a9bb3b1154b,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
10,2023-09-20,716502,Strikeout,strikeout,True,593160,650633,Whit Merrifield,Michael King,0,0,0,6525801f-0ff8-4093-9753-29e0967d5ae0,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
11,2023-09-20,716502,Strikeout,strikeout,True,683011,592332,Anthony Volpe,Kevin Gausman,0,0,0,7ace8a07-6194-4bfa-954b-0dd22370c773,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,,,0.243,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348,,,,,,,
12,2023-09-20,716502,Single,single,False,665828,592332,Oswaldo Cabrera,Kevin Gausman,1,0,0,76e7ad37-670c-473d-9ec8-7028de022a74,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,,,0.243,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348,,,,,,,
13,2023-09-20,716502,Strikeout,strikeout,True,672724,592332,Oswald Peraza,Kevin Gausman,0,0,0,0b80ae0c-7ff5-47bb-bf87-0cb1d1652d29,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,,,0.243,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348,,,,,,,
14,2023-09-20,716502,Strikeout,strikeout,True,664314,592332,Estevan Florial,Kevin Gausman,0,0,0,d836a5ef-3f93-42de-9d25-2476717cc464,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,0.509,0.10800000000000001,,1.13,,-0.97,,94.7,,83.6,,,0.243,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348,,,,,,,
15,2023-09-20,716502,Flyout,field_out,True,662139,650633,Daulton Varsho,Michael King,0,0,0,42c939fa-7d90-4172-9039-a70e2d30aa35,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
16,2023-09-20,716502,Strikeout,strikeout,True,672386,650633,Alejandro Kirk,Michael King,0,0,0,79b0a85e-6e2b-4dbd-b0d9-78379c94b77b,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
17,2023-09-20,716502,Single,single,False,595281,650633,Kevin Kiermaier,Michael King,0,0,0,114751bb-06a4-49a2-b005-20fc6b5e02b6,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
18,2023-09-20,716502,Single,single,False,543807,650633,George Springer,Michael King,0,0,1,35f4e42c-eb8a-4714-8b7e-c75999eaa8f9,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
19,2023-09-20,716502,Single,single,False,666182,650633,Bo Bichette,Michael King,0,0,1,805cb0a8-df00-4dec-b2ac-4c95a2a013ca,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
20,2023-09-20,716502,Groundout,field_out,True,624415,650633,Cavan Biggio,Michael King,0,0,0,84c823aa-dd97-4122-b64b-a52a0c5c454c,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,
