,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,FC_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba
0,2023-05-08,718255,Strikeout,strikeout,True,665923,641482,Esteury Ruiz,Nestor Cortes,0,0,0,722d6bb9-6036-4886-81a4-15f067b3a0b0,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
1,2023-05-08,718255,Single,single,False,542208,641482,Carlos Pérez,Nestor Cortes,0,0,0,ee5cb77b-22b0-4bb5-99fb-711de86e303c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
2,2023-05-08,718255,Walk,walk,False,667670,641482,Brent Rooker,Nestor Cortes,0,0,1,b9145ace-01f6-4e22-94ed-0b2422d6e278,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
3,2023-05-08,718255,Lineout,field_out,True,542583,641482,Jesús Aguilar,Nestor Cortes,1,1,0,85964e35-f7a3-48a0-9e1e-5093175026bb,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
4,2023-05-08,718255,Forceout,force_out,True,657656,641482,Ramón Laureano,Nestor Cortes,0,0,1,8f46a083-ecbb-419c-aa4f-0c589564e084,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
5,2023-05-08,718255,Flyout,field_out,True,683011,676664,Anthony Volpe,JP Sears,0,0,0,db111cdf-444f-4850-8a0a-dd9b4ba64f78,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,,0.34600000000000003,0.151,-0.84,,0.63,-0.06,0.36,93.1,,92.1,81.4,0.256,,0.234,0.277,0.21,,,,,,,,,,,,,,,
6,2023-05-08,718255,Flyout,field_out,True,650402,676664,Gleyber Torres,JP Sears,0,0,0,9d631c4d-06c1-4eb5-a7b3-98c5100261ff,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,,0.34600000000000003,0.151,-0.84,,0.63,-0.06,0.36,93.1,,92.1,81.4,0.256,,0.234,0.277,0.21,,,,,,,,,,,,,,,
7,2023-05-08,718255,Single,single,False,519203,676664,Anthony Rizzo,JP Sears,0,0,0,94fe8f0c-a6a3-4fcd-ba3a-bd1351af14f8,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,,0.34600000000000003,0.151,-0.84,,0.63,-0.06,0.36,93.1,,92.1,81.4,0.256,,0.234,0.277,0.21,,,,,,,,,,,,,,,
8,2023-05-08,718255,Flyout,field_out,True,518934,676664,DJ LeMahieu,JP Sears,1,1,0,37961999-113c-45bf-b83b-5a4fb8f67c62,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,,,,93.0,102.0,106.0,,,,0.001,0.501,,0.34600000000000003,0.151,-0.84,,0.63,-0.06,0.36,93.1,,92.1,81.4,0.256,,0.234,0.277,0.21,,,,,,,,,,,,,,,
9,2023-05-08,718255,Flyout,field_out,True,672478,641482,Jordan Diaz,Nestor Cortes,1,0,0,54cda648-d6b4-45d0-aa80-0b8002d26d4c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
