,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,CH_ba,FC_ba,SI_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-09-13,716601,Flyout,field_out,True,663697,593958,Jonathan India,Eduardo Rodriguez,0,0,0,03717d88-c5da-48e6-90bf-b941c58d221a,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,
1,2023-09-13,716601,Strikeout,strikeout,True,669222,593958,Nick Senzel,Eduardo Rodriguez,0,0,0,c3029f2f-427f-4189-95fd-26c9cd07cf40,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,
2,2023-09-13,716601,Groundout,field_out,True,668715,593958,Spencer Steer,Eduardo Rodriguez,1,0,0,ccb0c6ca-7825-46fc-8654-c19f4641e970,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,
3,2023-09-13,716601,Groundout,field_out,True,656716,683175,Zach McKinstry,Connor Phillips,0,0,0,69d20aca-8f24-4f5e-9c09-5baac85d1a78,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,125.0,93.0,95.0,,,,142.0,95.0,108.0,,,,,0.633,,0.255,0.013000000000000001,-1.48,,,3.39,-2.97,96.4,,,84.4,0.25,,,,,119.0,95.0,94.0,0.1,-2.94,82.2,0.111,0.667,,,,,,,
4,2023-09-13,716601,Strikeout,strikeout,True,663837,683175,Matt Vierling,Connor Phillips,0,0,0,00ae7c6b-1a9f-402e-8a9a-47aea397dfc4,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,125.0,93.0,95.0,,,,142.0,95.0,108.0,,,,,0.633,,0.255,0.013000000000000001,-1.48,,,3.39,-2.97,96.4,,,84.4,0.25,,,,,119.0,95.0,94.0,0.1,-2.94,82.2,0.111,0.667,,,,,,,
5,2023-09-13,716601,Walk,walk,False,679529,683175,Spencer Torkelson,Connor Phillips,0,0,0,d4bf94fd-dfb9-493e-b4ec-a786506f1075,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,125.0,93.0,95.0,,,,142.0,95.0,108.0,,,,,0.633,,0.255,0.013000000000000001,-1.48,,,3.39,-2.97,96.4,,,84.4,0.25,,,,,119.0,95.0,94.0,0.1,-2.94,82.2,0.111,0.667,,,,,,,
6,2023-09-13,716601,Groundout,field_out,True,681481,683175,Kerry Carpenter,Connor Phillips,1,1,1,21f3ea19-783b-4dee-88de-868084d377fe,683175.0,connorphillips,Phillips,Right,Connor Phillips,6.97,4.67,20.2,93.0,128.0,98.0,0.78,11.32,5.66,7.84,2.18,0.68,0.33899999999999997,0.35700000000000004,0.179,0.268,0.402,91.2,59.0,70.0,70.0,125.0,93.0,95.0,,,,142.0,95.0,108.0,,,,,0.633,,0.255,0.013000000000000001,-1.48,,,3.39,-2.97,96.4,,,84.4,0.25,,,,,119.0,95.0,94.0,0.1,-2.94,82.2,0.111,0.667,,,,,,,
7,2023-09-13,716601,Groundout,field_out,True,592669,593958,Hunter Renfroe,Eduardo Rodriguez,0,0,0,64eab0ec-0627-421a-8676-1b9f208dbeb7,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,
8,2023-09-13,716601,Single,single,False,687952,593958,Christian Encarnacion-Strand,Eduardo Rodriguez,0,0,0,04a9a51e-8ada-49e1-9baf-aa4bdc938c35,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,
9,2023-09-13,716601,Walk,walk,False,664056,593958,Harrison Bader,Eduardo Rodriguez,1,0,1,92aa9694-e5b5-45ad-b612-0d0d0e0a4c4e,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,,,
