,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,ST_ba,CU_ba,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba
10,2023-08-03,717151,Pop Out,field_out,True,672275,694297,Patrick Bailey,Brandon Pfaadt,0,0,0,1336af8f-1de8-44bd-a2d9-fe012b886b2d,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
11,2023-08-03,717151,Strikeout,strikeout,True,624424,694297,Michael Conforto,Brandon Pfaadt,0,0,0,1cc1a151-ba9b-4bf1-89af-d3b227dbad69,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
12,2023-08-03,717151,Groundout,field_out,True,682641,694297,Luis Matos,Brandon Pfaadt,1,0,0,299f35b3-2870-4a50-a752-21fc160edef3,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
13,2023-08-03,717151,Strikeout,strikeout,True,677950,663941,Alek Thomas,Tristan Beck,0,0,0,82df1e15-14dc-4f5c-bdfc-778a72b4d8eb,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,,,,118.0,102.0,108.0,,0.55,0.004,,-0.35,-2.94,,85.5,,0.309,,88.0,97.0,98.0,85.0,96.0,93.0,0.36700000000000005,0.079,3.24,-2.73,94.7,79.2,0.17,0.25,0.385,,,,,,,
14,2023-08-03,717151,Single,single,False,608348,663941,Carson Kelly,Tristan Beck,1,0,0,874a2dbe-464f-418d-a9d1-6c04dc8a26ba,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,,,,118.0,102.0,108.0,,0.55,0.004,,-0.35,-2.94,,85.5,,0.309,,88.0,97.0,98.0,85.0,96.0,93.0,0.36700000000000005,0.079,3.24,-2.73,94.7,79.2,0.17,0.25,0.385,,,,,,,
15,2023-08-03,717151,Grounded Into DP,grounded_into_double_play,True,682998,663941,Corbin Carroll,Tristan Beck,0,0,1,f760cfe3-14c8-4454-98fd-2ace5ef4d179,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,,,,118.0,102.0,108.0,,0.55,0.004,,-0.35,-2.94,,85.5,,0.309,,88.0,97.0,98.0,85.0,96.0,93.0,0.36700000000000005,0.079,3.24,-2.73,94.7,79.2,0.17,0.25,0.385,,,,,,,
16,2023-08-03,717151,Strikeout,strikeout,True,666165,694297,Blake Sabol,Brandon Pfaadt,0,0,0,2eb2e0eb-b9fa-437c-b368-49ead54fcd6a,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
17,2023-08-03,717151,Strikeout,strikeout,True,656371,694297,Isan Díaz,Brandon Pfaadt,0,0,0,adbecf59-3264-4fb6-b8d0-57a4c777feec,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
18,2023-08-03,717151,Groundout,field_out,True,669477,694297,Casey Schmitt,Brandon Pfaadt,1,0,0,10670e1b-314d-47f4-9771-0aba213bd4b8,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
19,2023-08-03,717151,Lineout,field_out,True,656896,663941,Emmanuel Rivera,Tristan Beck,1,0,0,374fdd01-f41c-47b0-815e-a235a15b02c5,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,,,,118.0,102.0,108.0,,0.55,0.004,,-0.35,-2.94,,85.5,,0.309,,88.0,97.0,98.0,85.0,96.0,93.0,0.36700000000000005,0.079,3.24,-2.73,94.7,79.2,0.17,0.25,0.385,,,,,,,
20,2023-08-03,717151,Strikeout,strikeout,True,502054,663941,Tommy Pham,Tristan Beck,0,0,0,2875c796-616e-4d8e-bee6-c2c3797062c2,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,,,,118.0,102.0,108.0,,0.55,0.004,,-0.35,-2.94,,85.5,,0.309,,88.0,97.0,98.0,85.0,96.0,93.0,0.36700000000000005,0.079,3.24,-2.73,94.7,79.2,0.17,0.25,0.385,,,,,,,
21,2023-08-03,717151,Lineout,field_out,True,572233,663941,Christian Walker,Tristan Beck,1,0,0,52fe808d-722a-40a0-be89-c785854c5838,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,,,,118.0,102.0,108.0,,0.55,0.004,,-0.35,-2.94,,85.5,,0.309,,88.0,97.0,98.0,85.0,96.0,93.0,0.36700000000000005,0.079,3.24,-2.73,94.7,79.2,0.17,0.25,0.385,,,,,,,
22,2023-08-03,717151,Home Run,home_run,False,664774,694297,LaMonte Wade Jr.,Brandon Pfaadt,1,0,0,119581dc-2014-4b1a-8b5e-9240f7ea5e5f,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
23,2023-08-03,717151,Lineout,field_out,True,592626,694297,Joc Pederson,Brandon Pfaadt,0,0,0,83434539-e53a-47c1-a39a-38a819079b57,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
24,2023-08-03,717151,Lineout,field_out,True,605204,694297,J.D. Davis,Brandon Pfaadt,1,0,0,0149f20e-a8fa-4f14-bed4-c4b44aba4581,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
25,2023-08-03,717151,Strikeout,strikeout,True,672275,694297,Patrick Bailey,Brandon Pfaadt,0,0,0,1756ed31-caee-4119-8147-5e3564e52c3d,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
26,2023-08-03,717151,Flyout,field_out,True,666971,663941,Lourdes Gurriel Jr.,Tristan Beck,0,0,0,d4af4cc1-ec78-4ea2-bc06-d84fea85ae1a,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,,,,118.0,102.0,108.0,,0.55,0.004,,-0.35,-2.94,,85.5,,0.309,,88.0,97.0,98.0,85.0,96.0,93.0,0.36700000000000005,0.079,3.24,-2.73,94.7,79.2,0.17,0.25,0.385,,,,,,,
27,2023-08-03,717151,Groundout,field_out,True,672695,663941,Geraldo Perdomo,Tristan Beck,0,0,0,a41337f3-72ce-4f3c-83d1-5437c9d23b83,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,,,,118.0,102.0,108.0,,0.55,0.004,,-0.35,-2.94,,85.5,,0.309,,88.0,97.0,98.0,85.0,96.0,93.0,0.36700000000000005,0.079,3.24,-2.73,94.7,79.2,0.17,0.25,0.385,,,,,,,
28,2023-08-03,717151,Groundout,field_out,True,605113,663941,Nick Ahmed,Tristan Beck,0,0,0,4e5015e3-2f64-490d-8fd4-d427dcc64294,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,86.6,75.0,84.0,78.0,,,,118.0,102.0,108.0,,0.55,0.004,,-0.35,-2.94,,85.5,,0.309,,88.0,97.0,98.0,85.0,96.0,93.0,0.36700000000000005,0.079,3.24,-2.73,94.7,79.2,0.17,0.25,0.385,,,,,,,
29,2023-08-03,717151,Groundout,field_out,True,624424,694297,Michael Conforto,Brandon Pfaadt,1,1,0,e572177f-cde2-46e1-ab6b-3e345843386c,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
30,2023-08-03,717151,Groundout,field_out,True,682641,694297,Luis Matos,Brandon Pfaadt,0,0,0,82591c39-faf8-4573-a1bf-e166ffc46ef4,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
31,2023-08-03,717151,Strikeout,strikeout,True,666165,694297,Blake Sabol,Brandon Pfaadt,0,0,0,6d8f4b26-c2d7-433d-9cee-debf42400943,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
32,2023-08-03,717151,Lineout,field_out,True,677950,640455,Alek Thomas,Sean Manaea,1,0,0,5c8e6620-35b9-4079-acea-865cf5c2a8b8,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.26,0.17,-6.19,-0.93,1.06,94.0,82.3,0.4,0.317,0.224,,,,90.0,105.0,95.0,0.562,,0.91,,93.6,,0.235,0.122,,0.0,-5.8,90.3,,,,
33,2023-08-03,717151,Flyout,field_out,True,608348,640455,Carson Kelly,Sean Manaea,0,0,0,8bb724ae-ea2d-4117-804d-a56b8d0efcab,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.26,0.17,-6.19,-0.93,1.06,94.0,82.3,0.4,0.317,0.224,,,,90.0,105.0,95.0,0.562,,0.91,,93.6,,0.235,0.122,,0.0,-5.8,90.3,,,,
34,2023-08-03,717151,Walk,walk,False,682998,640455,Corbin Carroll,Sean Manaea,0,0,0,db4431c5-a381-483f-9d2f-c11d6016d9eb,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,121.0,109.0,108.0,92.0,95.0,98.0,0.008,0.26,0.17,-6.19,-0.93,1.06,94.0,82.3,0.4,0.317,0.224,,,,90.0,105.0,95.0,0.562,,0.91,,93.6,,0.235,0.122,,0.0,-5.8,90.3,,,,
35,2023-08-03,717151,Flyout,field_out,True,656896,592426,Emmanuel Rivera,Luke Jackson,0,0,1,920e83db-9602-47a6-a4dd-a0fceee167a5,592426.0,lukejackson,Jackson,Right,Luke Jackson,2.97,3.3,33.1,95.0,109.0,102.0,0.711,11.61,4.05,7.02,0.81,1.5,0.20199999999999999,0.452,0.131,0.33299999999999996,0.42700000000000005,,,,,,,,116.0,98.0,109.0,,0.698,,,1.59,,,87.3,,0.2,,108.0,89.0,97.0,90.0,87.0,84.0,0.275,0.027000000000000003,0.51,-12.49,94.4,83.2,0.174,,0.667,,,,,,,
36,2023-08-03,717151,Walk,walk,False,656371,694297,Isan Díaz,Brandon Pfaadt,0,0,0,9a567fb5-8ca4-4df3-bc80-cdfe785f3ed0,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
37,2023-08-03,717151,Sac Bunt,sac_bunt,True,669477,694297,Casey Schmitt,Brandon Pfaadt,0,0,1,e5a37c2a-f2d8-4a90-a4b8-716f8e6016c0,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
38,2023-08-03,717151,Pop Out,field_out,True,664774,694297,LaMonte Wade Jr.,Brandon Pfaadt,0,0,0,5c13ddca-324c-470d-b4d4-5044e36f306e,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.27,0.122,-0.03,1.21,-3.66,93.1,83.8,0.313,,0.4,106.0,89.0,97.0,97.0,105.0,102.0,0.45399999999999996,0.055,-1.63,-1.24,93.6,78.8,0.327,0.18,0.294,,,,,,,
