,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,ST_ba,SI_ba,CU_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba
0,2023-04-11,718615,Flyout,field_out,True,677951,594798,Bobby Witt Jr.,Jacob deGrom,0,0,0,e9c37c7b-a10f-4280-b5f3-4da8206d7e66,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-11,718615,Strikeout,strikeout,True,669004,594798,MJ Melendez,Jacob deGrom,0,0,0,e18c39f5-0b6f-45b7-9cc6-fecc8aa95c0a,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-11,718615,Strikeout,strikeout,True,521692,594798,Salvador Perez,Jacob deGrom,0,0,0,e9f033a2-6cb6-42a2-aea4-0f469811afd4,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-11,718615,Flyout,field_out,True,543760,543475,Marcus Semien,Jordan Lyles,1,0,0,41f86a6f-d4c5-40e7-87a8-d8887f260232,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.131,0.109,1.11,-1.31,-1.6,-1.66,91.2,80.2,79.4,0.227,,0.26,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.076,-0.94,-0.01,86.8,90.5,0.28,0.248,0.238,0.314,,,,,,,,,,,,,
4,2023-04-11,718615,Walk,walk,False,608369,543475,Corey Seager,Jordan Lyles,0,0,0,54e302c5-9342-4681-8318-ad2a683e73aa,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.131,0.109,1.11,-1.31,-1.6,-1.66,91.2,80.2,79.4,0.227,,0.26,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.076,-0.94,-0.01,86.8,90.5,0.28,0.248,0.238,0.314,,,,,,,,,,,,,
5,2023-04-11,718615,Flyout,field_out,True,663993,543475,Nathaniel Lowe,Jordan Lyles,0,0,0,926065ce-cf9f-4c63-a2e0-977d15dc5a3b,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.131,0.109,1.11,-1.31,-1.6,-1.66,91.2,80.2,79.4,0.227,,0.26,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.076,-0.94,-0.01,86.8,90.5,0.28,0.248,0.238,0.314,,,,,,,,,,,,,
6,2023-04-11,718615,Strikeout,strikeout,True,666969,543475,Adolis García,Jordan Lyles,0,0,1,d408e386-b974-4899-88f2-aeacbc82ed4e,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.131,0.109,1.11,-1.31,-1.6,-1.66,91.2,80.2,79.4,0.227,,0.26,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.076,-0.94,-0.01,86.8,90.5,0.28,0.248,0.238,0.314,,,,,,,,,,,,,
7,2023-04-11,718615,Double,double,False,686469,594798,Vinnie Pasquantino,Jacob deGrom,0,0,0,e075abb5-d7f0-4b9e-befb-d93704d1593f,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-11,718615,Groundout,field_out,True,658668,594798,Edward Olivares,Jacob deGrom,0,0,1,156308cc-62f5-4bf6-adfc-493055a4e5e3,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-11,718615,Strikeout,strikeout,True,686681,594798,Michael Massey,Jacob deGrom,0,0,0,b1de9163-41c1-4119-be44-da56c7d4830a,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,179.0,110.0,125.0,0.521,0.37,0.02,0.08900000000000001,2.0,0.39,6.08,3.57,98.7,91.8,84.8,0.177,0.189,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
