,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,FC%,wFC/C,vFC,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,wSI/C,vSI,SI_ba,ST_ba
17,2023-07-30,717191,Groundout,field_out,True,663757,674003,Trent Grisham,Cody Bradford,0,0,0,7aeffedd-1a5c-4231-b070-5c1837b0c2ea,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.044000000000000004,,0.276,0.16,-6.76,,0.74,90.4,83.1,,0.26,,0.2,0.5,0.134,-1.23,86.6,0.316,,,,,,,,,,,
18,2023-07-30,717191,Lineout,field_out,True,543760,605483,Marcus Semien,Blake Snell,0,0,0,2896f6f3-ade4-445d-8f2e-7c5bc6cbc223,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
19,2023-07-30,717191,Walk,walk,False,543257,605483,Robbie Grossman,Blake Snell,1,0,0,c3a4e265-1ff4-4a60-a057-f8381aa892d6,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
20,2023-07-30,717191,Strikeout,strikeout,True,663993,605483,Nathaniel Lowe,Blake Snell,0,0,0,901435fa-f288-4527-b56b-222a6d2d1869,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
21,2023-07-30,717191,Single,single,False,666969,605483,Adolis García,Blake Snell,1,0,1,7381c14a-8dab-4c2b-ac5a-6f3e71ab22d0,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
22,2023-07-30,717191,Groundout,field_out,True,673962,605483,Josh Jung,Blake Snell,1,1,1,6fbb2f2b-a8c9-42e7-97db-261dd20eb0c9,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
23,2023-07-30,717191,Single,single,False,673490,674003,Ha-Seong Kim,Cody Bradford,1,0,0,20a1f79e-d17f-474b-adf6-78cf4be1b8db,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.044000000000000004,,0.276,0.16,-6.76,,0.74,90.4,83.1,,0.26,,0.2,0.5,0.134,-1.23,86.6,0.316,,,,,,,,,,,
24,2023-07-30,717191,Lineout,field_out,True,665487,674003,Fernando Tatis Jr.,Cody Bradford,0,0,0,760fd5bd-298d-4917-8743-f0eefc52804e,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.044000000000000004,,0.276,0.16,-6.76,,0.74,90.4,83.1,,0.26,,0.2,0.5,0.134,-1.23,86.6,0.316,,,,,,,,,,,
25,2023-07-30,717191,Walk,walk,False,665742,674003,Juan Soto,Cody Bradford,1,0,1,bee5d15a-7124-4dd9-a485-a389c2d07df6,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.044000000000000004,,0.276,0.16,-6.76,,0.74,90.4,83.1,,0.26,,0.2,0.5,0.134,-1.23,86.6,0.316,,,,,,,,,,,
26,2023-07-30,717191,Single,single,False,592518,674003,Manny Machado,Cody Bradford,1,0,1,66367f56-70e0-481b-935a-900674fd5637,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.044000000000000004,,0.276,0.16,-6.76,,0.74,90.4,83.1,,0.26,,0.2,0.5,0.134,-1.23,86.6,0.316,,,,,,,,,,,
27,2023-07-30,717191,Sac Fly,sac_fly,True,593428,674003,Xander Bogaerts,Cody Bradford,0,0,1,3fd94e03-4b26-47cc-a405-4a85500343c8,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.044000000000000004,,0.276,0.16,-6.76,,0.74,90.4,83.1,,0.26,,0.2,0.5,0.134,-1.23,86.6,0.316,,,,,,,,,,,
28,2023-07-30,717191,Walk,walk,False,630105,674003,Jake Cronenworth,Cody Bradford,1,0,1,e21aea14-4614-4cb3-a06f-2794435d7578,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.044000000000000004,,0.276,0.16,-6.76,,0.74,90.4,83.1,,0.26,,0.2,0.5,0.134,-1.23,86.6,0.316,,,,,,,,,,,
29,2023-07-30,717191,Strikeout,strikeout,True,669134,674003,Luis Campusano,Cody Bradford,0,0,0,08fa6ba6-bf42-45de-969d-ee615e35f355,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,66.0,104.0,103.0,0.546,0.044000000000000004,,0.276,0.16,-6.76,,0.74,90.4,83.1,,0.26,,0.2,0.5,0.134,-1.23,86.6,0.316,,,,,,,,,,,
30,2023-07-30,717191,Flyout,field_out,True,641598,605483,Mitch Garver,Blake Snell,0,0,0,797e6731-3dff-4232-9f04-dbe8e168309e,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
31,2023-07-30,717191,Walk,walk,False,677649,605483,Ezequiel Duran,Blake Snell,1,0,0,18c763e6-2659-489d-b6d3-ff070dee01f8,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
32,2023-07-30,717191,Strikeout,strikeout,True,669087,605483,Sam Huff,Blake Snell,0,0,0,13ea8dac-7e62-4cb9-a1cb-2756b077da15,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
33,2023-07-30,717191,Single,single,False,665750,605483,Leody Taveras,Blake Snell,0,0,1,5cfae215-ad1d-44c0-9adf-efa126f4e41e,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
34,2023-07-30,717191,Strikeout,strikeout,True,543760,605483,Marcus Semien,Blake Snell,0,0,1,2e80fbd1-b0d2-4deb-b1b8-54de56ddb89b,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,
35,2023-07-30,717191,Home Run,home_run,False,596142,600917,Gary Sánchez,José Leclerc,0,0,0,c221aea1-72d2-4b89-b345-a6bb9f81e2ae,600917.0,joseleclerc,Leclerc,Right,José Leclerc,2.68,3.16,57.0,97.0,104.0,97.0,0.6559999999999999,10.58,4.42,5.84,0.79,0.52,0.243,0.434,0.215,0.244,0.32899999999999996,88.3,66.0,103.0,89.0,,,,114.0,94.0,99.0,113.0,99.0,101.0,0.35100000000000003,0.316,0.001,0.133,0.7,1.82,4.16,0.25,95.1,82.8,73.8,0.209,,0.231,0.119,0.16,3.0,90.2,0.175,86.0,84.0,77.0,104.0,97.0,96.0,0.04,0.04,95.2,0.3,
36,2023-07-30,717191,Hit By Pitch,hit_by_pitch,False,663757,600917,Trent Grisham,José Leclerc,0,0,0,c855a166-64b7-4d9c-920e-5b66e67ca7f9,600917.0,joseleclerc,Leclerc,Right,José Leclerc,2.68,3.16,57.0,97.0,104.0,97.0,0.6559999999999999,10.58,4.42,5.84,0.79,0.52,0.243,0.434,0.215,0.244,0.32899999999999996,88.3,66.0,103.0,89.0,,,,114.0,94.0,99.0,113.0,99.0,101.0,0.35100000000000003,0.316,0.001,0.133,0.7,1.82,4.16,0.25,95.1,82.8,73.8,0.209,,0.231,0.119,0.16,3.0,90.2,0.175,86.0,84.0,77.0,104.0,97.0,96.0,0.04,0.04,95.2,0.3,
37,2023-07-30,717191,Flyout,field_out,True,676946,600917,Matthew Batten,José Leclerc,1,0,0,4e00210f-a579-4c66-b3ea-2445c08f5d43,600917.0,joseleclerc,Leclerc,Right,José Leclerc,2.68,3.16,57.0,97.0,104.0,97.0,0.6559999999999999,10.58,4.42,5.84,0.79,0.52,0.243,0.434,0.215,0.244,0.32899999999999996,88.3,66.0,103.0,89.0,,,,114.0,94.0,99.0,113.0,99.0,101.0,0.35100000000000003,0.316,0.001,0.133,0.7,1.82,4.16,0.25,95.1,82.8,73.8,0.209,,0.231,0.119,0.16,3.0,90.2,0.175,86.0,84.0,77.0,104.0,97.0,96.0,0.04,0.04,95.2,0.3,
38,2023-07-30,717191,Forceout,force_out,True,665487,600917,Fernando Tatis Jr.,José Leclerc,0,0,1,76b0568a-d462-4796-9ecf-f1f7161df55d,600917.0,joseleclerc,Leclerc,Right,José Leclerc,2.68,3.16,57.0,97.0,104.0,97.0,0.6559999999999999,10.58,4.42,5.84,0.79,0.52,0.243,0.434,0.215,0.244,0.32899999999999996,88.3,66.0,103.0,89.0,,,,114.0,94.0,99.0,113.0,99.0,101.0,0.35100000000000003,0.316,0.001,0.133,0.7,1.82,4.16,0.25,95.1,82.8,73.8,0.209,,0.231,0.119,0.16,3.0,90.2,0.175,86.0,84.0,77.0,104.0,97.0,96.0,0.04,0.04,95.2,0.3,
39,2023-07-30,717191,Double,double,False,665742,656271,Juan Soto,Brock Burke,0,0,1,6b21baac-aa8f-42f8-8cc8-962fbc569819,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,88.1,92.0,97.0,103.0,,,,94.0,107.0,102.0,89.0,115.0,114.0,0.6459999999999999,0.188,,0.109,1.07,-0.77,,-2.01,94.7,87.3,,0.234,,0.303,0.315,,,,,80.0,103.0,100.0,,,,0.057,-5.36,92.8,0.417,
40,2023-07-30,717191,Single,single,False,592518,656271,Manny Machado,Brock Burke,1,0,1,cd9bcae2-6086-4566-8c36-efb6c954d169,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,88.1,92.0,97.0,103.0,,,,94.0,107.0,102.0,89.0,115.0,114.0,0.6459999999999999,0.188,,0.109,1.07,-0.77,,-2.01,94.7,87.3,,0.234,,0.303,0.315,,,,,80.0,103.0,100.0,,,,0.057,-5.36,92.8,0.417,
41,2023-07-30,717191,Flyout,field_out,True,593428,656271,Xander Bogaerts,Brock Burke,0,0,0,665d8b99-c92f-493b-948c-dbbe7d167ba9,656271.0,brockburke,Burke,Left,Brock Burke,4.37,4.24,59.2,107.0,92.0,104.0,0.8059999999999999,7.84,1.36,9.65,1.96,0.96,0.299,0.332,0.12300000000000001,0.332,0.457,88.1,92.0,97.0,103.0,,,,94.0,107.0,102.0,89.0,115.0,114.0,0.6459999999999999,0.188,,0.109,1.07,-0.77,,-2.01,94.7,87.3,,0.234,,0.303,0.315,,,,,80.0,103.0,100.0,,,,0.057,-5.36,92.8,0.417,
