,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SL_ba,FS_ba,CU_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCU,ST_ba,CH_ba,FC_ba
0,2023-08-26,716832,Groundout,field_out,True,672580,669302,Maikel Garcia,Logan Gilbert,0,0,0,e8fb2283-0da4-44b9-8db5-0a2845234a92,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
1,2023-08-26,716832,Pop Out,field_out,True,677951,669302,Bobby Witt Jr.,Logan Gilbert,1,1,0,cbc49e4c-12e9-48e5-901f-0999bcc838e0,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
2,2023-08-26,716832,Strikeout,strikeout,True,521692,669302,Salvador Perez,Logan Gilbert,0,0,0,40c9df5a-baeb-46c0-a322-86289986e569,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
3,2023-08-26,716832,Pop Out,field_out,True,641487,543475,J.P. Crawford,Jordan Lyles,0,0,0,b2c46a30-ca29-4c16-96ce-9f4ae871a229,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,,,,,,,0.131,0.306,,0.247,,1.11,,-0.01,-1.31,,91.2,,90.5,80.2,,0.227,,,0.238,0.248,85.5,73.0,95.0,90.0,95.0,97.0,99.0,96.0,99.0,98.0,0.076,0.131,0.109,-0.94,-1.6,-1.66,86.8,79.4,0.28,0.26,0.314
4,2023-08-26,716832,Flyout,field_out,True,677594,543475,Julio Rodríguez,Jordan Lyles,1,0,0,5c920c20-c5ed-4ca6-9316-d448e48ed5b2,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,,,,,,,0.131,0.306,,0.247,,1.11,,-0.01,-1.31,,91.2,,90.5,80.2,,0.227,,,0.238,0.248,85.5,73.0,95.0,90.0,95.0,97.0,99.0,96.0,99.0,98.0,0.076,0.131,0.109,-0.94,-1.6,-1.66,86.8,79.4,0.28,0.26,0.314
5,2023-08-26,716832,Walk,walk,False,553993,543475,Eugenio Suárez,Jordan Lyles,1,0,0,18e7e589-0809-4cee-8b1a-b99263465656,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,,,,,,,0.131,0.306,,0.247,,1.11,,-0.01,-1.31,,91.2,,90.5,80.2,,0.227,,,0.238,0.248,85.5,73.0,95.0,90.0,95.0,97.0,99.0,96.0,99.0,98.0,0.076,0.131,0.109,-0.94,-1.6,-1.66,86.8,79.4,0.28,0.26,0.314
6,2023-08-26,716832,Single,single,False,663728,543475,Cal Raleigh,Jordan Lyles,0,0,1,6dd5a5cb-3273-4646-b209-25e6b208297c,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,,,,,,,0.131,0.306,,0.247,,1.11,,-0.01,-1.31,,91.2,,90.5,80.2,,0.227,,,0.238,0.248,85.5,73.0,95.0,90.0,95.0,97.0,99.0,96.0,99.0,98.0,0.076,0.131,0.109,-0.94,-1.6,-1.66,86.8,79.4,0.28,0.26,0.314
7,2023-08-26,716832,Strikeout,strikeout,True,606192,543475,Teoscar Hernández,Jordan Lyles,0,0,0,168b6d3a-2ef9-4a25-8370-b45837dd5658,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,,,,,,,0.131,0.306,,0.247,,1.11,,-0.01,-1.31,,91.2,,90.5,80.2,,0.227,,,0.238,0.248,85.5,73.0,95.0,90.0,95.0,97.0,99.0,96.0,99.0,98.0,0.076,0.131,0.109,-0.94,-1.6,-1.66,86.8,79.4,0.28,0.26,0.314
8,2023-08-26,716832,Lineout,field_out,True,686681,669302,Michael Massey,Logan Gilbert,0,0,0,e5089177-6a41-4d32-a189-ea873f58463b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
9,2023-08-26,716832,Groundout,field_out,True,666023,669302,Freddy Fermin,Logan Gilbert,1,0,0,4eb6694f-8af1-4d2d-9ab4-c4f7275c27d5,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
