,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,CU_ba,SL_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-09-01,716770,Walk,walk,False,600869,680689,Jeimer Candelario,Lyon Richardson,1,0,0,2d1efb41-7a3e-4249-b2ae-747847913025,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
11,2023-09-01,716770,Lineout,field_out,True,543228,680689,Yan Gomes,Lyon Richardson,1,1,0,1b615446-b631-4c5c-a807-3d72a82183a9,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
12,2023-09-01,716770,Single,single,False,666624,680689,Christopher Morel,Lyon Richardson,0,0,1,6a1392f8-5af3-494e-aa9c-635e653dae5e,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
13,2023-09-01,716770,Grounded Into DP,grounded_into_double_play,True,643565,680689,Mike Tauchman,Lyon Richardson,0,0,1,87a17a75-3cfe-40f1-9a9e-6d9cd5ae95dc,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
14,2023-09-01,716770,Groundout,field_out,True,605361,592767,Nick Martini,Drew Smyly,0,0,0,168aa87b-b856-44b8-91ed-d596bb7448fe,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
15,2023-09-01,716770,Single,single,False,687952,592767,Christian Encarnacion-Strand,Drew Smyly,1,0,0,044f41ea-1f39-46cc-9f52-df793975dca0,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
16,2023-09-01,716770,Strikeout,strikeout,True,666181,592767,Will Benson,Drew Smyly,0,0,1,1b0c6fd4-9ba7-4752-a2e8-8d35b27a33ab,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
17,2023-09-01,716770,Flyout,field_out,True,682622,592767,Noelvi Marte,Drew Smyly,1,0,0,e8ab7865-a149-454e-bcec-dfabc3b130ff,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
18,2023-09-01,716770,Groundout,field_out,True,663538,680689,Nico Hoerner,Lyon Richardson,0,0,0,e93dbd36-163b-43dc-ae02-60f5409e579d,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
19,2023-09-01,716770,Flyout,field_out,True,664023,680689,Ian Happ,Lyon Richardson,0,0,0,e514959d-5997-4c86-ad55-5ec2e4f2e461,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
20,2023-09-01,716770,Home Run,home_run,False,641355,680689,Cody Bellinger,Lyon Richardson,0,0,0,559317e5-ce88-4c5a-bd2e-236823bdeb94,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
21,2023-09-01,716770,Strikeout,strikeout,True,621020,680689,Dansby Swanson,Lyon Richardson,0,0,0,a056195a-a9a7-4578-bec0-f8a5d4ac2f2e,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
22,2023-09-01,716770,Strikeout,strikeout,True,571912,592767,Luke Maile,Drew Smyly,0,0,0,0682aaad-239e-463f-b6d2-a98f19cd7510,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
23,2023-09-01,716770,Double,double,False,641584,592767,Jake Fraley,Drew Smyly,1,0,0,5fe0e4ac-12d8-4392-b415-347684e15976,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
24,2023-09-01,716770,Double,double,False,670770,592767,TJ Friedl,Drew Smyly,0,0,1,335a1b8d-bac7-47a7-9571-24732a300b96,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
25,2023-09-01,716770,Flyout,field_out,True,668715,592767,Spencer Steer,Drew Smyly,1,1,1,f43ff8d0-b8c6-42be-9f79-e3c25f609d0c,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
26,2023-09-01,716770,Strikeout,strikeout,True,682829,592767,Elly De La Cruz,Drew Smyly,0,0,0,0d351ced-cee5-4804-b2c1-00366c74bb78,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
27,2023-09-01,716770,Lineout,field_out,True,673548,680689,Seiya Suzuki,Lyon Richardson,1,0,0,578d72bf-968b-4da7-baa7-1735d10184b4,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
28,2023-09-01,716770,Groundout,field_out,True,600869,680689,Jeimer Candelario,Lyon Richardson,0,0,0,43f02265-42fb-4526-af3f-d4810a73618e,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
29,2023-09-01,716770,Groundout,field_out,True,543228,680689,Yan Gomes,Lyon Richardson,1,0,0,dff60a1b-e782-42b2-836c-27fbe39c7fad,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
30,2023-09-01,716770,Flyout,field_out,True,605361,592767,Nick Martini,Drew Smyly,1,0,0,5342f927-1cb6-470b-8469-2bfa51bc304d,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
31,2023-09-01,716770,Lineout,field_out,True,687952,592767,Christian Encarnacion-Strand,Drew Smyly,0,0,0,77227d91-7697-4b14-8deb-611ba3f0e086,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
32,2023-09-01,716770,Walk,walk,False,666181,592767,Will Benson,Drew Smyly,1,0,0,d4c31a50-7c9e-4e78-a1d7-3a4a0948e537,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,0.229,,,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
33,2023-09-01,716770,Runner Out,other_out,True,682622,669713,Noelvi Marte,Hayden Wesneski,1,0,0,70d460d2-2867-4d03-a1ac-c45eb7688c88,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,0.18899999999999997,0.29600000000000004,0.366,,0.049,-1.9,-0.38,1.49,,0.65,94.3,92.9,82.0,,0.327,0.188,0.273,,,0.14,,,,100.0,98.0,104.0,0.1,,-0.42,,88.8,,0.308,,,,,,,
34,2023-09-01,716770,Groundout,field_out,True,666624,680689,Christopher Morel,Lyon Richardson,1,0,0,13308939-c02b-4eae-849b-62d4c6cbc877,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
35,2023-09-01,716770,Groundout,field_out,True,643565,680689,Mike Tauchman,Lyon Richardson,0,0,0,b7b8e762-e4c4-4bc3-a675-d2356444013b,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
36,2023-09-01,716770,Walk,walk,False,663538,680689,Nico Hoerner,Lyon Richardson,0,0,0,c8dcebd6-591a-4e69-848a-ec3e76de9ec2,680689.0,lyonrichardson,Richardson,Right,Lyon Richardson,8.64,8.07,16.2,103.0,94.0,101.0,0.855,6.48,8.1,9.18,3.24,1.24,0.16699999999999998,0.537,0.13,0.389,0.396,88.1,89.0,113.0,108.0,96.0,113.0,112.0,94.0,91.0,91.0,86.0,114.0,102.0,128.0,105.0,113.0,0.094,0.43200000000000005,0.066,0.109,0.299,-4.86,1.99,-0.58,-2.95,2.37,96.5,95.1,84.5,79.4,0.333,0.185,0.222,0.4,0.25,,,,,,,,,,,,,,,,,,,,,
37,2023-09-01,716770,Single,single,False,664023,594580,Ian Happ,Sam Moll,1,0,1,1df71e98-33c8-4037-9fa8-48b85d6484f0,594580.0,sammoll,Moll,Left,Sam Moll,3.03,2.84,62.1,98.0,82.0,96.0,0.7979999999999999,9.82,4.33,6.79,0.29,1.6,0.319,0.337,0.16,0.245,0.44,86.4,99.0,91.0,97.0,,,,91.0,105.0,99.0,46.0,102.0,83.0,112.0,91.0,106.0,0.35600000000000004,0.252,0.379,,0.013999999999999999,1.43,1.58,0.96,,-7.42,94.1,93.4,81.8,,0.185,0.333,0.258,,,0.155,,,,,,,,,,,,,,,,,,,,
