,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,SL_ba,CU_ba,CH_ba,ST_ba,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-06-17,717721,Strikeout,strikeout,True,502110,622072,J.D. Martinez,Alex Wood,0,0,0,fd3cf8cf-0442-4788-80c8-eb0b5f5f93cb,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
11,2023-06-17,717721,Single,single,False,676356,622072,Jonny DeLuca,Alex Wood,0,0,0,8ee2c87c-129e-42bc-9cfb-7337fe06a3c8,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
12,2023-06-17,717721,Flyout,field_out,True,678246,622072,Miguel Vargas,Alex Wood,1,0,0,ebe3e247-3161-4ab2-846d-672f8a8826bf,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
13,2023-06-17,717721,Lineout,field_out,True,500743,622072,Miguel Rojas,Alex Wood,0,0,0,8143d239-1b6e-494b-b245-ea4429f7d129,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
14,2023-06-17,717721,Single,single,False,543063,676272,Brandon Crawford,Bobby Miller,0,0,0,35f128ba-47fe-4c8f-b1ec-6a6f7c8f3930,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
15,2023-06-17,717721,Grounded Into DP,grounded_into_double_play,True,669477,676272,Casey Schmitt,Bobby Miller,0,0,1,1da04a80-8e3b-42af-b648-79c0dc75957d,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
16,2023-06-17,717721,Groundout,field_out,True,664774,676272,LaMonte Wade Jr.,Bobby Miller,1,0,0,64bdbdb9-1d0f-4dc8-aec1-94bb04fac8fe,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
17,2023-06-17,717721,Double,double,False,683737,622072,Michael Busch,Alex Wood,0,0,0,ff6e0ee5-084e-407e-8d44-fba1be32a130,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
18,2023-06-17,717721,Strikeout,strikeout,True,605131,622072,Austin Barnes,Alex Wood,0,0,0,0b59fc39-4ed8-4a0c-ac96-3d9037e0c364,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
19,2023-06-17,717721,Strikeout,strikeout,True,605141,622072,Mookie Betts,Alex Wood,0,0,0,285b2af0-1d98-4109-b8eb-1759efe13f6f,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
20,2023-06-17,717721,Hit By Pitch,hit_by_pitch,False,518692,622072,Freddie Freeman,Alex Wood,0,0,0,c532475f-b63b-49d4-b7de-e303f6b9a736,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
21,2023-06-17,717721,Pop Out,field_out,True,669257,622072,Will Smith,Alex Wood,1,0,0,97f0855a-4905-44f7-953e-741bb90f362c,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
22,2023-06-17,717721,Single,single,False,592626,676272,Joc Pederson,Bobby Miller,1,0,0,b5e46caf-9ca2-4ee3-bd73-0c5062f2b14c,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
23,2023-06-17,717721,Strikeout,strikeout,True,642731,676272,Thairo Estrada,Bobby Miller,0,0,0,7cc08674-ea24-4596-b0ec-a44bdaaf1229,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
24,2023-06-17,717721,Strikeout,strikeout,True,624424,676272,Michael Conforto,Bobby Miller,0,0,0,5e6c1b66-375f-4efb-b121-2f43acc103c5,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
25,2023-06-17,717721,Pop Out,field_out,True,573262,676272,Mike Yastrzemski,Bobby Miller,0,0,0,4166bd31-9216-44f9-ad8c-9f23cd6b56f3,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
26,2023-06-17,717721,Flyout,field_out,True,502110,622072,J.D. Martinez,Alex Wood,1,0,0,6004d3c0-04a6-4d3e-8ac9-a1f3a7326e4c,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
27,2023-06-17,717721,Groundout,field_out,True,676356,622072,Jonny DeLuca,Alex Wood,0,0,0,26c7e3bf-2715-4a57-88fb-e5845257aca0,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
28,2023-06-17,717721,Lineout,field_out,True,678246,622072,Miguel Vargas,Alex Wood,0,0,0,bc270157-dc82-4ba4-b8a3-c37e1e0efbc3,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
29,2023-06-17,717721,Walk,walk,False,682641,676272,Luis Matos,Bobby Miller,0,0,0,2f0cce7e-b98a-48fd-bf33-8849bc0cc818,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
30,2023-06-17,717721,Strikeout,strikeout,True,672275,676272,Patrick Bailey,Bobby Miller,0,0,1,652f73b6-95bb-4ae6-b650-5e5186768a95,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
31,2023-06-17,717721,Single,single,False,543063,676272,Brandon Crawford,Bobby Miller,0,0,1,904673e2-4712-4069-8796-017a003d03bc,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
32,2023-06-17,717721,Hit By Pitch,hit_by_pitch,False,669477,676272,Casey Schmitt,Bobby Miller,0,0,1,d19e7e66-bf59-4345-9607-7761ec6cb312,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
33,2023-06-17,717721,Home Run,home_run,False,664774,676272,LaMonte Wade Jr.,Bobby Miller,0,0,1,1ed44633-0bf3-419c-8081-87f3c52d0014,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
34,2023-06-17,717721,Lineout,field_out,True,592626,676272,Joc Pederson,Bobby Miller,0,0,0,a780dce7-b320-4df3-b001-ad9bfc35b017,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
35,2023-06-17,717721,Double,double,False,642731,676272,Thairo Estrada,Bobby Miller,0,0,0,09aa2420-f433-46bb-b965-1861cc73650a,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
36,2023-06-17,717721,Groundout,field_out,True,624424,676272,Michael Conforto,Bobby Miller,0,0,0,7bbf5016-c782-4d23-ac6c-51e3019e7874,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
37,2023-06-17,717721,Flyout,field_out,True,500743,622072,Miguel Rojas,Alex Wood,0,0,0,7203c367-b1fb-4dcb-b1ba-279e68bd7a4f,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
38,2023-06-17,717721,Single,single,False,683737,622072,Michael Busch,Alex Wood,1,0,0,d4b41269-ad99-4b87-9e26-6e92284cfeae,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
39,2023-06-17,717721,Grounded Into DP,grounded_into_double_play,True,605131,622072,Austin Barnes,Alex Wood,0,0,1,5101c256-9a5e-46ab-afe2-dab46a8835c8,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,,0.292,,0.12,-0.8,,-0.33,,91.5,82.4,,,0.234,0.288,,0.273,,0.001,-5.8,83.6,,,,,,,
40,2023-06-17,717721,Walk,walk,False,573262,676272,Mike Yastrzemski,Bobby Miller,1,0,0,ba527fd8-bbd6-4e9a-8d3f-cf5b33314c8c,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,115.0,100.0,110.0,130.0,102.0,105.0,107.0,99.0,100.0,153.0,110.0,121.0,0.192,0.289,0.174,0.185,0.16,1.2,1.75,-1.0,1.25,0.6,99.0,98.8,89.7,80.6,0.258,0.258,0.25,0.184,0.133,0.5,,,,,,,,,,
