,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,SI_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CH_ba,CU_ba,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-05-23,718060,Strikeout,strikeout,True,606466,621381,Ketel Marte,Matt Strahm,0,0,0,19e75469-1e48-445a-a236-6713957b0a10,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,
1,2023-05-23,718060,Single,single,False,656896,621381,Emmanuel Rivera,Matt Strahm,0,0,0,d62458ce-8188-4f6b-9bd2-42fcefde88a3,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,
2,2023-05-23,718060,Grounded Into DP,grounded_into_double_play,True,666971,621381,Lourdes Gurriel Jr.,Matt Strahm,0,0,1,265db117-da93-475a-8d0b-d1ea1b917b93,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,
3,2023-05-23,718060,Strikeout,strikeout,True,681082,669194,Bryson Stott,Ryne Nelson,0,0,0,35553fc6-d6ea-402d-bcc0-e1a5ef922609,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,,,,106.0,105.0,113.0,101.0,111.0,105.0,,0.546,0.135,0.134,0.133,-0.72,-1.72,,0.52,-0.16,94.4,85.6,,81.7,0.308,0.177,,0.326,99.0,94.0,98.0,0.052000000000000005,-2.44,76.4,0.203,0.429,,,,,,,,
4,2023-05-23,718060,Groundout,field_out,True,607208,669194,Trea Turner,Ryne Nelson,1,0,0,87b4f470-a0bc-4dc0-b6b0-e288294fc712,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,,,,106.0,105.0,113.0,101.0,111.0,105.0,,0.546,0.135,0.134,0.133,-0.72,-1.72,,0.52,-0.16,94.4,85.6,,81.7,0.308,0.177,,0.326,99.0,94.0,98.0,0.052000000000000005,-2.44,76.4,0.203,0.429,,,,,,,,
5,2023-05-23,718060,Lineout,field_out,True,547180,669194,Bryce Harper,Ryne Nelson,0,0,0,d3976d64-f8bc-457b-b603-33e617325e53,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,,,,106.0,105.0,113.0,101.0,111.0,105.0,,0.546,0.135,0.134,0.133,-0.72,-1.72,,0.52,-0.16,94.4,85.6,,81.7,0.308,0.177,,0.326,99.0,94.0,98.0,0.052000000000000005,-2.44,76.4,0.203,0.429,,,,,,,,
6,2023-05-23,718060,Pop Out,field_out,True,572233,621381,Christian Walker,Matt Strahm,1,0,0,89b41a1d-b483-47a4-8913-71e50f96139b,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,
7,2023-05-23,718060,Strikeout,strikeout,True,682998,621381,Corbin Carroll,Matt Strahm,0,0,0,0ad4a877-d6f6-49ed-965e-5cfe38900332,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,
8,2023-05-23,718060,Double,double,False,446334,621381,Evan Longoria,Matt Strahm,1,0,0,1bc39cad-7d68-4e5d-94b0-264e71e6bd32,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,
9,2023-05-23,718060,Home Run,home_run,False,672515,621381,Gabriel Moreno,Matt Strahm,0,0,1,933f9a9c-d10b-4cf2-ab37-6f5d5e16fbae,621381.0,mattstrahm,Strahm,Left,Matt Strahm,3.29,3.16,87.2,104.0,104.0,104.0,0.7390000000000001,11.09,2.16,6.98,1.13,0.7,0.242,0.397,0.155,0.35600000000000004,0.47600000000000003,86.5,114.0,99.0,105.0,101.0,105.0,104.0,95.0,111.0,106.0,118.0,98.0,106.0,96.0,97.0,89.0,0.187,0.452,0.10099999999999999,0.256,0.004,1.08,-0.5,0.27,2.22,-9.98,93.4,87.6,93.2,83.1,0.186,0.133,0.344,0.296,,,,,,,,,,,,,,,,
